POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3374.4226,-1533.7263,0,3238.8483,-1782.0291,-4908.1489,1456.8192,-3451.3297
1,-3343.6312,-1527.7235,0,3239.9965,-1781.0116,-4871.3547,1458.9849,-3412.3698
2,-3322.1557,-1528.3001,0,3251.568,-1790.2667,-4850.4558,1461.3013,-3389.1545
3,-3342.1271,-1524.8241,0,3239.3964,-1782.1896,-4866.9512,1457.2068,-3409.7444
4,-3347.9881,-1524.3379,0,3248.3172,-1782.1926,-4872.326,1466.1246,-3406.2014
5,-3351.3608,-1526.5569,0,3248.6574,-1794.3743,-4877.9177,1454.2831,-3423.6346
6,-3346.3276,-1529.7852,0,3240.0437,-1790.7245,-4876.1128,1449.3192,-3426.7936
7,-3348.723,-1527.3349,0,3259.3595,-1802.43,-4876.0579,1456.9295,-3419.1284
8,-3344.256,-1525.6996,0,3248.4778,-1780.2499,-4869.9556,1468.2279,-3401.7277
9,-3331.8145,-1533.8062,0,3231.4206,-1768.8286,-4865.6207,1462.592,-3403.0287
10,-3368.8191,-1525.0133,0,3236.6417,-1778.0034,-4893.8324,1458.6383,-3435.1941
11,-3323.7447,-1522.5557,0,3252.4138,-1802.502,-4846.3004,1449.9118,-3396.3886
12,-3380.5644,-1525.9396,0,3255.863,-1791.6224,-4906.504,1464.2406,-3442.2634
13,-3367.4492,-1530.3191,0,3235.8101,-1780.0684,-4897.7683,1455.7417,-3442.0266
14,-3339.0318,-1523.0516,0,3251.7381,-1801.4363,-4862.0834,1450.3018,-3411.7816
15,-3341.642,-1525.3683,0,3248.4826,-1785.4458,-4867.0103,1463.0368,-3403.9735
16,-3333.2113,-1527.8867,0,3246.2382,-1784.2596,-4861.098,1461.9786,-3399.1194
17,-3338.2079,-1524.2553,0,3240.2989,-1776.747,-4862.4632,1463.5519,-3398.9113
18,-3325.2856,-1527.6814,0,3267.9165,-1805.9088,-4852.967,1462.0077,-3390.9593
