POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1216.4553,3301.9301,2191.8578,0,0,0,-3141.1035,-1552.312,1602.2644,818.81666,0,3391.4374,-2035.7607,4437.90876,1355.6767,5793.58546
1,1239.6092,3230.4095,2161.1408,0,0,0,-3161.8204,-1546.0861,1577.1117,814.942555,0,3385.5548,-2017.6481,4315.307255,1367.9067,5683.213955
2,1242.6303,3248.7347,2187.1353,0,0,0,-3157.2882,-1547.5059,1570.8927,814.4715,0,3379.4785,-2017.1456,4359.0704,1362.3329,5721.4033
3,1251.8897,3217.8796,2185.7901,0,0,0,-3135.067,-1545.0969,1587.0367,814.79073,0,3390.5586,-2036.2621,4377.22293,1354.2965,5731.51943
4,1262.5147,3233.9837,2196.3494,0,0,0,-3160.7288,-1541.9952,1582.4881,815.783725,0,3392.8974,-2036.4357,4388.395625,1356.4617,5744.857325
5,1251.5139,3240.3174,2200.2823,0,0,0,-3166.14,-1539.2772,1572.976,814.206095,0,3396.7105,-2045.9666,4373.878495,1350.7439,5724.622395
6,1198.3297,3275.1695,2143.9278,0,0,0,-3145.8171,-1540.0792,1575.417,815.24319,0,3401.7143,-2040.5328,4322.19089,1361.1815,5683.37239
7,1230.6141,3220.0108,2181.2074,0,0,0,-3154.7342,-1540.0784,1619.1612,814.291385,0,3385.3327,-2025.3818,4370.472285,1359.9509,5730.423185
8,1186.2225,3279.3927,2159.9214,0,0,0,-3139.4586,-1541.3073,1578.0986,816.574875,0,3392.0092,-2023.5748,4339.444175,1368.4344,5707.878575
9,1245.3258,3233.1166,2150.9402,0,0,0,-3128.3878,-1538.562,1595.5943,811.800785,0,3385.5926,-2009.8045,4369.827885,1375.7881,5745.615985
10,1262.7255,3176.2316,2170.9092,0,0,0,-3188.3871,-1540.2646,1583.0801,814.36356,0,3380.7637,-2014.5779,4278.65826,1366.1858,5644.84406
11,1247.574,3286.8161,2179.5877,0,0,0,-3148.2222,-1543.1734,1570.8947,813.83328,0,3391.617,-2031.6021,4407.31018,1360.0149,5767.32508
12,1262.245,3232.8064,2173.1537,0,0,0,-3151.4087,-1537.1861,1573.6694,809.374215,0,3388.4418,-2029.0699,4362.653915,1359.3719,5722.025815
13,1236.6134,3318.1181,2196.5619,0,0,0,-3151.1936,-1541.7886,1582.6558,813.15575,0,3393.1762,-2033.7498,4454.12275,1359.4264,5813.54915
14,1247.4325,3206.0843,2175.3548,0,0,0,-3152.925,-1540.5467,1566.0541,813.115005,0,3382.923,-2027.8135,4314.569005,1355.1095,5669.678505
15,1228.9147,3264.6628,2184.0345,0,0,0,-3136.7704,-1542.6603,1569.4339,816.768535,0,3394.5937,-2041.4385,4384.383735,1353.1552,5737.538935
16,1240.8802,3256.8706,2180.8799,0,0,0,-3153.9364,-1544.7993,1579.7534,816.859915,0,3396.6916,-2031.0349,4376.508315,1365.6567,5742.165015
17,1255.5475,3219.9942,2207.4091,0,0,0,-3129.8229,-1540.4398,1587.1704,817.843535,0,3423.1422,-2052.2419,4417.702035,1370.9003,5788.602335
18,1206.477,3237.0254,2181.0611,0,0,0,-3175.5038,-1543.1927,1573.4908,815.647885,0,3390.7807,-2039.1416,4295.005685,1351.6391,5646.644785
19,1252.9848,3239.6168,2188.9744,0,0,0,-3131.1537,-1543.377,1602.5632,817.42543,0,3385.0445,-2033.0926,4427.03393,1351.9519,5778.98583
20,1224.1631,3216.1874,2182.6007,0,0,0,-3166.527,-1539.2951,1598.1622,815.878555,0,3389.8498,-2031.2737,4331.169855,1358.5761,5689.745955
21,1259.3343,3320.7751,2226.9022,0,0,0,-3153.0491,-1542.4393,1593.4917,814.400905,0,3380.6692,-2027.1776,4519.415805,1353.4916,5872.907405
22,1219.3997,3235.3329,2221.9263,0,0,0,-3155.0162,-1540.8149,1551.0436,813.467585,0,3394.1874,-2023.3226,4345.338985,1370.8648,5716.203785
23,1270.3294,3229.6553,2190.424,0,0,0,-3152.2094,-1544.339,1596.606,818.368655,0,3377.4703,-2019.1929,4408.834955,1358.2774,5767.112355
24,1263.7052,3276.2304,2198.3718,0,0,0,-3195.5493,-1543.2572,1558.0933,816.17928,0,3379.5871,-2025.5921,4373.77348,1353.995,5727.76848
25,1201.0129,3251.7282,2150.4174,0,0,0,-3160.4073,-1538.5947,1584.3697,812.986505,0,3400.0842,-2057.6084,4301.512705,1342.4758,5643.988505
26,1237.5982,3218.2416,2179.0182,0,0,0,-3116.4038,-1541.6257,1594.1901,811.5368,0,3388.5599,-2045.8185,4382.5554,1342.7414,5725.2968
27,1228.0119,3204.6121,2162.2514,0,0,0,-3127.6521,-1544.839,1607.294,817.58034,0,3387.2889,-2028.3954,4347.25864,1358.8935,5706.15214
28,1193.4976,3236.1268,2166.3916,0,0,0,-3150.2528,-1540.7853,1581.5212,814.404995,0,3387.6007,-2025.7998,4300.904095,1361.8009,5662.704995
29,1279.7444,3256.8126,2139.0205,0,0,0,-3177.0206,-1544.088,1570.0566,816.908195,0,3394.3433,-2045.6853,4341.433695,1348.658,5690.091695
30,1227.0024,3239.2673,2204.6602,0,0,0,-3138.372,-1549.2724,1588.489,816.155715,0,3383.7404,-2031.1626,4387.930215,1352.5778,5740.508015
31,1238.7767,3305.2756,2219.0745,0,0,0,-3183.6781,-1544.189,1579.3311,813.48449,0,3373.8226,-2006.0846,4428.07529,1367.738,5795.81329
32,1253.3963,3318.9547,2193.6955,0,0,0,-3179.8641,-1546.1114,1561.2216,817.904155,0,3376.6813,-2017.6857,4419.196755,1358.9956,5778.192355
33,1247.7955,3190.1647,2216.7589,0,0,0,-3129.408,-1548.7445,1585.8832,818.45648,0,3378.3539,-2016.7367,4380.90628,1361.6172,5742.52348
