POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1250.6787,3316.1468,2181.3329,0,0,0,-3121.6188,-1541.8278,1569.4015,815.06079,0,3415.4357,-2083.1405,4469.17409,1332.2952,5801.46929
1,1238.4209,3299.7568,2158.0617,0,0,0,-3111.4705,-1539.6905,1584.9377,812.76741,0,3413.0165,-2086.411,4442.78351,1326.6055,5769.38901
2,1247.6812,3199.1532,2194.5259,0,0,0,-3090.6581,-1542.6176,1551.6716,814.433205,0,3412.6763,-2080.364,4374.189405,1332.3123,5706.501705
3,1223.8878,3197.5849,2182.825,0,0,0,-3143.6663,-1540.1847,1588.8609,813.187525,0,3400.7551,-2060.4551,4322.495125,1340.3,5662.795125
4,1252.0028,3274.4587,2215.7045,0,0,0,-3148.7746,-1536.3951,1574.7796,812.79147,0,3407.5024,-2063.6242,4444.56737,1343.8782,5788.44557
5,1247.3524,3221.0134,2155.8737,0,0,0,-3108.207,-1543.2789,1584.0482,815.09748,0,3402.6735,-2082.0554,4371.89928,1320.6181,5692.51738
6,1276.6179,3288.4858,2200.0909,0,0,0,-3136.8211,-1539.7597,1574.11,813.52574,0,3422.1972,-2085.9717,4476.24954,1336.2255,5812.47504
7,1242.7868,3243.253,2176.7339,0,0,0,-3119.2676,-1540.543,1574.1304,815.54891,0,3416.4658,-2086.9602,4392.64241,1329.5056,5722.14801
8,1233.3672,3219.4648,2204.064,0,0,0,-3124.6752,-1544.4285,1589.3006,814.79266,0,3428.6941,-2088.0649,4391.88556,1340.6292,5732.51476
9,1243.4242,3181.92,2183.8836,0,0,0,-3133.9467,-1544.0306,1583.8155,817.77113,0,3415.8799,-2082.1908,4332.83713,1333.6891,5666.52623
10,1281.8714,3243.9475,2160.9585,0,0,0,-3107.3475,-1547.5535,1598.7812,816.760945,0,3421.3278,-2081.2879,4447.418545,1340.0399,5787.458445
11,1225.8265,3218.6406,2155.6201,0,0,0,-3117.3195,-1543.9898,1613.3885,815.856075,0,3416.2059,-2080.7197,4368.022475,1335.4862,5703.508675
12,1252.1075,3157.797,2197.012,0,0,0,-3120.5373,-1540.324,1578.8582,814.74919,0,3412.6621,-2076.9931,4339.66259,1335.669,5675.33159
13,1212.0338,3185.4142,2149.129,0,0,0,-3130.8527,-1542.2566,1577.7855,817.53929,0,3436.1265,-2103.1259,4268.79249,1333.0006,5601.79309
14,1241.0107,3240.6752,2200.8961,0,0,0,-3100.338,-1546.6317,1585.2783,818.025175,0,3415.2703,-2077.373,4438.915775,1337.8973,5776.813075
15,1203.2575,3260.3549,2184.5557,0,0,0,-3136.782,-1550.127,1579.208,822.868675,0,3398.8273,-2067.5032,4363.335775,1331.3241,5694.659875
16,1248.5654,3217.8927,2188.8256,0,0,0,-3119.311,-1544.1719,1604.7371,817.33012,0,3418.6204,-2079.6043,4413.86802,1339.0161,5752.88412
17,1287.5024,3314.577,2191.8587,0,0,0,-3106.5586,-1545.5939,1570.097,817.315815,0,3423.7801,-2078.1092,4529.198415,1345.6709,5874.869315
18,1265.1206,3250.5753,2207.4484,0,0,0,-3111.2352,-1547.7319,1610.6084,818.648615,0,3411.9912,-2077.0495,4493.434215,1334.9417,5828.375915
19,1225.0881,3311.8614,2184.6521,0,0,0,-3103.7357,-1545.498,1581.2867,822.36875,0,3420.1087,-2081.077,4476.02335,1339.0317,5815.05505
20,1246.7965,3313.9048,2196.3082,0,0,0,-3076.1956,-1545.5949,1592.3955,816.02953,0,3431.1605,-2084.5554,4543.64403,1346.6051,5890.24913
21,1241.3662,3231.6429,2190.6539,0,0,0,-3086.2319,-1542.461,1549.159,815.96272,0,3431.0282,-2094.9286,4400.09182,1336.0996,5736.19142
22,1245.1434,3208.4894,2216.1892,0,0,0,-3117.954,-1542.3542,1569.9542,816.70396,0,3426.8466,-2088.382,4396.17196,1338.4646,5734.63656
23,1269.014,3227.2378,2182.1546,0,0,0,-3097.2885,-1548.1158,1587.3809,819.78208,0,3416.7256,-2078.7286,4440.16508,1337.997,5778.16208
24,1257.2134,3230.3097,2154.2174,0,0,0,-3107.1789,-1546.417,1587.54,815.10808,0,3420.7277,-2089.6914,4390.79268,1331.0363,5721.82898
25,1257.7248,3234.5466,2175.1707,0,0,0,-3113.091,-1543.4936,1578.1945,816.149345,0,3410.9753,-2072.3471,4405.201345,1338.6282,5743.829545
