POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3160.4248,-1547.5067,0,3400.8496,-2063.5322,-4707.9315,1337.3174,-3370.6141
1,-3126.8669,-1550.0667,0,3411.703,-2067.8064,-4676.9336,1343.8966,-3333.037
2,-3093.5943,-1550.4231,0,3422.6177,-2079.0434,-4644.0174,1343.5743,-3300.4431
3,-3139.6489,-1548.6541,0,3424.2384,-2077.3071,-4688.303,1346.9313,-3341.3717
4,-3113.8641,-1548.1725,0,3422.3956,-2093.0964,-4662.0366,1329.2992,-3332.7374
5,-3083.4188,-1548.1364,0,3423.2745,-2084.827,-4631.5552,1338.4475,-3293.1077
6,-3108.303,-1548.3423,0,3414.2922,-2071.1618,-4656.6453,1343.1304,-3313.5149
7,-3123.3098,-1553.5983,0,3406.0755,-2074.1395,-4676.9081,1331.936,-3344.9721
8,-3132.4175,-1551.5516,0,3394.0409,-2058.3121,-4683.9691,1335.7288,-3348.2403
9,-3148.6074,-1549.2965,0,3405.9668,-2066.5887,-4697.9039,1339.3781,-3358.5258
10,-3106.1152,-1547.9723,0,3417.0044,-2069.5641,-4654.0875,1347.4403,-3306.6472
11,-3147.4768,-1547.1674,0,3418.2707,-2076.9656,-4694.6442,1341.3051,-3353.3391
12,-3131.2044,-1545.4702,0,3413.6497,-2063.5504,-4676.6746,1350.0993,-3326.5753
13,-3113.1041,-1550.5336,0,3415.6908,-2075.9325,-4663.6377,1339.7583,-3323.8794
14,-3167.2025,-1546.1221,0,3407.8048,-2056.9038,-4713.3246,1350.901,-3362.4236
15,-3163.8216,-1549.0041,0,3405.6928,-2053.0399,-4712.8257,1352.6529,-3360.1728
16,-3112.8264,-1548.5963,0,3408.6553,-2068.1203,-4661.4227,1340.535,-3320.8877
17,-3117.1338,-1549.5773,0,3410.4178,-2082.0576,-4666.7111,1328.3602,-3338.3509
18,-3114.0493,-1551.7285,0,3412.9504,-2078.3117,-4665.7778,1334.6387,-3331.1391
19,-3099.212,-1554.5341,0,3398.3548,-2065.4956,-4653.7461,1332.8592,-3320.8869
20,-3134.1012,-1544.0549,0,3400.9394,-2056.9889,-4678.1561,1343.9505,-3334.2056
21,-3137.2025,-1548.57,0,3387.8606,-2042.6963,-4685.7725,1345.1643,-3340.6082
22,-3114.4807,-1549.6248,0,3396.5971,-2055.0798,-4664.1055,1341.5173,-3322.5882
23,-3116.2353,-1550.1909,0,3403.8311,-2063.4337,-4666.4262,1340.3974,-3326.0288
24,-3133.1591,-1550.5613,0,3406.2928,-2059.3752,-4683.7204,1346.9176,-3336.8028
25,-3127.4173,-1549.0051,0,3417.1414,-2064.9158,-4676.4224,1352.2256,-3324.1968
26,-3123.9544,-1548.9985,0,3408.0552,-2058.26,-4672.9529,1349.7952,-3323.1577
27,-3126.496,-1544.8167,0,3412.1424,-2059.8727,-4671.3127,1352.2697,-3319.043
28,-3132.8474,-1549.1911,0,3393.2377,-2045.5372,-4682.0385,1347.7005,-3334.338
29,-3113.5136,-1551.9623,0,3398.799,-2053.8253,-4665.4759,1344.9737,-3320.5022
30,-3136.1187,-1553.4253,0,3411.8683,-2077.1321,-4689.544,1334.7362,-3354.8078
31,-3121.5993,-1549.191,0,3411.9628,-2063.9293,-4670.7903,1348.0335,-3322.7568
32,-3121.3267,-1547.4318,0,3417.7415,-2076.4365,-4668.7585,1341.305,-3327.4535
33,-3116.7632,-1550.8563,0,3406.3779,-2055.4459,-4667.6195,1350.932,-3316.6875
34,-3102.2075,-1554.7457,0,3406.8787,-2066.6815,-4656.9532,1340.1972,-3316.756
35,-3066.5436,-1554.9879,0,3401.015,-2065.9521,-4621.5315,1335.0629,-3286.4686
36,-3161.996,-1550.7684,0,3404.4832,-2049.4484,-4712.7644,1355.0348,-3357.7296
37,-3167.9066,-1547.9731,0,3391.9336,-2042.3453,-4715.8797,1349.5883,-3366.2914
38,-3136.9861,-1556.2944,0,3394.9528,-2049.0911,-4693.2805,1345.8617,-3347.4188
39,-3120.2094,-1558.3423,0,3377.3097,-2033.2453,-4678.5517,1344.0644,-3334.4873
40,-3165.6381,-1549.407,0,3392.3399,-2050.587,-4715.0451,1341.7529,-3373.2922
41,-3178.3027,-1544.4679,0,3403.4059,-2050.3932,-4722.7706,1353.0127,-3369.7579
42,-3114.2664,-1549.5888,0,3395.0804,-2058.5233,-4663.8552,1336.5571,-3327.2981
43,-3104.2839,-1548.1837,0,3396.564,-2044.69,-4652.4676,1351.874,-3300.5936
44,-3129.4739,-1551.8995,0,3381.2598,-2038.6858,-4681.3734,1342.574,-3338.7994
45,-3182.909,-1545.7965,0,3385.3894,-2021.2252,-4728.7055,1364.1642,-3364.5413
46,-3144.2552,-1552.3833,0,3386.4715,-2032.4025,-4696.6385,1354.069,-3342.5695
47,-3117.9004,-1553.9033,0,3381.0708,-2037.2507,-4671.8037,1343.8201,-3327.9836
48,-3148.3329,-1550.1533,0,3393.7149,-2038.8409,-4698.4862,1354.874,-3343.6122
49,-3164.9186,-1546.8501,0,3397.854,-2044.3692,-4711.7687,1353.4848,-3358.2839
50,-3171.9126,-1551.7927,0,3392.1084,-2052.2531,-4723.7053,1339.8553,-3383.85
51,-3118.9605,-1555.8866,0,3402.3427,-2045.8049,-4674.8471,1356.5378,-3318.3093
52,-3168.5069,-1548.8797,0,3379.3556,-2032.9871,-4717.3866,1346.3685,-3371.0181
53,-3140.3921,-1547.6866,0,3398.6572,-2055.3797,-4688.0787,1343.2775,-3344.8012
54,-3132.8225,-1552.2539,0,3396.4743,-2060.5283,-4685.0764,1335.946,-3349.1304
55,-3175.4626,-1549.5358,0,3378.902,-2038.4154,-4724.9984,1340.4866,-3384.5118
56,-3149.2727,-1549.641,0,3391.6595,-2039.815,-4698.9137,1351.8445,-3347.0692
57,-3133.271,-1552.1711,0,3412.7566,-2076.7683,-4685.4421,1335.9883,-3349.4538
58,-3165.0316,-1549.7608,0,3398.9171,-2051.4907,-4714.7924,1347.4264,-3367.366
59,-3148.7034,-1547.0828,0,3416.9146,-2071.8411,-4695.7862,1345.0735,-3350.7127
60,-3142.9694,-1548.5195,0,3415.1995,-2076.1565,-4691.4889,1339.043,-3352.4459
61,-3103.8868,-1543.98,0,3421.5593,-2081.0102,-4647.8668,1340.5491,-3307.3177
62,-3096.2658,-1551.6976,0,3415.7854,-2074.7892,-4647.9634,1340.9962,-3306.9672
63,-3150.4467,-1547.606,0,3415.4546,-2077.494,-4698.0527,1337.9606,-3360.0921
64,-3071.523,-1552.728,0,3419.9528,-2089.5106,-4624.251,1330.4422,-3293.8088
65,-3131.1299,-1547.524,0,3402.338,-2060.4842,-4678.6539,1341.8538,-3336.8001
66,-3142.1054,-1549.7569,0,3405.7353,-2066.2373,-4691.8623,1339.498,-3352.3643
67,-3117.3112,-1545.3094,0,3419.1212,-2068.4485,-4662.6206,1350.6727,-3311.9479
68,-3164.1072,-1544.0219,0,3411.7455,-2060.3938,-4708.1291,1351.3517,-3356.7774
69,-3161.9003,-1552.5272,0,3404.4926,-2055.624,-4714.4275,1348.8686,-3365.5589
70,-3148.8339,-1556.1181,0,3407.0016,-2059.9377,-4704.952,1347.0639,-3357.8881
71,-3159.7639,-1549.7995,0,3403.5098,-2053.4283,-4709.5634,1350.0815,-3359.4819
72,-3133.9976,-1554.4903,0,3410.2099,-2066.1788,-4688.4879,1344.0311,-3344.4568
73,-3145.5672,-1551.7984,0,3404.8375,-2059.5232,-4697.3656,1345.3143,-3352.0513
74,-3155.5036,-1553.6595,0,3409.7468,-2074.0504,-4709.1631,1335.6964,-3373.4667
75,-3074.6163,-1555.8268,0,3409.4444,-2077.9477,-4630.4431,1331.4967,-3298.9464
76,-3160.6695,-1558.9793,0,3409.5578,-2064.0176,-4719.6488,1345.5402,-3374.1086
77,-3146.3658,-1554.7973,0,3394.6221,-2048.5726,-4701.1631,1346.0495,-3355.1136
78,-3143.346,-1553.9727,0,3386.3959,-2031.4527,-4697.3187,1354.9432,-3342.3755
79,-3136.8507,-1554.4594,0,3387.3125,-2038.4917,-4691.3101,1348.8208,-3342.4893
80,-3176.7949,-1549.9331,0,3406.7701,-2051.2131,-4726.728,1355.557,-3371.171
81,-3133.7199,-1558.4001,0,3385.5217,-2046.9087,-4692.12,1338.613,-3353.507
82,-3168.5533,-1551.0196,0,3404.28,-2051.6616,-4719.5729,1352.6184,-3366.9545
83,-3112.69,-1550.3283,0,3395.4348,-2050.0877,-4663.0183,1345.3471,-3317.6712
84,-3191.5511,-1547.8402,0,3409.3877,-2057.1477,-4739.3913,1352.24,-3387.1513
85,-3159.1262,-1546.829,0,3404.7856,-2058.4873,-4705.9552,1346.2983,-3359.6569
86,-3120.1836,-1545.4436,0,3399.9519,-2059.9443,-4665.6272,1340.0076,-3325.6196
87,-3166.5736,-1544.5822,0,3400.4622,-2046.331,-4711.1558,1354.1312,-3357.0246
88,-3163.8987,-1544.758,0,3410.8855,-2061.8229,-4708.6567,1349.0626,-3359.5941
89,-3163.5469,-1540.7565,0,3403.0751,-2053.4092,-4704.3034,1349.6659,-3354.6375
90,-3155.9004,-1542.9965,0,3385.7391,-2039.5217,-4698.8969,1346.2174,-3352.6795
91,-3094.5297,-1551.9967,0,3407.4079,-2065.2093,-4646.5264,1342.1986,-3304.3278
92,-3127.6652,-1550.7863,0,3402.9806,-2052.9635,-4678.4515,1350.0171,-3328.4344
93,-3177.082,-1548.251,0,3404.7336,-2047.5235,-4725.333,1357.2101,-3368.1229
94,-3186.7412,-1549.7977,0,3401.9269,-2053.4058,-4736.5389,1348.5211,-3388.0178
95,-3134.065,-1556.7427,0,3402.5081,-2062.9288,-4690.8077,1339.5793,-3351.2284
96,-3164.3876,-1544.9248,0,3418.8424,-2077.9145,-4709.3124,1340.9279,-3368.3845
97,-3125.0691,-1546.4123,0,3427.2671,-2080.0598,-4671.4814,1347.2073,-3324.2741
98,-3123.1531,-1557.0566,0,3413.9804,-2077.5761,-4680.2097,1336.4043,-3343.8054
99,-3128.6,-1548.0446,0,3398.0713,-2041.5116,-4676.6446,1356.5597,-3320.0849
100,-3137.0438,-1553.3011,0,3414.7222,-2064.1932,-4690.3449,1350.529,-3339.8159
101,-3164.8285,-1550.9701,0,3405.2722,-2068.0599,-4715.7986,1337.2123,-3378.5863
102,-3105.4014,-1552.1402,0,3410.3941,-2066.7665,-4657.5416,1343.6276,-3313.914
103,-3168.25,-1551.1053,0,3419.8205,-2066.6128,-4719.3553,1353.2077,-3366.1476
104,-3123.6575,-1553.0721,0,3413.9426,-2069.531,-4676.7296,1344.4116,-3332.318
105,-3183.0442,-1548.0597,0,3404.5493,-2060.0994,-4731.1039,1344.4499,-3386.654
106,-3144.904,-1553.6539,0,3403.3539,-2059.7948,-4698.5579,1343.5591,-3354.9988
107,-3152.5907,-1552.6919,0,3395.0143,-2039.203,-4705.2826,1355.8113,-3349.4713
108,-3139.5742,-1555.1223,0,3405.1683,-2059.5225,-4694.6965,1345.6458,-3349.0507
109,-3124.2685,-1546.549,0,3407.7009,-2050.2527,-4670.8175,1357.4482,-3313.3693
110,-3120.4594,-1555.9792,0,3416.3949,-2068.6114,-4676.4386,1347.7835,-3328.6551
111,-3129.4675,-1549.6903,0,3413.3945,-2055.5884,-4679.1578,1357.8061,-3321.3517
112,-3142.3705,-1555.2072,0,3399.9282,-2051.4348,-4697.5777,1348.4934,-3349.0843
113,-3151.6611,-1554.3032,0,3384.2932,-2041.7328,-4705.9643,1342.5604,-3363.4039
114,-3120.7694,-1554.8829,0,3389.3065,-2047.2197,-4675.6523,1342.0868,-3333.5655
115,-3112.9671,-1555.6527,0,3398.5155,-2043.9636,-4668.6198,1354.5519,-3314.0679
116,-3120.5103,-1554.6359,0,3396.6727,-2047.3431,-4675.1462,1349.3296,-3325.8166
117,-3170.3442,-1550.9038,0,3396.0963,-2046.0121,-4721.248,1350.0842,-3371.1638
118,-3081.3345,-1553.766,0,3411.6463,-2066.9904,-4635.1005,1344.6559,-3290.4446
119,-3129.2471,-1558.2478,0,3396.7247,-2045.653,-4687.4949,1351.0717,-3336.4232
120,-3121.5026,-1556.038,0,3395.4868,-2056.8599,-4677.5406,1338.6269,-3338.9137
121,-3134.9639,-1554.0198,0,3395.5057,-2049.2387,-4688.9837,1346.267,-3342.7167
122,-3138.1709,-1556.1152,0,3409.4302,-2054.2659,-4694.2861,1355.1643,-3339.1218
123,-3123.1685,-1555.2504,0,3393.1904,-2046.0415,-4678.4189,1347.1489,-3331.27
124,-3154.7127,-1553.2149,0,3393.0959,-2054.5366,-4707.9276,1338.5593,-3369.3683
125,-3155.7106,-1552.6632,0,3383.3718,-2036.3583,-4708.3738,1347.0135,-3361.3603
126,-3110.9258,-1549.7878,0,3394.7544,-2045.1591,-4660.7136,1349.5953,-3311.1183
127,-3134.6074,-1553.485,0,3394.1638,-2036.9494,-4688.0924,1357.2144,-3330.878
128,-3135.5387,-1557.5811,0,3399.3707,-2043.3165,-4693.1198,1356.0542,-3337.0656
129,-3192.2751,-1552.0298,0,3387.7992,-2042.9511,-4744.3049,1344.8481,-3399.4568
130,-3144.7041,-1550.4943,0,3396.8145,-2048.9078,-4695.1984,1347.9067,-3347.2917
131,-3145.5489,-1549.5138,0,3396.153,-2044.8633,-4695.0627,1351.2897,-3343.773
132,-3102.9854,-1559.3028,0,3397.5847,-2048.2167,-4662.2882,1349.368,-3312.9202
133,-3187.704,-1549.026,0,3390.8185,-2036.4294,-4736.73,1354.3891,-3382.3409
134,-3109.0397,-1555.8345,0,3404.6674,-2059.9005,-4664.8742,1344.7669,-3320.1073
135,-3183.3476,-1547.1162,0,3401.7238,-2057.4085,-4730.4638,1344.3153,-3386.1485
136,-3129.2276,-1552.031,0,3385.9942,-2046.4367,-4681.2586,1339.5575,-3341.7011
137,-3156.2777,-1550.5707,0,3393.8944,-2045.0408,-4706.8484,1348.8536,-3357.9948
138,-3164.2641,-1551.362,0,3394.0456,-2045.3389,-4715.6261,1348.7067,-3366.9194
139,-3154.9903,-1551.742,0,3385.9564,-2053.2108,-4706.7323,1332.7456,-3373.9867
140,-3173.496,-1553.5343,0,3389.9113,-2045.924,-4727.0303,1343.9873,-3383.043
141,-3113.8341,-1550.1348,0,3406.1794,-2058.0415,-4663.9689,1348.1379,-3315.831
142,-3158.0456,-1556.6852,0,3369.1165,-2037.7741,-4714.7308,1331.3424,-3383.3884
143,-3148.8592,-1548.5702,0,3399.9708,-2049.54,-4697.4294,1350.4308,-3346.9986
144,-3147.9002,-1551.1667,0,3387.544,-2045.3181,-4699.0669,1342.2259,-3356.841
145,-3159.6929,-1554.1074,0,3397.9154,-2061.557,-4713.8003,1336.3584,-3377.4419
146,-3166.6395,-1551.2916,0,3373.9266,-2026.4614,-4717.9311,1347.4652,-3370.4659
147,-3159.8627,-1549.2793,0,3386.1124,-2028.4273,-4709.142,1357.6851,-3351.4569
148,-3151.2679,-1552.8119,0,3385.0067,-2037.5952,-4704.0798,1347.4115,-3356.6683
149,-3177.6612,-1559.0412,0,3380.329,-2025.1337,-4736.7024,1355.1953,-3381.5071
150,-3161.7719,-1550.1365,0,3400.5472,-2040.5343,-4711.9084,1360.0129,-3351.8955
151,-3160.1602,-1555.4505,0,3389.3301,-2036.2951,-4715.6107,1353.035,-3362.5757
152,-3145.5812,-1550.599,0,3379.573,-2029.0028,-4696.1802,1350.5702,-3345.61
153,-3158.686,-1553.0804,0,3382.6253,-2031.1064,-4711.7664,1351.5189,-3360.2475
154,-3148.2316,-1553.308,0,3373.5249,-2019.8525,-4701.5396,1353.6724,-3347.8672
155,-3177.6569,-1545.5126,0,3374.9755,-2025.7013,-4723.1695,1349.2742,-3373.8953
156,-3147.394,-1550.4038,0,3381.2551,-2027.7841,-4697.7978,1353.471,-3344.3268
157,-3149.707,-1546.7156,0,3388.9615,-2026.9698,-4696.4226,1361.9917,-3334.4309
158,-3112.443,-1553.1377,0,3383.7215,-2028.7884,-4665.5807,1354.9331,-3310.6476
159,-3134.3359,-1552.9507,0,3393.8519,-2036.8486,-4687.2866,1357.0033,-3330.2833
160,-3161.1552,-1546.1761,0,3393.2377,-2025.3166,-4707.3313,1367.9211,-3339.4102
