POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3302.4953,-1509.4938,0,3274.1582,-1830.0071,-4811.9891,1444.1511,-3367.838
1,-3331.3386,-1515.946,0,3274.3614,-1820.9576,-4847.2846,1453.4038,-3393.8808
2,-3335.4439,-1513.8125,0,3265.6012,-1816.1404,-4849.2564,1449.4608,-3399.7956
3,-3311.56,-1513.3745,0,3269.2489,-1826.0123,-4824.9345,1443.2366,-3381.6979
4,-3324.2904,-1511.3963,0,3258.9626,-1814.5119,-4835.6867,1444.4507,-3391.236
5,-3320.2,-1516.2321,0,3281.7749,-1831.9714,-4836.4321,1449.8035,-3386.6286
6,-3347.6995,-1514.3255,0,3268.4693,-1819.6862,-4862.025,1448.7831,-3413.2419
7,-3300.5573,-1517.0297,0,3272.358,-1827.0548,-4817.587,1445.3032,-3372.2838
8,-3297.7692,-1518.7702,0,3281.5575,-1830.8896,-4816.5394,1450.6679,-3365.8715
9,-3371.2581,-1513.056,0,3269.8679,-1817.4811,-4884.3141,1452.3868,-3431.9273
10,-3329.5005,-1515.7058,0,3272.5706,-1818.7974,-4845.2063,1453.7732,-3391.4331
11,-3306.0549,-1516.2591,0,3282.994,-1835.6309,-4822.314,1447.3631,-3374.9509
12,-3314.487,-1514.1125,0,3284.6524,-1837.5544,-4828.5995,1447.098,-3381.5015
13,-3287.6396,-1514.8642,0,3283.3909,-1844.3895,-4802.5038,1439.0014,-3363.5024
14,-3307.2815,-1514.4457,0,3267.6566,-1826.1725,-4821.7272,1441.4841,-3380.2431
15,-3290.0886,-1514.051,0,3281.8741,-1836.2407,-4804.1396,1445.6334,-3358.5062
16,-3304.3019,-1512.2359,0,3287.3835,-1842.514,-4816.5378,1444.8695,-3371.6683
17,-3288.6286,-1516.2761,0,3290.9934,-1849.0882,-4804.9047,1441.9052,-3362.9995
18,-3308.9035,-1518.5454,0,3274.6354,-1830.9811,-4827.4489,1443.6543,-3383.7946
19,-3311.4044,-1512.013,0,3268.9276,-1829.9989,-4823.4174,1438.9287,-3384.4887
20,-3265.3426,-1517.476,0,3270.1183,-1829.4428,-4782.8186,1440.6755,-3342.1431
21,-3293.9929,-1514.4306,0,3279.6723,-1839.9193,-4808.4235,1439.753,-3368.6705
