NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.089366599999998,1384.614563,1416.8839338
1,16.1800042,16.067303499999998,1377.7693371499997,1410.01664485
2,16.1800042,16.0744591,1380.7272832999997,1412.9817465999997
3,16.1800042,16.095925899999997,1381.8802293499998,1414.15615945
4,16.1800042,16.120374199999997,1392.4222170500002,1424.7222973
5,16.1800042,16.07237205,1368.9759992,1401.22837545
6,16.1800042,16.087279549999998,1380.7639557499997,1413.0312394999999
7,16.1800042,16.074160949999996,1373.5740684999998,1405.8279355

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.074160949999996,1336.4874881499998,1368.7058753
1,16.14452435,16.0517997,1339.6902154499999,1371.8862413499999
2,16.14452435,16.0690924,1340.4382738,1372.65189055
3,16.14452435,16.0321218,1329.64733085,1361.823977
4,16.14452435,16.0392774,1340.4191921999998,1372.6026957999998
5,16.14452435,16.046433,1331.1675976999998,1363.35855505
6,16.14452435,16.0392774,1326.3161009,1358.4996044999998
7,16.14452435,16.050308949999998,1336.5978036499996,1368.7926369499999

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.671678049999999,46.59219864999999,71.56643525
1,13.302558549999999,11.671081749999999,46.62559145,71.59923174999999
2,13.302558549999999,11.612644349999998,46.51110184999999,71.42630475
3,13.302558549999999,11.66392615,46.51617039999999,71.48265509999999
4,13.302558549999999,11.633216699999998,46.1995351,71.13531035
5,13.302558549999999,11.630831499999998,46.29434679999999,71.228035
6,13.302558549999999,11.625464799999998,45.568947849999994,70.4969712
7,13.302558549999999,11.637092649999998,46.49291469999999,71.4325659

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.2670787,-11.656472399999997,1.5348762000003333,-23.388376749999864
1,-13.2670787,-11.655577950000001,-8.546469750000142,-33.46882824999993
2,-13.2670787,-11.607277649999999,-6.222092350000196,-31.096448700000238
3,-13.2670787,-11.600122050000001,5.716728099999926,-19.150472650000097
4,-13.2670787,-11.552119900000001,5.8034897500004305,-19.015708849999726
5,-13.2670787,-11.60489245,-8.48594529999982,-33.358214600000025
6,-13.2670787,-11.57746265,8.878906999999664,-15.965336199999953
7,-13.2670787,-11.61324065,-9.516649849999759,-34.39726734999989


