POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,20.6894,-8.9607,0.0,41.5069,-42.1229,11.7287,-0.6159999999999997,11.112700000000004
1,14.9498,-10.4714,0.0,42.9717,-42.9449,4.478400000000001,0.02680000000000149,4.505200000000002
2,20.2187,-10.4345,0.0,41.9227,-42.351,9.784199999999998,-0.4283000000000001,9.355899999999998
3,11.8775,-10.0908,0.0,42.759,-43.099,1.7866999999999997,-0.3399999999999963,1.4466999999999999
4,20.4146,-9.8784,0.0,42.2251,-42.3859,10.536200000000001,-0.16080000000000183,10.375399999999999
5,9.8927,-9.754,0.0,41.3982,-42.2913,0.13870000000000005,-0.8930999999999969,-0.7543999999999969
6,14.2172,-9.8652,0.0,41.6345,-42.2767,4.352,-0.6421999999999954,3.7098000000000084
7,16.9222,-9.7664,0.0,41.8377,-42.9131,7.155799999999999,-1.075400000000002,6.080399999999997
8,12.2293,-9.6509,0.0,40.6139,-40.6399,2.5784000000000002,-0.02599999999999625,2.5524000000000058
9,10.2334,-9.7811,0.0,42.2393,-41.7822,0.45229999999999926,0.45709999999999695,0.909399999999998
10,21.7214,-10.8903,0.0,40.8076,-41.2184,10.8311,-0.41080000000000183,10.420299999999997
11,14.5551,-9.6944,0.0,41.7999,-41.7826,4.8607,0.01729999999999876,4.878
12,17.7485,-9.6334,0.0,41.8944,-41.2958,8.1151,0.5985999999999976,8.713699999999996
13,11.9048,-10.1641,0.0,41.5589,-41.7274,1.7407000000000004,-0.16850000000000165,1.5721999999999952
14,13.1072,-9.3576,0.0,42.2771,-41.75,3.749600000000001,0.5270999999999972,4.276699999999998
15,12.6505,-10.1951,0.0,41.3038,-41.5459,2.455399999999999,-0.24210000000000065,2.2132999999999967
16,21.6225,-9.8917,0.0,41.5069,-41.5935,11.730799999999999,-0.08659999999999712,11.644200000000005
17,9.7302,-8.9807,0.0,42.3574,-41.8839,0.7494999999999994,0.47350000000000136,1.222999999999999
18,14.6186,-9.9763,0.0,40.6895,-41.8913,4.6423000000000005,-1.2017999999999986,3.4405
19,16.5575,-8.8377,0.0,42.3858,-43.2123,7.719800000000001,-0.8264999999999958,6.8933000000000035
20,15.6443,-9.9798,0.0,42.296,-42.7552,5.6645,-0.4592000000000027,5.205299999999994
21,14.2663,-10.6737,0.0,42.8961,-43.5465,3.592599999999999,-0.6504000000000048,2.9421999999999926
22,13.7247,-9.8653,0.0,42.6173,-42.6374,3.859400000000001,-0.02009999999999934,3.8393000000000015
23,15.5489,-10.6513,0.0,41.11,-42.3823,4.897599999999999,-1.2723000000000013,3.6252999999999957
24,17.0423,-9.4455,0.0,40.7368,-41.3768,7.596800000000002,-0.6400000000000006,6.956800000000001
25,22.1461,-10.9933,0.0,41.5967,-42.3047,11.152800000000001,-0.7079999999999984,10.4448
26,14.1494,-9.3533,0.0,42.6031,-42.6847,4.796099999999999,-0.08160000000000167,4.714499999999994
27,13.6103,-8.985,0.0,42.8158,-43.0202,4.625300000000001,-0.2043999999999997,4.420900000000003
28,17.1407,-9.9477,0.0,42.5937,-42.7749,7.193,-0.18120000000000402,7.011799999999994
