POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3320.3872,-1530.319,0,3259.7092,-1833.4734,-4850.7062,1426.2358,-3424.4704
1,-3340.2772,-1531.9845,0,3261.0463,-1827.9458,-4872.2617,1433.1005,-3439.1612
2,-3306.6891,-1527.3238,0,3244.3104,-1821.0883,-4834.0129,1423.2221,-3410.7908
3,-3311.7999,-1529.6527,0,3248.2936,-1823.1177,-4841.4526,1425.1759,-3416.2767
4,-3329.1071,-1522.9761,0,3276.7333,-1836.2463,-4852.0832,1440.487,-3411.5962
5,-3345.6596,-1528.3502,0,3262.5631,-1831.176,-4874.0098,1431.3871,-3442.6227
6,-3325.0732,-1526.7724,0,3263.1726,-1839.2318,-4851.8456,1423.9408,-3427.9048
7,-3339.4795,-1527.5171,0,3255.7402,-1821.8808,-4866.9966,1433.8594,-3433.1372
8,-3323.2958,-1530.4255,0,3250.3631,-1827.0753,-4853.7213,1423.2878,-3430.4335
9,-3348.0014,-1527.0628,0,3258.4145,-1820.9718,-4875.0642,1437.4427,-3437.6215
10,-3308.2698,-1531.0903,0,3262.0622,-1831.0908,-4839.3601,1430.9714,-3408.3887
11,-3342.8819,-1528.7994,0,3252.0499,-1820.7779,-4871.6813,1431.272,-3440.4093
12,-3335.4144,-1528.057,0,3258.3247,-1824.6967,-4863.4714,1433.628,-3429.8434
13,-3362.6367,-1528.3037,0,3248.8275,-1816.4779,-4890.9404,1432.3496,-3458.5908
14,-3382.4562,-1523.7203,0,3256.1843,-1821.5419,-4906.1765,1434.6424,-3471.5341
15,-3323.3965,-1524.6263,0,3258.2208,-1825.0921,-4848.0228,1433.1287,-3414.8941
16,-3338.6846,-1522.7836,0,3263.4419,-1827.0158,-4861.4682,1436.4261,-3425.0421
17,-3322.577,-1527.8606,0,3283.8775,-1844.7661,-4850.4376,1439.1114,-3411.3262
18,-3414.4089,-1521.1833,0,3254.3227,-1818.4458,-4935.5922,1435.8769,-3499.7153
19,-3393.7975,-1524.3627,0,3251.0577,-1806.3721,-4918.1602,1444.6856,-3473.4746
