POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1254.1951,3258.2974,2203.6548,0,0,0,-3216.432,-1534.8484,1591.9887,803.836605,0,3368.5023,-2004.191,4360.692205,1364.3113,5725.003505
1,1186.9315,3206.933,2217.1903,0,0,0,-3156.9712,-1537.4072,1619.7695,806.62067,0,3360.706,-1998.047,4343.06657,1362.659,5705.72557
2,1232.3349,3199.3287,2214.091,0,0,0,-3178.6951,-1538.0816,1596.7812,806.447465,0,3368.9842,-2008.6868,4332.206565,1360.2974,5692.503965
3,1284.8934,3225.4236,2177.9123,0,0,0,-3147.1481,-1536.3914,1554.5863,804.055825,0,3361.2636,-2002.1011,4363.331925,1359.1625,5722.494425
4,1258.1058,3216.5198,2172.6572,0,0,0,-3176.861,-1532.4314,1586.9772,802.280245,0,3372.2681,-2003.9689,4327.247845,1368.2992,5695.547045
5,1248.4996,3278.3746,2209.7421,0,0,0,-3199.5353,-1534.8057,1578.2791,806.167495,0,3367.8077,-2019.0962,4386.721895,1348.7115,5735.433395
6,1250.4476,3222.7578,2184.736,0,0,0,-3176.554,-1533.6151,1583.2284,801.521185,0,3370.7797,-2001.6792,4332.521885,1369.1005,5701.622385
7,1237.9913,3222.2213,2193.3459,0,0,0,-3208.8869,-1533.6879,1570.6826,802.2708,0,3367.2785,-2007.7104,4283.9371,1359.5681,5643.5052
8,1255.8412,3238.3867,2155.9224,0,0,0,-3205.2475,-1536.6007,1578.7673,804.91754,0,3356.8268,-1990.3078,4291.98694,1366.519,5658.50594
9,1219.6782,3230.6052,2152.8078,0,0,0,-3154.1063,-1538.0814,1584.1664,803.751475,0,3350.2685,-1993.7584,4298.821375,1356.5101,5655.331475
10,1284.7874,3206.9215,2170.0811,0,0,0,-3212.8905,-1531.9762,1565.3624,802.607345,0,3368.3322,-2009.1261,4284.893045,1359.2061,5644.099145
11,1276.5983,3241.5096,2144.0443,0,0,0,-3205.2462,-1538.5456,1581.5706,805.457335,0,3356.7134,-1986.3114,4305.388335,1370.402,5675.790335
12,1218.1212,3211.2696,2196.474,0,0,0,-3244.9156,-1537.4777,1599.5926,807.689145,0,3351.0387,-1986.0776,4250.753245,1364.9611,5615.714345
13,1264.6094,3275.0503,2212.1368,0,0,0,-3204.2618,-1540.962,1572.4856,807.33935,0,3352.957,-1993.6697,4386.39765,1359.2873,5745.68495
14,1255.9718,3176.5774,2202.1682,0,0,0,-3179.5066,-1540.8086,1560.6283,809.989345,0,3370.5577,-2001.3768,4285.019845,1369.1809,5654.200745
15,1256.2171,3200.2136,2201.5511,0,0,0,-3153.1883,-1540.8366,1604.4356,810.040255,0,3373.8652,-2004.9937,4378.432755,1368.8715,5747.304255
16,1149.9066,3317.6028,2169.4345,0,0,0,-3150.3755,-1541.7976,1594.0055,810.45123,0,3371.9468,-2015.9773,4349.22753,1355.9695,5705.19703
17,1244.4663,3218.8081,2195.9818,0,0,0,-3179.3751,-1542.0834,1585.1756,809.107905,0,3354.0391,-1981.7392,4332.081205,1372.2999,5704.381105
18,1250.8941,3260.6209,2209.5235,0,0,0,-3275.3596,-1539.6557,1589.2979,805.83933,0,3347.098,-1983.1641,4301.16043,1363.9339,5665.09433
19,1246.2049,3175.5365,2156.309,0,0,0,-3211.9682,-1540.6161,1594.8708,808.934345,0,3345.501,-1984.9122,4229.271245,1360.5888,5589.860045
20,1249.1357,3228.0771,2161.5827,0,0,0,-3218.5471,-1534.0618,1590.9502,801.55024,0,3347.0319,-1981.2385,4278.68704,1365.7934,5644.48044
21,1220.0402,3226.0201,2140.0264,0,0,0,-3249.0859,-1537.9462,1565.0997,808.91626,0,3359.9453,-1995.3657,4173.07056,1364.5796,5537.65016
22,1319.3779,3184.1132,2139.3911,0,0,0,-3190.1205,-1541.5712,1523.6427,808.788855,0,3349.8716,-1976.3014,4243.622055,1373.5702,5617.192255
23,1228.422,3193.9514,2165.8703,0,0,0,-3190.3386,-1541.8735,1561.6386,808.098895,0,3363.4843,-1995.9817,4225.769095,1367.5026,5593.271695
24,1248.4543,3192.2399,2167.2629,0,0,0,-3160.0547,-1539.7569,1538.2895,803.555645,0,3359.487,-1993.0252,4249.990645,1366.4618,5616.452445
25,1240.9255,3262.6011,2194.6263,0,0,0,-3213.0406,-1543.5895,1569.4258,808.353975,0,3338.6119,-1969.9241,4319.302575,1368.6878,5687.990375
26,1213.843,3203.8348,2175.5131,0,0,0,-3185.4729,-1539.6045,1619.5132,806.943835,0,3346.4932,-1982.9273,4294.570535,1363.5659,5658.136435
27,1222.0993,3270.2743,2150.2732,0,0,0,-3186.2649,-1538.1823,1563.1101,802.36685,0,3358.1309,-1985.2104,4283.67655,1372.9205,5656.59705
28,1270.721,3243.5093,2244.4612,0,0,0,-3205.2567,-1539.0233,1569.2179,806.81039,0,3352.683,-1983.4994,4390.43979,1369.1836,5759.62339
29,1227.2158,3177.7545,2168.7352,0,0,0,-3191.4455,-1543.7438,1600.3351,810.710915,0,3357.9466,-1991.399,4249.562215,1366.5476,5616.109815
30,1259.9839,3238.9856,2152.5031,0,0,0,-3188.3551,-1539.0572,1573.5872,804.278835,0,3364.297,-1994.0065,4301.926335,1370.2905,5672.216835
31,1248.181,3298.7534,2169.1265,0,0,0,-3175.4147,-1539.186,1566.8162,805.29846,0,3361.0179,-1998.4006,4373.57486,1362.6173,5736.19216
32,1240.1291,3240.7996,2195.3187,0,0,0,-3226.3687,-1538.7117,1580.2403,804.37188,0,3342.8691,-1978.5881,4295.77918,1364.281,5660.06018
33,1244.4166,3227.2377,2187.9274,0,0,0,-3197.9005,-1542.292,1620.548,805.53675,0,3360.1957,-1994.3009,4345.47395,1365.8948,5711.36875
34,1229.7386,3280.4687,2188.1161,0,0,0,-3189.0177,-1538.2088,1577.2961,805.57085,0,3356.9024,-1995.4409,4353.96385,1361.4615,5715.42535
35,1275.9611,3239.2428,2163.5751,0,0,0,-3206.9159,-1538.3893,1573.4684,807.51224,0,3359.5342,-2004.4582,4314.45444,1355.076,5669.53044
36,1204.8521,3320.3448,2211.4276,0,0,0,-3218.1566,-1540.3153,1583.8162,805.282375,0,3344.5938,-1986.0714,4367.251175,1358.5224,5725.773575
37,1215.1642,3173.4356,2166.3272,0,0,0,-3194.9981,-1543.3777,1574.3269,807.867975,0,3352.0971,-1997.949,4198.746075,1354.1481,5552.894175
38,1273.3158,3238.4561,2237.742,0,0,0,-3206.9151,-1536.7968,1582.7685,803.01336,0,3364.1128,-2003.8511,4391.58386,1360.2617,5751.84556
39,1274.4899,3305.3536,2143.4113,0,0,0,-3233.378,-1539.1345,1576.7162,804.47967,0,3369.6694,-2007.4839,4331.93817,1362.1855,5694.12367
40,1173.0098,3204.997,2168.3746,0,0,0,-3205.0454,-1542.0022,1580.6271,808.17103,0,3336.0746,-1977.8406,4188.13193,1358.234,5546.36593
41,1256.2637,3199.2784,2170.3318,0,0,0,-3218.8597,-1543.7695,1591.4699,809.85728,0,3339.7695,-1969.2738,4264.57188,1370.4957,5635.06758
42,1241.5843,3239.1145,2168.408,0,0,0,-3191.41,-1542.2447,1585.5262,807.69972,0,3343.1337,-1983.029,4308.67802,1360.1047,5668.78272
43,1202.6868,3221.9062,2199.3083,0,0,0,-3221.412,-1543.2588,1564.7828,809.147145,0,3344.8867,-1982.7548,4233.160445,1362.1319,5595.292345
44,1273.4805,3226.5822,2222.024,0,0,0,-3192.2784,-1543.0429,1575.2839,805.977515,0,3348.955,-1983.4413,4368.026815,1365.5137,5733.540515
45,1319.1031,3220.0866,2186.7606,0,0,0,-3172.7556,-1536.9302,1571.4519,803.163525,0,3351.8325,-2002.612,4390.879925,1349.2205,5740.100425
46,1245.8011,3197.0075,2225.5395,0,0,0,-3216.6994,-1545.51,1627.2715,809.944665,0,3338.0544,-1976.7691,4343.354865,1361.2853,5704.640165
47,1252.0506,3265.4922,2216.1771,0,0,0,-3214.0612,-1538.0225,1575.9466,805.13511,0,3357.5545,-1996.1077,4362.71791,1361.4468,5724.16471
48,1254.4645,3321.7712,2185.6044,0,0,0,-3217.1706,-1539.3167,1581.7256,806.037485,0,3345.3592,-1983.549,4393.115885,1361.8102,5754.926085
49,1223.6451,3265.9103,2220.9549,0,0,0,-3197.7224,-1539.5528,1580.6143,807.486525,0,3352.9003,-1987.6383,4361.335925,1365.262,5726.597925
50,1230.4731,3191.4354,2181.4858,0,0,0,-3198.7889,-1539.198,1596.5345,807.36955,0,3342.0281,-1985.8115,4269.31145,1356.2166,5625.52805
51,1232.351,3209.7133,2169.556,0,0,0,-3177.4331,-1543.8846,1616.2231,809.19409,0,3357.3135,-1995.6566,4315.71979,1361.6569,5677.37669
52,1173.3511,3235.2239,2185.6552,0,0,0,-3200.6511,-1540.8018,1557.7972,806.377015,0,3362.6716,-1993.6881,4216.951515,1368.9835,5585.935015
53,1248.8471,3202.4116,2174.4829,0,0,0,-3196.87,-1541.867,1579.9804,808.55592,0,3347.476,-1985.9052,4275.54092,1361.5708,5637.11172
54,1235.9093,3221.0958,2147.0372,0,0,0,-3204.9628,-1536.859,1572.5829,804.45585,0,3353.3776,-1982.267,4239.25925,1371.1106,5610.36985
55,1207.4733,3286.139,2175.8323,0,0,0,-3229.909,-1535.3093,1565.0086,807.007995,0,3362.0054,-1985.757,4276.242895,1376.2484,5652.491295
56,1260.9257,3249.3737,2178.9664,0,0,0,-3221.3142,-1541.4479,1602.6616,808.264015,0,3351.9506,-1975.3404,4337.429315,1376.6102,5714.039515
57,1202.139,3257.5292,2200.8064,0,0,0,-3188.0437,-1537.8676,1601.5695,805.17087,0,3353.491,-1987.6513,4341.30367,1365.8397,5707.14337
58,1237.0075,3200.1994,2175.5339,0,0,0,-3234.5972,-1536.9404,1573.5677,803.925775,0,3349.7015,-1981.1988,4218.696675,1368.5027,5587.199375
59,1251.6293,3175.433,2212.0043,0,0,0,-3189.3406,-1537.9494,1595.6837,806.210945,0,3363.8671,-1998.5402,4313.671245,1365.3269,5678.998145
60,1282.4393,3256.6965,2160.2687,0,0,0,-3244.4238,-1540.1162,1574.0249,804.08563,0,3352.6357,-1984.6221,4292.97503,1368.0136,5660.98863
61,1252.1713,3211.0591,2239.2632,0,0,0,-3188.8151,-1538.8346,1607.0636,806.204635,0,3367.5526,-2009.1567,4388.112135,1358.3959,5746.508035
62,1267.556,3211.055,2172.6413,0,0,0,-3212.9004,-1541.195,1614.6351,806.14009,0,3347.9485,-1999.7908,4317.93209,1348.1577,5666.08979
63,1297.9791,3265.7046,2156.4439,0,0,0,-3233.7241,-1536.4654,1559.905,804.428805,0,3355.7448,-1986.6445,4314.271905,1369.1003,5683.372205
64,1275.7293,3196.0654,2161.0541,0,0,0,-3230.5036,-1538.1134,1576.3057,806.450805,0,3343.852,-1980.6623,4246.988305,1363.1897,5610.178005
65,1215.7352,3217.2514,2155.3253,0,0,0,-3175.3048,-1536.5484,1586.2087,805.179085,0,3353.7981,-1982.1623,4267.846485,1371.6358,5639.482285
66,1279.9345,3171.7512,2171.5792,0,0,0,-3201.976,-1541.2395,1588.9606,807.41286,0,3348.4163,-1981.019,4276.42286,1367.3973,5643.82016
67,1224.34,3214.7938,2140.792,0,0,0,-3199.229,-1535.0082,1574.0347,804.246455,0,3351.9175,-1993.0627,4223.969755,1358.8548,5582.824555
68,1223.0672,3255.6727,2168.4135,0,0,0,-3219.6346,-1535.7926,1588.2821,803.12803,0,3344.7733,-1981.9857,4283.13633,1362.7876,5645.92393
69,1255.0881,3266.0838,2167.2063,0,0,0,-3255.905,-1538.5578,1570.466,807.99507,0,3340.1948,-1970.6921,4272.37647,1369.5027,5641.87917
70,1187.6148,3262.5515,2145.074,0,0,0,-3242.2516,-1540.9069,1601.4747,805.49835,0,3341.5273,-1979.6271,4219.05485,1361.9002,5580.95505
71,1266.7778,3297.932,2177.2875,0,0,0,-3189.0781,-1538.2861,1565.7831,805.331515,0,3343.3511,-1969.8816,4385.747715,1373.4695,5759.217215
72,1258.9849,3235.9386,2185.5961,0,0,0,-3185.6077,-1544.2401,1563.4353,807.200385,0,3339.7176,-1972.2169,4321.307485,1367.5007,5688.808185
73,1263.1279,3165.8205,2172.7463,0,0,0,-3222.0812,-1539.373,1607.4843,807.17546,0,3335.4556,-1965.5795,4254.90026,1369.8761,5624.77636
74,1320.9577,3267.9274,2203.4841,0,0,0,-3230.4461,-1540.1699,1577.6518,804.20235,0,3334.676,-1975.5897,4403.60735,1359.0863,5762.69365
75,1288.0947,3241.6655,2165.8508,0,0,0,-3229.7522,-1536.1354,1582.3871,804.595365,0,3328.7508,-1964.57,4316.705865,1364.1808,5680.886665
76,1215.2731,3245.3824,2176.4889,0,0,0,-3214.9751,-1536.9208,1592.2211,804.250025,0,3320.8129,-1960.3446,4281.719625,1360.4683,5642.187925
77,1303.6537,3216.158,2210.6136,0,0,0,-3224.7081,-1534.0976,1567.8832,802.725515,0,3360.4225,-1991.2839,4342.228315,1369.1386,5711.366915
78,1236.5947,3252.4652,2165.2027,0,0,0,-3239.2154,-1541.4253,1613.2993,808.7313,0,3324.9283,-1967.7208,4295.6525,1357.2075,5652.86
79,1253.5133,3214.6346,2158.48,0,0,0,-3192.1623,-1535.4995,1576.618,801.901005,0,3355.1069,-1995.5882,4277.485105,1359.5187,5637.003805
80,1247.1115,3230.3178,2188.8778,0,0,0,-3213.7249,-1531.7657,1585.8714,801.453205,0,3330.1542,-1972.7615,4308.141105,1357.3927,5665.533805
81,1187.7034,3244.5472,2185.5222,0,0,0,-3216.6298,-1538.8522,1587.0268,803.311085,0,3339.7365,-1985.8099,4252.628685,1353.9266,5606.555285
82,1262.3714,3312.9982,2224.9713,0,0,0,-3228.5031,-1533.6414,1571.779,800.663155,0,3342.6471,-1974.0182,4410.638555,1368.6289,5779.267455
83,1227.5353,3327.2356,2148.1582,0,0,0,-3251.5,-1535.0946,1589.5828,803.61893,0,3338.5269,-1972.7172,4309.53623,1365.8097,5675.34593
84,1225.4656,3232.2809,2184.635,0,0,0,-3216.8255,-1534.3182,1586.456,804.02588,0,3327.5885,-1965.8959,4281.71968,1361.6926,5643.41228
85,1254.8854,3242.3563,2168.1151,0,0,0,-3224.9358,-1535.1435,1552.3278,802.28447,0,3351.9979,-1986.107,4259.88977,1365.8909,5625.78067
86,1276.2096,3182.2768,2204.4619,0,0,0,-3196.8972,-1534.7379,1561.5353,805.18702,0,3355.8582,-1983.0855,4298.03552,1372.7727,5670.80822
87,1208.5508,3182.2799,2164.4952,0,0,0,-3217.1578,-1528.7711,1582.8419,801.61868,0,3356.2645,-1988.0185,4193.85758,1368.246,5562.10358
88,1270.0729,3205.3956,2198.8699,0,0,0,-3188.4131,-1538.8877,1579.6881,804.858205,0,3335.5407,-1968.7388,4331.583905,1366.8019,5698.385805
89,1254.8279,3207.9451,2220.9259,0,0,0,-3277.3829,-1534.3951,1579.5292,803.34884,0,3329.6581,-1968.6591,4254.79894,1360.999,5615.79794
90,1200.0519,3185.6057,2204.7274,0,0,0,-3200.6437,-1536.4562,1578.3402,805.40937,0,3330.5038,-1966.3067,4237.03467,1364.1971,5601.23177
91,1237.7596,3245.3585,2176.7774,0,0,0,-3233.5061,-1533.3125,1591.2863,806.763575,0,3338.7584,-1961.3367,4291.126775,1377.4217,5668.548475
92,1224.3788,3269.3135,2192.924,0,0,0,-3189.7306,-1537.9431,1584.2615,806.287215,0,3350.1079,-1976.9072,4349.491315,1373.2007,5722.692015
93,1290.9546,3193.9901,2154.8694,0,0,0,-3235.0816,-1535.2758,1599.1609,805.826975,0,3331.1937,-1965.7208,4274.444575,1365.4729,5639.917475
94,1256.2462,3247.4018,2156.4358,0,0,0,-3247.3435,-1538.7869,1593.5896,803.631015,0,3338.7442,-1971.8458,4271.174015,1366.8984,5638.072415
95,1198.503,3241.917,2174.72,0,0,0,-3202.7966,-1535.8818,1578.3201,804.67652,0,3356.6567,-1982.5691,4259.45822,1374.0876,5633.54582
96,1275.3856,3179.5316,2179.1891,0,0,0,-3195.1164,-1538.6229,1566.9645,802.892275,0,3340.157,-1970.5947,4270.223775,1369.5623,5639.786075
97,1217.6584,3197.7855,2238.7758,0,0,0,-3256.2892,-1541.0491,1605.053,809.570275,0,3336.2069,-1970.9904,4271.504675,1365.2165,5636.721175
98,1224.8822,3240.4918,2203.7583,0,0,0,-3227.5351,-1538.4007,1595.5423,802.735695,0,3325.5615,-1959.5119,4301.474495,1366.0496,5667.524095
99,1227.0939,3226.414,2198.6044,0,0,0,-3231.3225,-1537.5445,1571.8224,805.6006,0,3328.2027,-1952.8621,4260.6683,1375.3406,5636.0089
100,1282.0791,3148.2263,2179.305,0,0,0,-3259.5914,-1540.7694,1569.7774,805.030485,0,3331.8599,-1968.2759,4184.057485,1363.584,5547.641485
101,1234.0475,3252.5405,2194.6068,0,0,0,-3236.0274,-1540.2378,1567.0026,805.539925,0,3317.0943,-1953.1428,4277.472125,1363.9515,5641.423625
102,1303.5798,3243.3424,2182.199,0,0,0,-3262.9984,-1537.1101,1585.3563,802.664615,0,3324.4322,-1959.4341,4317.033615,1364.9981,5682.031715
103,1222.8369,3227.6602,2200.0522,0,0,0,-3251.2042,-1539.8232,1572.1269,804.36043,0,3323.8699,-1959.5323,4236.00923,1364.3376,5600.34683
104,1243.202,3176.5773,2196.8316,0,0,0,-3208.2679,-1538.7575,1575.5019,801.998485,0,3323.3691,-1957.1443,4247.085885,1366.2248,5613.310685
105,1224.6104,3296.3481,2219.7503,0,0,0,-3239.7263,-1535.5964,1588.6352,801.663805,0,3329.8045,-1962.7414,4355.685105,1367.0631,5722.748205
106,1244.741,3209.7332,2215.096,0,0,0,-3230.7641,-1537.9999,1595.3117,802.505965,0,3327.4987,-1965.9853,4298.623865,1361.5134,5660.137265
107,1304.6631,3289.8045,2179.3492,0,0,0,-3155.5506,-1542.4941,1580.9926,804.212595,0,3329.3935,-1974.2759,4460.977295,1355.1176,5816.094895
108,1219.1517,3225.5086,2214.5167,0,0,0,-3238.7441,-1540.6702,1614.8987,803.147315,0,3320.8034,-1964.6269,4297.808715,1356.1765,5653.985215
109,1202.1659,3268.0176,2250.1426,0,0,0,-3215.9773,-1537.7285,1582.8934,802.85897,0,3332.3655,-1967.9159,4352.37267,1364.4496,5716.82227
110,1270.4365,3260.346,2203.248,0,0,0,-3226.8224,-1542.1477,1589.2272,808.36798,0,3330.055,-1960.7832,4362.65558,1369.2718,5731.92738
111,1264.4584,3321.4991,2218.4116,0,0,0,-3210.463,-1543.0422,1585.8157,806.508305,0,3329.5683,-1967.8791,4443.187905,1361.6892,5804.877105
112,1269.2877,3215.7391,2152.2778,0,0,0,-3218.7127,-1535.5802,1568.7162,799.912865,0,3327.6027,-1963.6702,4251.640765,1363.9325,5615.573265
113,1274.3093,3167.0428,2148.9729,0,0,0,-3213.653,-1543.2729,1599.3477,804.799525,0,3324.9425,-1974.0863,4237.546325,1350.8562,5588.402525
114,1237.1638,3178.1997,2200.295,0,0,0,-3236.2845,-1536.9363,1582.355,803.521415,0,3322.8871,-1960.1436,4228.314115,1362.7435,5591.057615
115,1277.9865,3288.2694,2180.4757,0,0,0,-3193.8258,-1541.2007,1573.954,803.39124,0,3313.0544,-1948.8558,4389.05034,1364.1986,5753.24894
