NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.0637257,1372.18677655,1404.43050645
1,16.1800042,16.081316549999997,1377.7240183499998,1409.9853390999997
2,16.1800042,16.076844299999998,1383.600853,1415.8577015
3,16.1800042,16.082210999999997,1381.08416885,1413.3463840499999
4,16.1800042,16.07237205,1381.1315746999999,1413.3839509499999
5,16.1800042,16.061042349999997,1375.97745565,1408.2182040499997
6,16.1800042,16.0816147,1372.18558395,1404.4475009999999
7,16.1800042,16.0774406,1371.7660869,1404.02323355

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.032419949999998,1335.28236585,1367.4593101499997
1,16.14452435,16.022581,1330.3688538499998,1362.5359592
2,16.14452435,16.05507935,1344.24475485,1376.44435855
3,16.14452435,16.04673115,1332.92042155,1365.1113788999999
4,16.14452435,16.0571664,1340.5742301999999,1372.77592095
5,16.14452435,16.0446441,1329.7856724499998,1361.97454275
6,16.14452435,16.04374965,1335.0650144999997,1367.2532884999998
7,16.14452435,16.050308949999998,1332.0790422499997,1364.2735774

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.691654099999997,46.54628354999999,71.54049619999999
1,13.302558549999999,11.665416899999999,46.697445599999995,71.66542104999999
2,13.302558549999999,11.598034999999998,45.31820369999999,70.21879725
3,13.302558549999999,11.599823899999999,45.504249300000005,70.40663175
4,13.302558549999999,11.59654425,45.35427985,70.25338265
5,13.302558549999999,11.6093647,45.883197949999996,70.7951212
6,13.302558549999999,11.434350649999999,43.902587499999996,68.6394967
7,13.302558549999999,11.617712899999999,45.78152879999999,70.70180024999999

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.2670787,-11.660348349999996,-9.641872849999793,-34.56929989999979
1,-13.2670787,-11.60668135,0.6577189000000061,-24.21604115000028
2,-13.2670787,-11.57627005,-5.962105550000011,-30.80545429999998
3,-13.2670787,-11.56434405,2.659498000000063,-22.171626599999996
4,-13.2670787,-11.581338600000002,-4.796935349999998,-29.645352650000135
5,-13.2670787,-11.592966450000002,0.30858525000014936,-24.55145990000024
6,-13.2670787,-11.396485599999998,-6.78201804999982,-31.445284199999946
7,-13.2670787,-11.590581249999998,-6.094484149999801,-30.952144100000027


