POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1235.4691,3324.8373,2176.9657,0,0,0,-3200.4251,-1543.0892,1568.2376,823.00405,0,3381.411,-2012.8108,4384.99945,1368.6002,5753.59965
1,1230.7302,3293.784,2168.0517,0,0,0,-3148.1438,-1549.5276,1569.9964,825.261135,0,3373.3265,-2000.4848,4390.152035,1372.8417,5762.993735
2,1253.3028,3289.5045,2217.1656,0,0,0,-3178.2454,-1544.5971,1585.4309,826.019695,0,3374.8905,-2002.0312,4448.580995,1372.8593,5821.440295
3,1242.8906,3282.6756,2163.7453,0,0,0,-3205.4263,-1540.8869,1571.5553,824.006475,0,3375.1503,-2004.7377,4338.560075,1370.4126,5708.972675
4,1276.0387,3223.1959,2144.992,0,0,0,-3194.3349,-1541.5484,1590.1802,820.971785,0,3364.2687,-1984.3721,4319.495285,1379.8966,5699.391885
5,1240.5579,3258.5038,2161.3167,0,0,0,-3175.1915,-1549.2603,1599.9709,827.03317,0,3366.428,-1988.3083,4362.93067,1378.1197,5741.05037
6,1233.8761,3255.2704,2173.5688,0,0,0,-3218.2219,-1541.5607,1592.7318,820.3559,0,3371.8759,-1998.4762,4316.0204,1373.3997,5689.4201
7,1211.2784,3304.1574,2164.8671,0,0,0,-3177.4164,-1535.949,1581.6671,819.176205,0,3362.8039,-1981.3709,4367.780805,1381.433,5749.213805
8,1266.3007,3287.176,2202.6885,0,0,0,-3211.3982,-1543.463,1550.8636,820.082865,0,3350.2496,-1971.8804,4372.250465,1378.3692,5750.619665
9,1173.9672,3212.6364,2175.7667,0,0,0,-3212.5835,-1537.6787,1577.7325,823.21828,0,3361.5187,-1985.3141,4213.05888,1376.2046,5589.26348
10,1271.2235,3237.0177,2200.2708,0,0,0,-3213.6787,-1542.0686,1538.392,823.684585,0,3386.4856,-2009.9891,4314.841285,1376.4965,5691.337785
