POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1215.5104,3333.3594,2161.697,0,0,0,-3186.1405,-1540.5302,1592.0753,820.36639,0,3381.9827,-2011.5197,4396.33779,1370.463,5766.80079
1,1206.7793,3232.1826,2191.9701,0,0,0,-3138.7484,-1547.1781,1591.529,824.73076,0,3391.2012,-2034.777,4361.26526,1356.4242,5717.68946
2,1223.7899,3325.9548,2193.4757,0,0,0,-3109.1661,-1542.4591,1591.4972,821.54841,0,3387.0526,-2026.0228,4504.64081,1361.0298,5865.67061
3,1216.0586,3227.1223,2151.6687,0,0,0,-3156.1132,-1544.4719,1572.1698,825.73255,0,3381.2787,-2023.2587,4292.16685,1358.02,5650.18685
4,1209.4046,3192.1872,2166.2449,0,0,0,-3126.4451,-1542.6256,1596.942,824.1186,0,3381.8173,-2031.5238,4319.8266,1350.2935,5670.1201
5,1294.5327,3230.6818,2132.1038,0,0,0,-3145.1612,-1542.7435,1571.569,822.800035,0,3390.9933,-2031.2022,4363.782635,1359.7911,5723.573735
6,1255.2436,3259.5076,2161.9918,0,0,0,-3155.5262,-1541.9863,1560.1999,820.46566,0,3391.6028,-2034.2985,4359.89606,1357.3043,5717.20036
7,1238.0375,3241.2829,2142.2722,0,0,0,-3151.3418,-1537.8361,1584.5478,821.230185,0,3389.7742,-2035.2701,4338.192685,1354.5041,5692.696785
8,1216.3972,3304.3457,2187.4721,0,0,0,-3214.6382,-1542.1693,1571.6078,820.72947,0,3382.767,-2018.0053,4343.74477,1364.7617,5708.50647
9,1238.766,3242.3024,2148.5898,0,0,0,-3149.0371,-1547.8112,1594.503,825.2122,0,3393.1101,-2037.6506,4352.5251,1355.4595,5707.9846
10,1212.9444,3210.0519,2186.2966,0,0,0,-3147.256,-1544.3744,1595.7229,823.612625,0,3388.6969,-2055.1993,4336.998025,1333.4976,5670.495625
