NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3308681,16.313873549999997,1621.9637279499998,1654.6084695999998
1,16.3308681,16.31327725,1620.8569951499999,1653.50143865
2,16.3308681,16.300754949999998,1610.67398005,1643.3056030999999
3,16.3308681,16.3099976,1619.7923015000001,1652.4331671999998
4,16.3308681,16.308208699999998,1619.4789458499997,1652.1180226499996
5,16.3308681,16.31148835,1625.6664528,1658.30880925
6,16.3308681,16.3141717,1618.6038755999996,1651.2489153999998
7,16.3308681,16.30791055,1613.4417064999998,1646.08048515

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.304034599999998,16.28763635,1589.7220850999997,1622.3137560499997
1,16.304034599999998,16.29717715,1585.9364745499997,1618.5379844499998
2,16.304034599999998,16.2933012,1584.0465016999997,1616.6441356499997
3,16.304034599999998,16.293599349999997,1581.0053716999998,1613.60300565
4,16.304034599999998,16.2933012,1585.24417025,1617.8415060499997
5,16.304034599999998,16.28525115,1577.9746769499998,1610.5639627
6,16.304034599999998,16.299860499999998,1577.821726,1610.4256211
7,16.304034599999998,16.2950901,1581.4230798499998,1614.02220455

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.210728349999998,10.88396575,36.45688755,60.5518798
1,13.210728349999998,10.883667599999999,36.4565894,60.5512835
2,13.210728349999998,10.883369449999998,36.45152085,60.5459168
3,13.210728349999998,10.88396575,36.458974600000005,60.55396684999999
4,13.210728349999998,10.883369449999998,36.45181899999999,60.54621494999999
5,13.210728349999998,10.88396575,36.45867645,60.5530724
6,13.210728349999998,10.883667599999999,36.453607899999994,60.54800385
7,13.210728349999998,10.883667599999999,36.4553968,60.54979275

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.183894849999996,-10.857728550000003,-4.215244699999936,-28.257166249999905
1,-13.183894849999996,-10.8675675,-1.5360687999998532,-25.587829299999882
2,-13.183894849999996,-10.875915699999998,-9.824042499999727,-33.884449349999855
3,-13.183894849999996,-10.867567499999998,2.3279552000002752,-21.72380530000003
4,-13.183894849999996,-10.868461949999999,-2.2170434000003,-26.26969835000007
5,-13.183894849999996,-10.85772855,11.233099400000114,-12.808225850000078
6,-13.183894849999996,-10.869356399999997,4.32854169999969,-19.724709550000185
7,-13.183894849999996,-10.87084715,-4.436770150000015,-28.491512150000013


