NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3308681,16.3004568,1607.1081060499998,1639.7397291
1,16.3308681,16.302245699999997,1616.21658855,1648.8500005
2,16.3308681,16.31625875,1620.8519265999996,1653.4993515999997
3,16.3308681,16.3016494,1617.79857245,1650.43108995
4,16.3308681,16.308208699999998,1619.5257554,1652.16513035
5,16.3308681,16.30910315,1619.6229523,1652.2629235499996
6,16.3308681,16.3016494,1614.1563720499998,1646.78888955
7,16.3308681,16.3004568,1612.6271606999999,1645.2584856

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.304034599999998,16.29181045,1575.9881035,1608.5842466999998
1,16.304034599999998,16.28465485,1577.52685565,1610.1158432499997
2,16.304034599999998,16.2861456,1583.2250984499997,1615.8152786499998
3,16.304034599999998,16.284952999999998,1579.4806325999998,1612.0696202
4,16.304034599999998,16.29717715,1584.9457220999998,1617.54693385
5,16.304034599999998,16.2736233,1573.3277110499998,1605.9053689500001
6,16.304034599999998,16.3034383,1589.21731715,1621.8250882
7,16.304034599999998,16.2933012,1584.4734525,1617.0707883

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.210728349999998,10.96565885,36.3492554,60.52564259999999
1,13.210728349999998,10.924514149999998,36.02725339999999,60.162794049999995
2,13.210728349999998,10.924514149999998,36.024271899999995,60.1595144
3,13.210728349999998,10.9593977,36.368635149999996,60.538761199999996
4,13.210728349999998,10.9158678,35.9318454,60.05844155
5,13.210728349999998,10.94896245,34.7303009,58.889991699999996
6,13.210728349999998,10.9158678,35.93214354999999,60.059037849999996
7,13.210728349999998,10.9248123,36.026358949999995,60.16189959999999

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.183894849999996,-10.957012500000001,-5.229252850000243,-29.37016019999978
1,-13.183894849999996,-10.9069233,2.6624795000000887,-21.428636799999587
2,-13.183894849999996,-10.894401,1.6025562499999424,-22.475441450000027
3,-13.183894849999996,-10.9427013,1.949304700000134,-22.177291450000027
4,-13.183894849999996,-10.90483625,-1.3518120999998047,-25.44024504999993
5,-13.183894849999996,-10.913482600000002,11.564940350000114,-12.532437100000493
6,-13.183894849999996,-10.9176567,-10.993088650000246,-35.095236499999956
7,-13.183894849999996,-10.917656699999998,-7.8726507500000125,-31.97420229999991


