POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3326.9353,-1546.2945,0,3246.1909,-1798.0631,-4873.2298,1448.1278,-3425.102
1,-3358.5969,-1541.1528,0,3242.0896,-1793.5063,-4899.7497,1448.5833,-3451.1664
2,-3364.1594,-1549.1704,0,3240.2374,-1796.482,-4913.3298,1443.7554,-3469.5744
3,-3335.4353,-1543.4394,0,3257.7955,-1815.6891,-4878.8747,1442.1064,-3436.7683
4,-3358.3832,-1547.3196,0,3252.65,-1812.214,-4905.7028,1440.436,-3465.2668
5,-3321.0009,-1545.1398,0,3254.0675,-1813.1325,-4866.1407,1440.935,-3425.2057
6,-3350.4143,-1538.1902,0,3252.1917,-1800.7646,-4888.6045,1451.4271,-3437.1774
7,-3357.4662,-1539.1306,0,3264.5428,-1814.3357,-4896.5968,1450.2071,-3446.3897
8,-3369.5352,-1542.2892,0,3248.3739,-1795.9813,-4911.8244,1452.3926,-3459.4318
9,-3332.1829,-1541.8297,0,3256.723,-1810.9358,-4874.0126,1445.7872,-3428.2254
10,-3320.0953,-1539.5525,0,3257.1199,-1812.7307,-4859.6478,1444.3892,-3415.2586
11,-3316.7244,-1542.1251,0,3254.5022,-1803.2027,-4858.8495,1451.2995,-3407.55
12,-3328.336,-1541.4223,0,3243.0252,-1791.5895,-4869.7583,1451.4357,-3418.3226
13,-3340.079,-1539.7151,0,3255.211,-1805.6234,-4879.7941,1449.5876,-3430.2065
14,-3343.2235,-1539.8007,0,3251.5727,-1804.4905,-4883.0242,1447.0822,-3435.942
15,-3321.1035,-1542.4073,0,3258.0365,-1816.743,-4863.5108,1441.2935,-3422.2173
16,-3344.5192,-1542.0629,0,3235.9093,-1797.6411,-4886.5821,1438.2682,-3448.3139
17,-3318.6897,-1543.3519,0,3258.8917,-1821.3738,-4862.0416,1437.5179,-3424.5237
18,-3374.0103,-1545.7069,0,3237.0433,-1794.0304,-4919.7172,1443.0129,-3476.7043
