NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.3773795,16.38185175,1703.8240901,1736.58332135
1,16.3773795,16.38602585,1707.6690325,1740.4321396999999
2,16.3773795,16.39825,1716.1698852999998,1748.9455148
3,16.3773795,16.3809573,1706.5086327,1739.26667135
4,16.3773795,16.38721845,1698.4508307999997,1731.2154287499998
5,16.3773795,16.38602585,1707.0274137,1739.79081905
6,16.3773795,16.395268499999997,1708.77665975,1741.5490096
7,16.3773795,16.3899018,1705.00059,1737.7681694499997

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.347564499999997,16.366347949999998,1662.7831463,1695.4970587500002
1,16.347564499999997,16.37648505,1670.94619515,1703.6702447
2,16.347564499999997,16.36396275,1655.8720293,1688.5832584
3,16.347564499999997,16.366646099999997,1663.4688912999998,1696.1831018999999
4,16.347564499999997,16.37469615,1665.6078193999997,1698.3300800499997
5,16.347564499999997,16.377081349999997,1667.8618333999998,1700.58647925
6,16.347564499999997,16.3797647,1667.8615352499996,1700.5888644499998
7,16.347564499999997,16.370522049999998,1665.3063897499999,1698.02417815

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.34847365,11.13977845,42.704024499999996,67.1922766
1,13.34847365,10.97341075,41.1757076,65.497592
2,13.34847365,11.139480299999999,42.69955225,67.18720805
3,13.34847365,11.202389949999999,42.243382749999995,66.79424634999998
4,13.34847365,11.202389949999999,42.24397905,66.79454449999999
5,13.34847365,11.2020918,42.2436809,66.79424634999998
6,13.34847365,11.202389949999999,42.23980495,66.79037039999999
7,13.34847365,11.234590149999999,43.63276175,68.21582554999999

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.318658649999998,-11.124274649999998,-1.663080700000073,-26.106014000000172
1,-13.318658649999998,-10.96386995,-4.452870250000039,-28.73569700000013
2,-13.318658649999998,-11.105193049999997,17.598303749999907,-6.824951650000017
3,-13.318658649999998,-11.188078749999997,0.796358650000144,-23.71067689999984
4,-13.318658649999998,-11.189867649999998,-9.400967649999977,-33.909195799999864
5,-13.318658649999998,-11.193147299999998,-3.0781005999998996,-27.58990654999991
6,-13.318658649999998,-11.186886150000001,-1.3246804499997253,-25.830225249999742
7,-13.318658649999998,-11.215210399999997,-3.9385614999997784,-28.471834250000157


