POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1288.4506,3185.2064,2204.6176,0,0,0,-3331.1365,-1514.2243,1580.0339,745.600615,0,3278.3162,-1842.6128,4158.548315,1435.7034,5594.251715
1,1258.4625,3275.7358,2118.7438,0,0,0,-3310.7591,-1510.5131,1581.4405,743.408445,0,3279.8613,-1852.8221,4156.518845,1427.0392,5583.558045
2,1262.9259,3227.6063,2180.0507,0,0,0,-3301.5228,-1516.9792,1583.7093,747.91041,0,3284.9974,-1846.8552,4183.70061,1438.1422,5621.84281
3,1272.0189,3220.7273,2176.801,0,0,0,-3327.2203,-1515.5752,1579.9782,749.27371,0,3268.4977,-1840.0869,4156.00361,1428.4108,5584.41441
4,1235.3241,3219.4106,2194.8146,0,0,0,-3348.0084,-1517.5144,1617.835,752.30314,0,3270.7987,-1839.5228,4154.16464,1431.2759,5585.44054
5,1218.4199,3201.1286,2211.0123,0,0,0,-3324.205,-1518.0127,1576.0571,751.13025,0,3264.9114,-1843.4709,4115.53045,1421.4405,5536.97095
6,1266.4372,3232.2677,2211.414,0,0,0,-3318.2404,-1515.2744,1584.8959,748.325155,0,3281.7655,-1852.506,4209.825155,1429.2595,5639.084655
7,1231.0334,3284.6521,2220.7364,0,0,0,-3329.6934,-1522.0895,1587.3491,750.461175,0,3263.9664,-1828.7147,4222.449275,1435.2517,5657.700975
8,1255.5752,3209.9057,2191.2853,0,0,0,-3297.3862,-1516.5037,1570.1228,748.15687,0,3277.7398,-1836.09,4161.15597,1441.6498,5602.80577
9,1259.6694,3298.7212,2220.8725,0,0,0,-3344.3433,-1518.6074,1586.3071,750.341185,0,3269.8254,-1830.2667,4252.960685,1439.5587,5692.519385
10,1232.5134,3273.2865,2239.2854,0,0,0,-3294.1674,-1523.4207,1609.4605,753.204085,0,3268.2756,-1835.4504,4290.161785,1432.8252,5722.986985
11,1272.8134,3273.1647,2242.4881,0,0,0,-3329.5158,-1517.5951,1567.0815,750.69314,0,3281.0992,-1837.3562,4259.12994,1443.743,5702.87294
12,1292.5387,3263.0931,2237.4998,0,0,0,-3293.0954,-1520.8168,1583.9442,750.67188,0,3270.5152,-1825.9239,4313.83548,1444.5913,5758.42678
13,1221.873,3226.3101,2197.8793,0,0,0,-3315.3231,-1521.3045,1569.9195,748.62227,0,3265.4831,-1820.7604,4127.97657,1444.7227,5572.69927
14,1260.9069,3205.4172,2211.3621,0,0,0,-3330.5979,-1521.9886,1576.7774,748.93955,0,3257.6963,-1818.1106,4150.81665,1439.5857,5590.40235
15,1256.8771,3281.7566,2250.7977,0,0,0,-3334.6149,-1521.7096,1581.4858,749.29048,0,3260.021,-1828.1297,4263.88318,1431.8913,5695.77448
16,1240.78,3234.1836,2231.9322,0,0,0,-3293.9134,-1524.6346,1591.786,752.19433,0,3279.2092,-1838.4387,4232.32813,1440.7705,5673.09863
17,1281.2226,3282.4979,2191.0792,0,0,0,-3293.0341,-1519.988,1585.4367,747.65854,0,3276.5065,-1842.695,4274.87284,1433.8115,5708.68434
18,1234.5619,3264.289,2191.7745,0,0,0,-3286.2748,-1523.7716,1585.0712,751.157025,0,3282.1765,-1849.5446,4216.807225,1432.6319,5649.439125
19,1249.0282,3268.3022,2202.9789,0,0,0,-3362.6315,-1523.5916,1563.5905,751.67136,0,3274.0354,-1837.7211,4149.34806,1436.3143,5585.66236
20,1259.9099,3283.4927,2191.3128,0,0,0,-3331.7464,-1519.3682,1556.7916,748.27495,0,3264.6988,-1837.461,4188.66735,1427.2378,5615.90515
21,1211.0572,3281.2855,2212.4421,0,0,0,-3316.2739,-1519.9688,1590.8505,750.14408,0,3291.206,-1855.0687,4209.53668,1436.1373,5645.67398
22,1232.7512,3194.1828,2160.4314,0,0,0,-3266.6561,-1519.7266,1591.2494,748.73907,0,3266.8581,-1832.9724,4140.97117,1433.8857,5574.85687
23,1238.1297,3226.9749,2185.4037,0,0,0,-3332.3324,-1522.3565,1567.4033,749.730685,0,3275.3205,-1838.3196,4112.953385,1437.0009,5549.954285
24,1265.9092,3251.6986,2180.309,0,0,0,-3278.1723,-1520.3759,1579.6375,746.80338,0,3273.2888,-1837.7608,4225.80948,1435.528,5661.33748
25,1243.3007,3271.2718,2208.085,0,0,0,-3294.1708,-1527.3977,1594.2019,753.16275,0,3270.1278,-1834.5826,4248.45365,1435.5452,5683.99885
26,1258.1767,3177.5663,2193.4793,0,0,0,-3327.6342,-1525.2809,1606.0288,753.86371,0,3273.2227,-1838.41,4136.19971,1434.8127,5571.01241
27,1321.3844,3225.228,2257.2781,0,0,0,-3321.1164,-1523.5112,1580.3744,748.04709,0,3264.6751,-1823.5381,4287.68439,1441.137,5728.82139
28,1298.1485,3264.9545,2242.8148,0,0,0,-3333.8596,-1522.2729,1574.7113,749.884975,0,3279.4266,-1840.893,4274.381575,1438.5336,5712.915175
29,1254.1668,3248.7868,2222.3908,0,0,0,-3334.5988,-1520.8873,1595.7738,748.70391,0,3268.1858,-1822.1125,4214.33601,1446.0733,5660.40931
30,1261.0829,3207.3116,2177.8197,0,0,0,-3341.0731,-1522.8591,1584.5852,749.567195,0,3270.8743,-1846.4869,4116.434395,1424.3874,5540.821795
31,1223.928,3170.5399,2218.2217,0,0,0,-3322.6747,-1525.5304,1602.6926,754.47245,0,3262.6103,-1831.3672,4121.64955,1431.2431,5552.89265
