POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1229.884,3226.6315,2207.0772,0,0,0,-3359.7003,-1529.6006,1592.3905,752.51247,0,3236.9252,-1794.8358,4119.19477,1442.0894,5561.28417
1,1229.9551,3247.7787,2202.4255,0,0,0,-3349.5409,-1524.928,1619.4058,748.496685,0,3242.7889,-1813.4125,4173.592885,1429.3764,5602.969285
2,1289.071,3292.0621,2223.9908,0,0,0,-3327.2203,-1530.0359,1587.7998,749.69964,0,3254.2565,-1815.3768,4285.36714,1438.8797,5724.24684
3,1214.59,3220.0964,2227.5872,0,0,0,-3336.1636,-1525.0432,1578.3383,746.57388,0,3259.8603,-1818.6377,4125.97898,1441.2226,5567.20158
4,1239.9799,3303.4402,2250.4095,0,0,0,-3311.5328,-1528.0268,1579.42,751.56575,0,3269.4474,-1830.1408,4285.25575,1439.3066,5724.56235
5,1271.8464,3283.4409,2228.1238,0,0,0,-3326.7334,-1526.2743,1581.0714,747.64805,0,3269.7403,-1833.9351,4259.12285,1435.8052,5694.92805
6,1256.7201,3356.6768,2245.8333,0,0,0,-3361.3655,-1525.9955,1580.8549,747.82572,0,3229.7904,-1790.5934,4300.54982,1439.197,5739.74682
7,1241.766,3275.6366,2204.5459,0,0,0,-3372.6496,-1528.1723,1554.252,748.201565,0,3245.3546,-1801.8534,4123.580165,1443.5012,5567.081365
8,1261.31,3196.1262,2188.4249,0,0,0,-3358.8907,-1527.3569,1566.5081,750.269055,0,3252.9949,-1799.8391,4076.390655,1453.1558,5529.546455
9,1257.8432,3244.967,2242.8669,0,0,0,-3304.5377,-1528.07,1589.9565,752.59345,0,3250.5899,-1816.002,4255.61935,1434.5879,5690.20725
10,1256.0514,3289.6078,2218.7476,0,0,0,-3342.6771,-1528.4468,1587.1456,751.42386,0,3259.3595,-1810.9128,4231.85236,1448.4467,5680.29906
11,1239.3426,3237.9174,2173.5248,0,0,0,-3348.4067,-1524.3256,1579.5911,749.39606,0,3250.3111,-1805.6511,4107.03966,1444.66,5551.69966
12,1248.3464,3210.3874,2213.7655,0,0,0,-3308.3348,-1527.8713,1630.3071,751.334905,0,3260.262,-1816.6484,4217.935205,1443.6136,5661.548805
13,1209.3111,3247.5161,2193.7263,0,0,0,-3376.2108,-1532.4424,1587.5855,757.109035,0,3236.6653,-1795.0294,4086.594835,1441.6359,5528.230735
14,1242.9632,3284.8452,2205.0353,0,0,0,-3330.7224,-1528.2828,1587.8099,750.937395,0,3262.5394,-1818.4669,4212.585795,1444.0725,5656.658295
15,1279.3592,3292.9084,2173.8984,0,0,0,-3352.7299,-1523.5726,1577.3052,746.64964,0,3253.3729,-1807.9422,4193.81834,1445.4307,5639.24904
16,1258.6161,3221.1214,2185.8607,0,0,0,-3336.8298,-1525.8366,1570.3145,750.983845,0,3258.6744,-1806.8889,4124.230145,1451.7855,5576.015645
17,1284.8173,3272.5583,2207.0078,0,0,0,-3386.7272,-1529.2995,1596.1912,754.40477,0,3245.7846,-1797.571,4198.95267,1448.2136,5647.16627
18,1246.0487,3252.9151,2190.0282,0,0,0,-3363.2915,-1528.9802,1602.127,753.161785,0,3259.6477,-1809.9183,4152.009085,1449.7294,5601.738485
19,1299.3037,3303.6514,2207.5455,0,0,0,-3348.346,-1529.3787,1579.9132,752.2311,0,3260.3376,-1811.766,4264.9202,1448.5716,5713.4918
20,1207.8736,3224.1115,2218.6862,0,0,0,-3348.7586,-1531.5303,1583.032,752.99577,0,3251.2939,-1802.7815,4106.41017,1448.5124,5554.92257
21,1241.5806,3255.7877,2221.7051,0,0,0,-3312.6622,-1529.6156,1643.5964,751.731905,0,3233.802,-1795.2857,4272.123905,1438.5163,5710.640205
22,1273.6002,3326.7797,2239.5909,0,0,0,-3321.6658,-1524.2398,1591.0624,747.99618,0,3243.2992,-1800.1834,4333.12378,1443.1158,5776.23958
23,1282.1434,3298.1003,2196.4464,0,0,0,-3304.5961,-1523.3424,1584.229,747.499485,0,3241.1446,-1792.6452,4280.480085,1448.4994,5728.979485
24,1292.3777,3250.401,2204.8557,0,0,0,-3344.2516,-1528.788,1584.0049,751.517245,0,3251.4877,-1802.8164,4210.116945,1448.6713,5658.788245
