POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1215.232,3300.657,2182.7398,0,0,0,-3176.4092,-1547.4546,1589.862,823.207645,0,3392.4297,-2036.143,4387.834645,1356.2867,5744.121345
1,1186.44,3345.0152,2209.2356,0,0,0,-3158.8875,-1546.0372,1599.9157,823.592765,0,3390.0388,-2035.8466,4459.274565,1354.1922,5813.466765
2,1291.1057,3231.9945,2151.9318,0,0,0,-3156.8976,-1543.6589,1604.75,820.943685,0,3396.7861,-2040.8665,4400.169185,1355.9196,5756.088785
3,1235.1699,3299.4709,2179.9104,0,0,0,-3160.1402,-1544.42,1589.6191,821.88757,0,3394.4425,-2057.3348,4421.49767,1337.1077,5758.60537
4,1239.3567,3250.3563,2174.0371,0,0,0,-3145.0624,-1550.2217,1608.9468,822.62399,0,3405.4376,-2062.6219,4400.03679,1342.8157,5742.85249
5,1196.0155,3217.898,2205.9775,0,0,0,-3172.7761,-1549.3201,1609.9623,824.78226,0,3393.0676,-2044.6941,4332.53936,1348.3735,5680.91286
6,1261.7983,3282.2344,2153.0442,0,0,0,-3168.8589,-1550.4515,1593.6156,826.550055,0,3385.947,-2043.6581,4397.932155,1342.2889,5740.221055
7,1248.5513,3227.7182,2171.3729,0,0,0,-3189.7329,-1549.6516,1585.8647,823.750755,0,3400.7362,-2041.2692,4317.873355,1359.467,5677.340355
8,1289.9049,3262.7773,2181.9385,0,0,0,-3149.9185,-1547.0696,1589.4327,823.291815,0,3388.8481,-2035.2463,4450.357115,1353.6018,5803.958915
9,1246.6573,3186.2621,2205.3267,0,0,0,-3177.248,-1549.4387,1581.7989,822.477775,0,3397.5091,-2047.13,4315.836075,1350.3791,5666.215175
10,1230.9894,3222.4339,2201.959,0,0,0,-3173.027,-1546.8935,1593.7086,819.069545,0,3391.3288,-2042.4376,4348.239945,1348.8912,5697.131145
11,1198.3284,3288.3561,2206.1801,0,0,0,-3143.451,-1554.9572,1641.9408,823.94321,0,3395.2789,-2061.7485,4460.34041,1333.5304,5793.87081
12,1271.9434,3333.6167,2185.5118,0,0,0,-3220.723,-1546.6984,1566.288,822.682605,0,3392.1887,-2045.3461,4412.621105,1346.8426,5759.463705
13,1245.6052,3218.5342,2157.029,0,0,0,-3177.7215,-1551.7148,1592.3878,823.58766,0,3384.6334,-2042.3501,4307.70756,1342.2833,5649.99086
14,1283.5197,3255.778,2219.9196,0,0,0,-3150.959,-1545.508,1595.9435,818.06697,0,3392.08,-2048.0784,4476.76077,1344.0016,5820.76237
15,1240.2183,3256.3847,2164.2552,0,0,0,-3156.1047,-1553.0703,1591.6728,824.33972,0,3385.5454,-2035.6228,4367.69572,1349.9226,5717.61832
16,1198.6596,3245.251,2168.0231,0,0,0,-3180.2388,-1553.2301,1598.4016,826.863635,0,3389.297,-2043.212,4303.730035,1346.085,5649.815035
17,1256.8039,3209.363,2172.6396,0,0,0,-3163.4257,-1552.4033,1600.3435,825.99597,0,3403.1743,-2058.1234,4349.31697,1345.0509,5694.36787
18,1228.3344,3226.0301,2168.7668,0,0,0,-3155.9207,-1554.6691,1565.7983,825.81765,0,3397.1972,-2044.7659,4304.15745,1352.4313,5656.58875
19,1217.8399,3215.7726,2172.7385,0,0,0,-3165.012,-1552.9482,1593.7999,826.124735,0,3382.0678,-2036.9688,4308.315435,1345.099,5653.414435
20,1250.6531,3165.2258,2192.8339,0,0,0,-3151.3006,-1549.4197,1590.6778,823.447785,0,3410.1532,-2061.3485,4322.118085,1348.8047,5670.922785
21,1234.926,3299.5492,2140.7763,0,0,0,-3122.4916,-1553.3816,1607.3377,824.137435,0,3411.9061,-2067.7524,4430.853435,1344.1537,5775.007135
22,1206.4226,3352.1528,2152.3895,0,0,0,-3175.292,-1548.9868,1555.8011,822.12876,0,3393.1904,-2050.4199,4364.61596,1342.7705,5707.38646
23,1245.3985,3255.3386,2179.1228,0,0,0,-3153.8076,-1553.8844,1562.4913,823.2728,0,3386.084,-2042.0507,4357.932,1344.0333,5701.9653
24,1237.5542,3281.8318,2170.4822,0,0,0,-3160.4864,-1551.1432,1587.8305,822.660165,0,3400.2354,-2060.7391,4388.729265,1339.4963,5728.225565
25,1199.8153,3249.1211,2205.5205,0,0,0,-3149.9301,-1551.4326,1597.6798,824.91094,0,3391.1445,-2053.7699,4375.68494,1337.3746,5713.05954
26,1225.7286,3254.3486,2173.6154,0,0,0,-3161.4722,-1553.1843,1598.2617,823.80964,0,3390.4499,-2054.9689,4361.10744,1335.481,5696.58844
27,1222.1656,3300.7406,2158.2969,0,0,0,-3184.5712,-1546.2028,1575.4936,821.54175,0,3388.3756,-2044.6201,4347.46445,1343.7555,5691.21995
28,1240.1733,3264.8556,2157.9203,0,0,0,-3134.8155,-1551.9758,1603.7865,824.14486,0,3390.2893,-2041.9968,4404.08926,1348.2925,5752.38176
29,1243.9101,3255.0975,2191.3073,0,0,0,-3123.2038,-1549.6862,1608.8682,825.414705,0,3411.5659,-2068.8491,4451.707805,1342.7168,5794.424605
30,1279.7109,3170.5412,2195.1221,0,0,0,-3123.1454,-1554.1359,1589.2271,826.55159,0,3411.6179,-2062.2787,4383.87159,1349.3392,5733.21079
31,1221.9605,3220.1225,2179.492,0,0,0,-3118.3209,-1549.6627,1588.6681,825.43222,0,3403.2641,-2061.204,4367.69172,1342.0601,5709.75182
32,1273.2601,3260.1191,2178.5957,0,0,0,-3134.6323,-1549.838,1594.9908,824.298075,0,3386.9628,-2042.2169,4446.793475,1344.7459,5791.539375
33,1261.0976,3289.8056,2198.1258,0,0,0,-3154.1171,-1549.9821,1581.8205,822.684875,0,3393.2896,-2051.2754,4449.435175,1342.0142,5791.449375
34,1239.9814,3283.5829,2204.529,0,0,0,-3163.5804,-1547.6025,1591.9638,820.36333,0,3386.8967,-2042.1945,4429.23753,1344.7022,5773.93973
35,1263.8163,3285.724,2160.9188,0,0,0,-3173.8209,-1542.5403,1573.4754,816.935735,0,3397.4382,-2048.7645,4384.509035,1348.6737,5733.182735
36,1271.4065,3216.4062,2156.0656,0,0,0,-3140.0573,-1550.9414,1597.3029,822.99558,0,3386.4478,-2047.4024,4373.17808,1339.0454,5712.22348
