POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1263.3463,3177.2339,2223.222,0,0,0,-3208.3034,-1548.3343,1584.714,829.86766,0,3368.8141,-1998.8322,4321.74616,1369.9819,5691.72806
1,1233.0085,3256.9397,2184.7606,0,0,0,-3233.0788,-1548.6323,1557.892,828.060785,0,3367.4155,-1980.504,4278.950485,1386.9115,5665.861985
2,1218.5156,3290.7735,2189.055,0,0,0,-3228.3969,-1547.0777,1591.4923,825.361825,0,3370.5624,-1981.8955,4339.723625,1388.6669,5728.390525
3,1251.462,3250.4268,2173.7413,0,0,0,-3205.3965,-1553.4708,1569.8724,829.61937,0,3363.6025,-1972.1829,4316.25457,1391.4196,5707.67417
4,1211.4488,3272.8769,2188.8786,0,0,0,-3166.8646,-1548.3251,1592.1585,826.954,0,3382.167,-2000.7842,4377.1271,1381.3828,5758.5099
5,1249.6493,3256.3099,2201.5792,0,0,0,-3176.0066,-1551.7668,1570.5495,827.44903,0,3373.903,-2002.3898,4377.76353,1371.5132,5749.27673
6,1228.4206,3222.0127,2171.7746,0,0,0,-3179.8085,-1551.2421,1576.8592,832.24522,0,3380.8723,-2011.6043,4300.26172,1369.268,5669.52972
7,1280.8205,3250.5764,2159.3214,0,0,0,-3232.2845,-1552.4653,1573.7454,831.24849,0,3395.1088,-2016.6945,4310.96239,1378.4143,5689.37669
8,1242.8184,3345.4989,2204.5172,0,0,0,-3202.0205,-1546.7886,1583.0558,826.44072,0,3385.5076,-2006.8044,4453.52192,1378.7032,5832.22512
9,1221.9171,3167.2566,2187.0218,0,0,0,-3144.1449,-1557.5853,1578.3597,829.261945,0,3381.7134,-2016.4228,4282.086945,1365.2906,5647.377545
10,1257.5308,3208.0969,2177.7291,0,0,0,-3208.5365,-1553.1736,1584.1675,829.461525,0,3378.0515,-1992.9979,4295.275725,1385.0536,5680.329325
11,1216.8349,3240.9291,2210.2871,0,0,0,-3222.239,-1555.0319,1573.4836,831.194135,0,3383.1025,-2001.581,4295.457935,1381.5215,5676.979435
12,1258.2477,3191.7413,2201.3397,0,0,0,-3171.234,-1552.2369,1586.4477,829.05096,0,3366.0406,-1986.4062,4343.35646,1379.6344,5722.99086
13,1254.8852,3240.9249,2222.5163,0,0,0,-3176.7262,-1552.7172,1569.1144,828.61874,0,3372.5469,-2000.5974,4386.61614,1371.9495,5758.56564
14,1230.7189,3168.2015,2199.6351,0,0,0,-3176.4873,-1551.9461,1559.7539,827.258275,0,3382.9939,-2006.1241,4257.134275,1376.8698,5634.004075
15,1307.5739,3238.442,2227.5909,0,0,0,-3173.3439,-1550.9198,1575.2521,827.122475,0,3381.7559,-2008.2952,4451.717675,1373.4607,5825.178375
16,1239.9467,3183.4957,2205.2182,0,0,0,-3131.1524,-1552.0813,1591.1642,828.54326,0,3376.8608,-1999.8131,4365.13436,1377.0477,5742.18206
17,1297.7814,3237.2957,2209.6053,0,0,0,-3162.5263,-1550.2751,1578.8421,827.191595,0,3371.857,-2004.8306,4437.914695,1367.0264,5804.941095
18,1202.9657,3245.3091,2196.7212,0,0,0,-3185.3041,-1553.5735,1599.1609,832.442125,0,3365.3412,-1991.0448,4337.721425,1374.2964,5712.017825
19,1220.3671,3216.1195,2154.4727,0,0,0,-3198.5322,-1556.8114,1594.7839,834.482045,0,3386.7597,-2017.5856,4264.881645,1369.1741,5634.055745
20,1266.0261,3136.5811,2164.0611,0,0,0,-3163.1347,-1553.3004,1578.0283,832.668265,0,3374.4274,-1995.1205,4260.929765,1379.3069,5640.236665
21,1286.4239,3320.9168,2185.2055,0,0,0,-3193.8079,-1551.5276,1557.6532,826.355215,0,3366.9478,-2000.6295,4431.219115,1366.3183,5797.537415
22,1260.5309,3218.3484,2191.7513,0,0,0,-3190.4758,-1555.9152,1591.9777,833.453745,0,3362.1377,-1989.6691,4349.671045,1372.4686,5722.139645
23,1212.5217,3214.7967,2188.1817,0,0,0,-3166.1667,-1554.2208,1577.4336,831.332865,0,3368.8236,-1999.0263,4303.879065,1369.7973,5673.676365
24,1212.5477,3270.6711,2220.2913,0,0,0,-3189.6176,-1548.2597,1575.8584,830.298,0,3374.1959,-2002.3381,4371.7892,1371.8578,5743.647
25,1279.3775,3244.8059,2156.5999,0,0,0,-3166.5916,-1544.7136,1591.408,824.864235,0,3375.4102,-2006.1712,4385.750335,1369.239,5754.989335
26,1234.3431,3225.912,2171.2465,0,0,0,-3174.5367,-1548.9517,1575.6082,828.40096,0,3392.6187,-2027.9185,4312.02236,1364.7002,5676.72256
27,1241.4234,3283.9851,2165.3534,0,0,0,-3165.6279,-1544.4318,1549.3237,825.166985,0,3397.1641,-2024.6995,4355.192885,1372.4646,5727.657485
28,1281.3393,3215.0099,2195.5176,0,0,0,-3169.6604,-1543.2704,1572.3658,825.580765,0,3400.1787,-2027.8515,4376.882565,1372.3272,5749.209765
29,1235.8803,3231.1955,2188.4846,0,0,0,-3168.025,-1545.1457,1591.6466,824.965825,0,3386.7313,-2013.7364,4359.002125,1372.9949,5731.997025
30,1254.8293,3314.6072,2218.8887,0,0,0,-3174.7455,-1542.6772,1592.7131,825.861735,0,3382.734,-2016.3474,4489.477335,1366.3866,5855.863935
31,1217.1133,3227.1505,2197.5317,0,0,0,-3171.45,-1545.4181,1583.1352,826.922825,0,3371.7484,-2001.4346,4334.985425,1370.3138,5705.299225
32,1216.0339,3232.3878,2178.2732,0,0,0,-3208.0407,-1539.7571,1587.7651,822.31835,0,3396.1057,-2022.6841,4288.98055,1373.4216,5662.40215
33,1237.5746,3264.7969,2152.6161,0,0,0,-3216.4524,-1539.9147,1588.469,824.14761,0,3378.2736,-2007.8581,4311.23711,1370.4155,5681.65261
34,1276.9259,3206.4967,2196.7474,0,0,0,-3141.7006,-1547.468,1582.6348,828.271145,0,3407.8568,-2042.0573,4401.907345,1365.7995,5767.706845
35,1309.6708,3275.6815,2174.8038,0,0,0,-3149.7306,-1544.4681,1558.727,823.854345,0,3397.2492,-2031.0239,4448.538745,1366.2253,5814.764045
36,1250.4125,3155.6136,2187.2585,0,0,0,-3151.2735,-1544.1496,1597.7524,826.83361,0,3383.1451,-2016.9826,4322.44751,1366.1625,5688.61001
37,1246.5721,3173.873,2165.6981,0,0,0,-3159.463,-1543.753,1579.3083,825.73645,0,3395.0143,-2016.455,4287.97195,1378.5593,5666.53125
38,1244.7507,3255.4297,2208.0192,0,0,0,-3220.5238,-1542.0447,1598.381,827.246595,0,3383.9908,-1999.6845,4371.258695,1384.3063,5755.564995
39,1256.8147,3223.3199,2186.1696,0,0,0,-3174.4395,-1543.6386,1576.2087,823.82884,0,3376.0481,-2008.9702,4348.26364,1367.0779,5715.34154
40,1236.547,3258.7376,2205.777,0,0,0,-3258.258,-1544.0732,1552.8637,824.903315,0,3376.1946,-1997.0672,4276.497415,1379.1274,5655.624815
41,1245.5132,3305.8502,2196.0112,0,0,0,-3216.0952,-1545.2452,1578.5056,828.06238,0,3375.4527,-1994.7833,4392.60218,1380.6694,5773.27158
42,1235.1808,3245.7424,2201.5605,0,0,0,-3214.3706,-1546.0727,1577.8006,825.591915,0,3373.2793,-2001.763,4325.432915,1371.5163,5696.949215
43,1268.3925,3216.6694,2196.1621,0,0,0,-3220.9705,-1543.7047,1577.4155,828.132255,0,3368.6204,-1989.6722,4322.096555,1378.9482,5701.044755
44,1235.3323,3215.2563,2230.4439,0,0,0,-3249.9971,-1542.3057,1599.0703,824.86472,0,3367.7983,-1982.5558,4312.66472,1385.2425,5697.90722
45,1232.2349,3263.7228,2180.1454,0,0,0,-3174.8815,-1547.2704,1584.0954,826.84841,0,3347.6792,-1986.2553,4364.89501,1361.4239,5726.31891
46,1245.2085,3202.7313,2191.4616,0,0,0,-3181.9669,-1549.7644,1603.4088,828.396405,0,3361.9251,-1991.6648,4339.475305,1370.2603,5709.735605
