POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1246.46,3240.4099,2192.0108,0,0,0,-3135.3475,-1550.7063,1558.4964,824.12157,0,3391.9808,-2022.1102,4375.44487,1369.8706,5745.31547
1,1229.3355,3249.7616,2163.9421,0,0,0,-3160.9939,-1551.0986,1580.5807,825.403395,0,3395.8884,-2030.2027,4336.930795,1365.6857,5702.616495
2,1183.0981,3255.8148,2208.2592,0,0,0,-3162.9871,-1554.7539,1620.2984,828.22421,0,3382.3229,-2021.9847,4377.95371,1360.3382,5738.29191
3,1266.2112,3193.4913,2193.3613,0,0,0,-3162.5991,-1549.4263,1581.9939,824.12692,0,3376.4261,-2024.9759,4347.15922,1351.4502,5698.60942
4,1240.0654,3204.839,2128.667,0,0,0,-3172.4691,-1549.8367,1592.7501,825.987455,0,3394.4567,-2032.7344,4270.003155,1361.7223,5631.725455
5,1206.5539,3198.3781,2168.7611,0,0,0,-3170.3453,-1552.8602,1580.5508,824.852865,0,3373.903,-2017.5324,4255.891265,1356.3706,5612.261865
6,1240.845,3273.9615,2196.0368,0,0,0,-3166.034,-1548.5563,1608.6966,823.62477,0,3375.7126,-2022.7885,4428.57437,1352.9241,5781.49847
7,1280.0463,3268.135,2178.3713,0,0,0,-3186.652,-1547.5272,1594.2564,820.94543,0,3384.0239,-2034.6981,4407.57523,1349.3258,5756.90103
8,1220.983,3253.3048,2183.3134,0,0,0,-3174.9072,-1545.0318,1588.5194,823.16625,0,3372.9249,-2016.9341,4349.34785,1355.9908,5705.33865
9,1237.2167,3227.6379,2196.2805,0,0,0,-3175.6405,-1553.3562,1582.5378,826.13621,0,3364.7931,-2007.9726,4340.81241,1356.8205,5697.63291
10,1223.4465,3227.167,2171.107,0,0,0,-3198.5127,-1551.6693,1616.1637,826.899175,0,3360.4178,-2000.6377,4314.601375,1359.7801,5674.381475
11,1214.4462,3234.0308,2175.5268,0,0,0,-3138.0318,-1551.4032,1608.155,821.948045,0,3360.1201,-2000.8872,4364.671845,1359.2329,5723.904745
12,1257.9427,3215.4454,2170.5498,0,0,0,-3254.5571,-1543.9099,1570.4968,821.152845,0,3357.2284,-1978.2929,4237.120545,1378.9355,5616.056045
13,1238.1583,3292.383,2152.7908,0,0,0,-3193.2374,-1549.738,1589.644,823.6422,0,3361.0982,-1998.8621,4353.6429,1362.2361,5715.879
14,1250.7354,3306.1673,2166.2322,0,0,0,-3179.4397,-1547.8883,1576.1825,821.21146,0,3374.3613,-2002.4206,4393.20086,1371.9407,5765.14156
15,1223.2018,3276.2343,2191.1366,0,0,0,-3174.3104,-1551.2567,1602.3292,824.55883,0,3375.2732,-2019.6569,4391.89363,1355.6163,5747.50993
16,1218.8546,3224.3044,2216.7659,0,0,0,-3186.7509,-1550.9207,1585.2482,824.834575,0,3362.6338,-2006.6362,4332.336075,1355.9976,5688.333675
17,1238.079,3305.6305,2212.1794,0,0,0,-3226.0544,-1552.8658,1591.3488,825.10928,0,3374.8102,-2017.6837,4393.42678,1357.1265,5750.55328
