POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1231.6504,3275.8299,2157.4892,0,0,0,-3135.7025,-1548.8148,1585.3036,829.147305,0,3388.8907,-2030.5573,4394.903105,1358.3334,5753.236505
1,1249.928,3270.0649,2187.778,0,0,0,-3104.8768,-1548.6024,1577.4775,823.19807,0,3405.1447,-2054.5458,4454.96727,1350.5989,5805.56617
2,1237.9998,3300.9417,2186.0796,0,0,0,-3149.9145,-1545.4138,1584.586,823.46911,0,3402.6877,-2053.1762,4437.74791,1349.5115,5787.25941
3,1233.9439,3278.686,2163.0323,0,0,0,-3168.9222,-1544.5727,1595.1242,824.45689,0,3406.2976,-2056.7085,4381.74839,1349.5891,5731.33749
4,1236.0759,3239.0302,2182.9891,0,0,0,-3160.3676,-1545.5917,1586.4059,824.97293,0,3410.8997,-2060.8799,4363.51473,1350.0198,5713.53453
5,1231.7563,3274.7161,2213.9077,0,0,0,-3139.4322,-1548.556,1567.8344,824.208275,0,3399.0211,-2045.7709,4424.434575,1353.2502,5777.684775
6,1220.406,3205.7555,2208.647,0,0,0,-3136.2952,-1548.7975,1608.8542,827.07012,0,3394.159,-2047.4839,4385.64012,1346.6751,5732.31522
7,1273.3086,3244.6411,2169.8054,0,0,0,-3168.2413,-1544.3726,1562.7366,822.335845,0,3383.0505,-2026.4002,4360.213645,1356.6503,5716.863945
8,1257.4847,3340.0205,2172.3185,0,0,0,-3164.6819,-1541.1368,1535.9458,820.02554,0,3403.2877,-2044.6712,4419.97634,1358.6165,5778.59284
9,1266.1742,3242.8146,2208.8529,0,0,0,-3223.3961,-1548.6181,1592.1445,826.90224,0,3367.3257,-2006.5911,4364.87424,1360.7346,5725.60884
10,1239.5016,3224.7755,2187.7036,0,0,0,-3150.3472,-1553.9446,1599.6396,830.06304,0,3376.4072,-2017.9021,4377.39154,1358.5051,5735.89664
11,1191.1979,3184.5208,2249.3524,0,0,0,-3182.4744,-1550.154,1599.2621,829.400165,0,3362.2416,-2007.3159,4321.104965,1354.9257,5676.030665
12,1266.5049,3310.0692,2205.4085,0,0,0,-3183.6088,-1552.1256,1591.9457,826.218675,0,3382.5922,-2024.5272,4464.412575,1358.065,5822.477575
13,1258.1168,3231.7753,2179.636,0,0,0,-3169.7159,-1549.5914,1595.1392,827.945715,0,3392.9967,-2039.8651,4373.305715,1353.1316,5726.437315
14,1251.3268,3274.2876,2178.5715,0,0,0,-3128.1256,-1545.6471,1555.8849,824.02696,0,3387.3503,-2026.3803,4410.32506,1360.97,5771.29506
15,1197.0248,3261.5328,2163.2273,0,0,0,-3191.8262,-1552.1609,1597.29,827.560125,0,3380.6833,-2018.4995,4302.647925,1362.1838,5664.831725
16,1296.7793,3221.0481,2174.225,0,0,0,-3192.4773,-1544.247,1568.5177,824.80272,0,3373.5297,-2013.5454,4348.64852,1359.9843,5708.63282
17,1223.5415,3267.733,2202.0411,0,0,0,-3174.1296,-1547.6653,1563.6207,825.60315,0,3384.5295,-2017.0581,4360.74455,1367.4714,5728.21595
18,1226.227,3283.587,2200.7996,0,0,0,-3142.8347,-1548.3102,1606.8205,824.608755,0,3396.5735,-2040.8418,4450.897955,1355.7317,5806.629655
19,1161.7559,3180.0579,2214.1882,0,0,0,-3184.5369,-1550.1403,1593.669,827.61918,0,3392.2785,-2037.6326,4242.61298,1354.6459,5597.25888
20,1258.6507,3200.0662,2187.8719,0,0,0,-3141.2735,-1546.0278,1580.1014,822.742025,0,3374.1959,-2012.4361,4362.130925,1361.7598,5723.890725
21,1265.547,3205.383,2212.2102,0,0,0,-3160.3725,-1549.0173,1593.2463,825.70812,0,3365.4027,-1998.4754,4392.70482,1366.9273,5759.63212
22,1270.327,3258.7203,2163.0123,0,0,0,-3131.58,-1546.2517,1591.4099,826.65008,0,3398.0146,-2034.2265,4432.28788,1363.7881,5796.07598
23,1214.442,3213.1671,2163.6039,0,0,0,-3160.1023,-1547.5897,1600.0192,825.86334,0,3392.3257,-2023.8524,4309.40354,1368.4733,5677.87684
24,1250.3829,3137.4337,2185.6533,0,0,0,-3182.653,-1544.7042,1593.1709,826.502475,0,3390.8752,-2035.6546,4265.786075,1355.2206,5621.006675
25,1288.3363,3266,2175.9824,0,0,0,-3186.189,-1543.7453,1584.7943,824.037645,0,3389.5285,-2028.6142,4409.216345,1360.9143,5770.130645
26,1236.323,3166.6242,2144.9971,0,0,0,-3153.8308,-1545.807,1575.3943,827.638835,0,3401.6151,-2036.7681,4251.339635,1364.847,5616.186635
27,1243.8642,3196.9561,2188.7525,0,0,0,-3153.8,-1547.5971,1591.1643,827.718435,0,3410.2429,-2068.962,4347.058435,1341.2809,5688.339335
28,1317.7929,3237.0725,2190.88,0,0,0,-3159.4464,-1543.4795,1579.1995,824.916625,0,3389.0277,-2019.9789,4446.935625,1369.0488,5815.984425
29,1246.2546,3226.8347,2185.9618,0,0,0,-3138.9485,-1545.5891,1597.4596,827.79026,0,3389.6514,-2028.7812,4399.76336,1360.8702,5760.63356
30,1232.6632,3193.8427,2169.4807,0,0,0,-3136.3708,-1540.9396,1579.5971,823.012335,0,3410.2524,-2046.6872,4321.285635,1363.5652,5684.850835
31,1208.2608,3261.8666,2207.6234,0,0,0,-3186.9498,-1541.0728,1626.5837,826.46422,0,3377.9853,-2000.1785,4402.77612,1377.8068,5780.58292
32,1208.9601,3288.1038,2122.3909,0,0,0,-3134.3751,-1543.6623,1594.4752,825.854085,0,3381.0991,-2006.7468,4361.746685,1374.3523,5736.098985
33,1208.4497,3290.0672,2178.7583,0,0,0,-3169.25,-1544.9648,1601.4197,822.43269,0,3374.9992,-2014.3158,4386.91279,1360.6834,5747.59619
34,1223.2597,3278.7155,2206.4757,0,0,0,-3197.2713,-1546.4567,1595.6495,827.38068,0,3385.328,-2018.1522,4387.75308,1367.1758,5754.92888
