POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1259.158,3227.7151,2176.2465,0,0,0,-3180.8687,-1544.5725,1577.5553,825.340765,0,3369.2535,-1978.954,4340.574465,1390.2995,5730.873965
1,1215.4828,3210.9725,2194.1694,0,0,0,-3204.6363,-1547.412,1615.1971,827.274265,0,3369.0882,-1986.5876,4311.047765,1382.5006,5693.548365
2,1229.5881,3241.4899,2187.5272,0,0,0,-3163.2703,-1546.0774,1599.5025,824.398485,0,3376.0103,-1993.6618,4373.158485,1382.3485,5755.506985
3,1253.5148,3280.9784,2179.3192,0,0,0,-3215.5166,-1540.1626,1557.2646,819.40114,0,3368.8756,-1999.113,4334.79894,1369.7626,5704.56154
4,1279.0788,3277.3072,2169.7417,0,0,0,-3188.3664,-1540.2473,1605.018,822.748245,0,3373.3785,-1993.0214,4425.280245,1380.3571,5805.637345
5,1263.6673,3263.5685,2164.4763,0,0,0,-3150.958,-1546.4959,1554.3211,824.49435,0,3370.9309,-1986.7347,4373.07365,1384.1962,5757.26985
6,1175.7418,3384.3117,2210.3044,0,0,0,-3196.7969,-1548.1323,1583.2296,823.526635,0,3350.0748,-1976.751,4432.184935,1373.3238,5805.508735
7,1235.6806,3308.6628,2187.4626,0,0,0,-3194.1463,-1549.5723,1604.2571,826.5919,0,3366.6501,-1985.4915,4418.9364,1381.1586,5800.095
8,1246.2299,3268.3804,2188.9183,0,0,0,-3190.2217,-1548.5634,1580.7518,826.560125,0,3368.9984,-1996.0857,4372.055425,1372.9127,5744.968125
9,1239.0259,3303.5494,2218.3557,0,0,0,-3156.5073,-1545.8089,1592.0976,825.60835,0,3368.6913,-1986.1848,4476.32075,1382.5065,5858.82725
10,1210.5022,3233.0461,2182.9809,0,0,0,-3172.686,-1546.2851,1590.0519,825.390365,0,3359.4066,-1970.8622,4323.000365,1388.5444,5711.544765
11,1258.5765,3290.4669,2176.8683,0,0,0,-3172.2557,-1545.683,1600.1551,828.568975,0,3366.9005,-1980.8611,4436.697075,1386.0394,5822.736475
