POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3215.9285,-1533.4288,0,3376.7238,-2011.0366,-4749.3573,1365.6872,-3383.6701
1,-3169.1246,-1543.486,0,3371.9704,-2022.92,-4712.6106,1349.0504,-3363.5602
2,-3200.0833,-1539.9371,0,3369.8867,-2009.8121,-4740.0204,1360.0746,-3379.9458
3,-3208.6915,-1539.6754,0,3353.5476,-1999.11,-4748.3669,1354.4376,-3393.9293
4,-3147.0237,-1543.7224,0,3372.3437,-2019.6922,-4690.7461,1352.6515,-3338.0946
5,-3164.9482,-1536.621,0,3365.0152,-2007.8079,-4701.5692,1357.2073,-3344.3619
6,-3214.9805,-1537.6653,0,3372.1074,-2006.9109,-4752.6458,1365.1965,-3387.4493
7,-3214.0729,-1535.2505,0,3369.4945,-2001.9127,-4749.3234,1367.5818,-3381.7416
8,-3182.7903,-1535.1868,0,3363.4749,-1991.6017,-4717.9771,1371.8732,-3346.1039
9,-3226.6767,-1535.3597,0,3357.0394,-1990.5331,-4762.0364,1366.5063,-3395.5301
10,-3210.1737,-1533.4843,0,3359.2885,-1997.5764,-4743.658,1361.7121,-3381.9459
11,-3200.2033,-1535.42,0,3358.7499,-1988.1684,-4735.6233,1370.5815,-3365.0418
12,-3218.756,-1537.2894,0,3348.7045,-1983.5461,-4756.0454,1365.1584,-3390.887
13,-3220.0309,-1538.0624,0,3349.7771,-1996.3117,-4758.0933,1353.4654,-3404.6279
14,-3224.1479,-1537.5621,0,3350.5662,-1994.556,-4761.71,1356.0102,-3405.6998
15,-3223.468,-1539.6972,0,3348.8557,-1987.348,-4763.1652,1361.5077,-3401.6575
16,-3204.4293,-1537.6464,0,3357.6301,-1988.4756,-4742.0757,1369.1545,-3372.9212
17,-3245.7271,-1540.084,0,3357.5781,-1994.5392,-4785.8111,1363.0389,-3422.7722
18,-3207.6914,-1538.6281,0,3349.04,-1982.2476,-4746.3195,1366.7924,-3379.5271
19,-3217.0623,-1535.4353,0,3363.4654,-2003.2054,-4752.4976,1360.26,-3392.2376
20,-3204.1926,-1535.9036,0,3384.057,-2018.583,-4740.0962,1365.474,-3374.6222
21,-3171.4619,-1539.7341,0,3377.3947,-2022.7565,-4711.196,1354.6382,-3356.5578
22,-3175.0741,-1536.762,0,3371.6917,-2021.0152,-4711.8361,1350.6765,-3361.1596
23,-3172.8219,-1535.4944,0,3377.3002,-2024.0111,-4708.3163,1353.2891,-3355.0272
24,-3215.7743,-1534.9619,0,3365.1239,-2008.4274,-4750.7362,1356.6965,-3394.0397
25,-3199.8487,-1535.6289,0,3377.5648,-2016.9425,-4735.4776,1360.6223,-3374.8553
26,-3221.6033,-1538.4403,0,3350.8355,-1995.3176,-4760.0436,1355.5179,-3404.5257
27,-3160.7444,-1537.724,0,3405.0785,-2041.0372,-4698.4684,1364.0413,-3334.4271
28,-3200.4013,-1538.251,0,3376.015,-2025.9705,-4738.6523,1350.0445,-3388.6078
29,-3170.7097,-1536.4965,0,3384.6571,-2027.5674,-4707.2062,1357.0897,-3350.1165
30,-3216.4079,-1537.121,0,3385.0445,-2032.7296,-4753.5289,1352.3149,-3401.214
31,-3200.5802,-1538.1669,0,3383.1451,-2038.214,-4738.7471,1344.9311,-3393.816
32,-3192.3158,-1533.7778,0,3376.96,-2031.2196,-4726.0936,1345.7404,-3380.3532
