POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1239.0118,3309.9503,2210.7229,0,0,0,-3315.2994,-1539.3415,1581.8032,793.12542,0,3289.6609,-1871.5532,4279.97272,1418.1077,5698.08042
1,1260.1815,3265.0017,2217.408,0,0,0,-3289.9909,-1539.1246,1583.4489,792.952405,0,3316.773,-1894.36,4289.877005,1422.413,5712.290005
2,1319.8018,3265.5181,2187.6791,0,0,0,-3302.4655,-1546.218,1569.182,794.762485,0,3302.0357,-1884.2013,4288.259985,1417.8344,5706.094385
3,1195.6145,3269.3285,2158.9219,0,0,0,-3306.9468,-1540.4661,1596.8092,790.12835,0,3299.8622,-1883.569,4163.38955,1416.2932,5579.68275
4,1141.6904,3247.2798,2196.704,0,0,0,-3253.8711,-1547.1069,1615.5064,791.534415,0,3296.7201,-1892.3438,4191.737015,1404.3763,5596.113315
5,1281.9676,3169.528,2251.1734,0,0,0,-3272.0971,-1542.7428,1568.634,792.26733,0,3303.5524,-1881.2266,4248.73043,1422.3258,5671.05623
6,1322.0094,3147.3131,2183.3027,0,0,0,-3252.9144,-1549.6219,1611.5685,795.92207,0,3298.6857,-1881.7772,4257.57947,1416.9085,5674.48797
7,1254.5378,3260.6539,2213.3725,0,0,0,-3315.4019,-1538.3926,1590.9584,788.463795,0,3292.9543,-1877.6584,4254.191895,1415.2959,5669.487795
8,1262.1708,3226.4448,2211.7005,0,0,0,-3306.9229,-1547.1323,1574.933,793.57273,0,3292.444,-1880.54,4214.76663,1411.904,5626.67063
9,1266.3167,3298.8118,2165.6592,0,0,0,-3304.9054,-1542.0832,1591.8339,792.21412,0,3284.7706,-1868.1362,4267.84712,1416.6344,5684.48152
10,1244.5814,3347.2312,2180.7624,0,0,0,-3306.9933,-1549.8943,1580.5025,796.0606,0,3297.2634,-1877.9932,4292.2505,1419.2702,5711.5207
11,1254.6699,3230.3124,2184.9294,0,0,0,-3291.3403,-1547.9448,1612.2071,792.2067,0,3294.5749,-1877.8845,4235.0404,1416.6904,5651.7308
12,1254.0286,3306.1261,2211.2659,0,0,0,-3294.6192,-1546.8568,1571.8852,793.711,0,3295.879,-1883.5924,4295.5408,1412.2866,5707.8274
13,1229.268,3297.5167,2230.9855,0,0,0,-3298.9088,-1547.2936,1567.682,792.427035,0,3307.7388,-1894.2179,4271.676835,1413.5209,5685.197735
14,1247.3685,3264.1274,2163.3261,0,0,0,-3264.74,-1548.8795,1583.9089,790.88199,0,3290.3272,-1877.0285,4235.99339,1413.2987,5649.29209
15,1212.7297,3254.6873,2207.5473,0,0,0,-3285.6473,-1542.6404,1607.4346,791.826455,0,3293.5496,-1875.8411,4245.937655,1417.7085,5663.646155
16,1293.3225,3245.2028,2246.269,0,0,0,-3295.5987,-1542.854,1553.5196,787.01827,0,3304.3131,-1880.2481,4286.87947,1424.065,5710.94447
17,1260.8806,3255.3644,2161.3559,0,0,0,-3273.0152,-1548.3684,1586.9403,795.470935,0,3283.1546,-1867.0677,4238.628535,1416.0869,5654.715435
