POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3188.4621,-1546.1233,0,3381.1038,-2015.2327,-4734.5854,1365.8711,-3368.7143
1,-3186.5997,-1542.8737,0,3386.0604,-2024.076,-4729.4734,1361.9844,-3367.489
2,-3190.4276,-1546.1754,0,3389.1883,-2020.6554,-4736.603,1368.5329,-3368.0701
3,-3175.4335,-1549.0312,0,3380.4849,-2021.0983,-4724.4647,1359.3866,-3365.0781
4,-3206.1988,-1549.1663,0,3359.8177,-2003.5156,-4755.3651,1356.3021,-3399.063
5,-3222.2678,-1549.71,0,3375.7032,-2012.5354,-4771.9778,1363.1678,-3408.81
6,-3180.1497,-1546.6644,0,3381.7984,-2018.7788,-4726.8141,1363.0196,-3363.7945
7,-3190.0944,-1548.5442,0,3369.6079,-2002.7245,-4738.6386,1366.8834,-3371.7552
8,-3179.9459,-1550.2872,0,3390.0294,-2039.5145,-4730.2331,1350.5149,-3379.7182
9,-3165.028,-1546.8413,0,3372.3862,-2014.7498,-4711.8693,1357.6364,-3354.2329
10,-3145.8958,-1546.1258,0,3376.7947,-2030.6001,-4692.0216,1346.1946,-3345.827
11,-3177.5111,-1553.254,0,3382.0205,-2040.2359,-4730.7651,1341.7846,-3388.9805
12,-3207.0957,-1549.2319,0,3390.0105,-2037.9798,-4756.3276,1352.0307,-3404.2969
13,-3146.838,-1551.9413,0,3389.108,-2043.7748,-4698.7793,1345.3332,-3353.4461
14,-3173.9436,-1546.1733,0,3370.5907,-2036.9698,-4720.1169,1333.6209,-3386.496
15,-3181.08,-1541.8664,0,3403.7697,-2044.7877,-4722.9464,1358.982,-3363.9644
16,-3167.2812,-1543.2135,0,3391.6075,-2027.2556,-4710.4947,1364.3519,-3346.1428
17,-3158.9111,-1550.9869,0,3386.2872,-2028.9264,-4709.898,1357.3608,-3352.5372
18,-3178.0647,-1546.3244,0,3381.1369,-2036.2805,-4724.3891,1344.8564,-3379.5327
19,-3197.4541,-1542.1666,0,3392.8927,-2039.9031,-4739.6207,1352.9896,-3386.6311
20,-3192.347,-1544.0554,0,3384.8886,-2041.0103,-4736.4024,1343.8783,-3392.5241
21,-3191.6658,-1542.6023,0,3395.0757,-2045.7258,-4734.2681,1349.3499,-3384.9182
22,-3192.1747,-1546.983,0,3389.0466,-2042.9549,-4739.1577,1346.0917,-3393.066
23,-3157.9667,-1548.0258,0,3387.6102,-2038.665,-4705.9925,1348.9452,-3357.0473
24,-3217.9107,-1541.7202,0,3380.1116,-2031.4865,-4759.6309,1348.6251,-3411.0058
25,-3178.3402,-1545.6366,0,3412.1188,-2064.847,-4723.9768,1347.2718,-3376.705
26,-3160.0091,-1541.7011,0,3394.9576,-2050.41,-4701.7102,1344.5476,-3357.1626
27,-3202.8279,-1547.4139,0,3391.5745,-2032.4719,-4750.2418,1359.1026,-3391.1392
28,-3158.2216,-1546.5215,0,3399.7912,-2041.8598,-4704.7431,1357.9314,-3346.8117
29,-3163.2786,-1542.9619,0,3403.0278,-2044.1484,-4706.2405,1358.8794,-3347.3611
30,-3169.5504,-1548.0791,0,3394.7544,-2033.0008,-4717.6295,1361.7536,-3355.8759
31,-3199.3743,-1545.8648,0,3379.0863,-2018.4109,-4745.2391,1360.6754,-3384.5637
32,-3154.7923,-1547.0879,0,3404.4123,-2047.3554,-4701.8802,1357.0569,-3344.8233
33,-3174.1284,-1546.8629,0,3400.8213,-2036.1286,-4720.9913,1364.6927,-3356.2986
34,-3164.632,-1542.6982,0,3397.2445,-2035.1571,-4707.3302,1362.0874,-3345.2428
35,-3167.7845,-1548.5638,0,3394.2394,-2037.5993,-4716.3483,1356.6401,-3359.7082
