POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3170.1156,-1548.5526,0,3371.0821,-2010.6842,-4718.6682,1360.3979,-3358.2703
1,-3190.708,-1547.0848,0,3373.0052,-2013.3802,-4737.7928,1359.625,-3378.1678
2,-3144.8741,-1546.7513,0,3390.7429,-2028.5635,-4691.6254,1362.1794,-3329.446
3,-3188.5459,-1551.5555,0,3383.0222,-2026.8294,-4740.1014,1356.1928,-3383.9086
4,-3197.7145,-1553.1502,0,3381.7984,-2027.0327,-4750.8647,1354.7657,-3396.099
5,-3162.2159,-1547.9079,0,3380.0407,-2033.8817,-4710.1238,1346.159,-3363.9648
6,-3184.1355,-1546.5174,0,3393.5401,-2024.8103,-4730.6529,1368.7298,-3361.9231
7,-3171.6641,-1548.6733,0,3391.1067,-2033.9883,-4720.3374,1357.1184,-3363.219
8,-3168.8793,-1544.0133,0,3399.5833,-2045.0994,-4712.8926,1354.4839,-3358.4087
9,-3145.9653,-1545.4222,0,3406.9213,-2045.6876,-4691.3875,1361.2337,-3330.1538
10,-3168.2398,-1548.3204,0,3391.2295,-2027.947,-4716.5602,1363.2825,-3353.2777
11,-3143.7123,-1543.8393,0,3398.1753,-2029.3615,-4687.5516,1368.8138,-3318.7378
12,-3158.9821,-1543.7003,0,3393.5731,-2023.0603,-4702.6824,1370.5128,-3332.1696
13,-3124.0238,-1552.7536,0,3401.3836,-2036.0894,-4676.7774,1365.2942,-3311.4832
14,-3170.0227,-1542.469,0,3399.0022,-2026.918,-4712.4917,1372.0842,-3340.4075
15,-3160.694,-1547.0686,0,3374.4085,-2014.2863,-4707.7626,1360.1222,-3347.6404
16,-3147.5823,-1545.7724,0,3402.097,-2038.0356,-4693.3547,1364.0614,-3329.2933
17,-3145.4435,-1545.7908,0,3396.668,-2036.5274,-4691.2343,1360.1406,-3331.0937
18,-3206.9104,-1547.4785,0,3378.7036,-2023.3864,-4754.3889,1355.3172,-3399.0717
19,-3186.1994,-1551.1842,0,3377.1396,-2027.2857,-4737.3836,1349.8539,-3387.5297
20,-3174.9234,-1548.9794,0,3386.977,-2020.6673,-4723.9028,1366.3097,-3357.5931
21,-3193.8831,-1548.1298,0,3373.043,-2016.3653,-4742.0129,1356.6777,-3385.3352
22,-3188.6407,-1547.5399,0,3374.6968,-2009.2807,-4736.1806,1365.4161,-3370.7645
23,-3177.4277,-1545.1362,0,3374.47,-2014.4637,-4722.5639,1360.0063,-3362.5576
24,-3171.8734,-1545.7953,0,3385.5595,-2003.5127,-4717.6687,1382.0468,-3335.6219
25,-3159.558,-1544.7157,0,3375.4244,-2011.5347,-4704.2737,1363.8897,-3340.384
26,-3153.8966,-1549.3571,0,3393.4078,-2033.468,-4703.2537,1359.9398,-3343.3139
27,-3148.4143,-1547.8103,0,3393.0156,-2033.5795,-4696.2246,1359.4361,-3336.7885
28,-3157.6018,-1543.5013,0,3383.6553,-2013.0689,-4701.1031,1370.5864,-3330.5167
29,-3192.7995,-1544.7254,0,3394.2063,-2023.3806,-4737.5249,1370.8257,-3366.6992
30,-3193.5672,-1549.05,0,3391.943,-2019.8813,-4742.6172,1372.0617,-3370.5555
31,-3163.0912,-1546.3813,0,3394.863,-2027.8223,-4709.4725,1367.0407,-3342.4318
32,-3159.6414,-1543.0918,0,3402.7443,-2034.0487,-4702.7332,1368.6956,-3334.0376
33,-3162.9153,-1543.7719,0,3408.5136,-2044.4487,-4706.6872,1364.0649,-3342.6223
34,-3140.6454,-1546.4877,0,3403.7744,-2052.8028,-4687.1331,1350.9716,-3336.1615
35,-3106.7716,-1549.6137,0,3399.4747,-2040.8456,-4656.3853,1358.6291,-3297.7562
36,-3158.812,-1546.0254,0,3414.2261,-2055.2881,-4704.8374,1358.938,-3345.8994
37,-3106.8145,-1551.4767,0,3416.5508,-2068.5041,-4658.2912,1348.0467,-3310.2445
38,-3114.5827,-1542.8744,0,3417.5572,-2055.9458,-4657.4571,1361.6114,-3295.8457
39,-3186.4294,-1546.6205,0,3404.2658,-2043.8821,-4733.0499,1360.3837,-3372.6662
40,-3160.298,-1540.1962,0,3414.1694,-2058.6569,-4700.4942,1355.5125,-3344.9817
41,-3169.1674,-1545.3994,0,3408.5797,-2049.5536,-4714.5668,1359.0261,-3355.5407
42,-3159.682,-1542.8609,0,3400.7787,-2043.7765,-4702.5429,1357.0022,-3345.5407
43,-3118.1225,-1552.6407,0,3417.3399,-2072.3278,-4670.7632,1345.0121,-3325.7511
44,-3169.5026,-1549.7153,0,3401.4497,-2036.7861,-4719.2179,1364.6636,-3354.5543
45,-3165.9192,-1548.7655,0,3396.101,-2042.3611,-4714.6847,1353.7399,-3360.9448
46,-3173.283,-1549.7706,0,3402.5034,-2046.6046,-4723.0536,1355.8988,-3367.1548
47,-3175.5274,-1546.1906,0,3390.9744,-2033.5087,-4721.718,1357.4657,-3364.2523
48,-3170.0082,-1548.5457,0,3393.2188,-2030.4289,-4718.5539,1362.7899,-3355.764
49,-3174.5369,-1552.0237,0,3388.5221,-2018.7295,-4726.5606,1369.7926,-3356.768
50,-3109.7766,-1549.4307,0,3406.0424,-2041.7409,-4659.2073,1364.3015,-3294.9058
51,-3191.4686,-1545.9961,0,3392.3966,-2028.679,-4737.4647,1363.7176,-3373.7471
52,-3169.748,-1549.1543,0,3391.5745,-2023.0615,-4718.9023,1368.513,-3350.3893
53,-3186.1626,-1548.5052,0,3394.0503,-2050.3711,-4734.6678,1343.6792,-3390.9886
54,-3199.0764,-1550.6337,0,3387.8511,-2028.4122,-4749.7101,1359.4389,-3390.2712
55,-3212.279,-1543.2005,0,3388.0496,-2026.3987,-4755.4795,1361.6509,-3393.8286
56,-3154.383,-1543.8912,0,3400.7882,-2037.4916,-4698.2742,1363.2966,-3334.9776
57,-3184.7477,-1542.0146,0,3393.7149,-2036.3677,-4726.7623,1357.3472,-3369.4151
58,-3195.5138,-1540.501,0,3398.6478,-2033.353,-4736.0148,1365.2948,-3370.72
59,-3183.113,-1544.6788,0,3391.6501,-2022.5892,-4727.7918,1369.0609,-3358.7309
60,-3150.2682,-1549.9397,0,3388.7489,-2026.6166,-4700.2079,1362.1323,-3338.0756
61,-3199.4705,-1542.106,0,3395.5576,-2020.0745,-4741.5765,1375.4831,-3366.0934
62,-3156.5006,-1546.3876,0,3381.5197,-2002.3506,-4702.8882,1379.1691,-3323.7191
63,-3224.2243,-1541.3533,0,3377.2435,-2003.2288,-4765.5776,1374.0147,-3391.5629
64,-3177.8456,-1546.9843,0,3380.7778,-2010.8568,-4724.8299,1369.921,-3354.9089
65,-3185.6063,-1547.989,0,3375.6607,-2022.1203,-4733.5953,1353.5404,-3380.0549
66,-3200.0684,-1548.7096,0,3390.3743,-2022.0446,-4748.778,1368.3297,-3380.4483
67,-3189.6394,-1541.4698,0,3374.4983,-2003.252,-4731.1092,1371.2463,-3359.8629
68,-3214.3228,-1539.5306,0,3401.4686,-2032.5673,-4753.8534,1368.9013,-3384.9521
69,-3126.5788,-1548.5637,0,3368.4314,-2007.1241,-4675.1425,1361.3073,-3313.8352
70,-3212.4771,-1545.1864,0,3388.163,-2028.5735,-4757.6635,1359.5895,-3398.074
71,-3189.7449,-1549.7656,0,3385.2902,-2025.7286,-4739.5105,1359.5616,-3379.9489
72,-3211.75,-1547.4976,0,3379.5777,-2016.8945,-4759.2476,1362.6832,-3396.5644
73,-3215.7069,-1546.4989,0,3368.181,-2009.4162,-4762.2058,1358.7648,-3403.441
74,-3209.033,-1542.07,0,3394.4803,-2021.8993,-4751.103,1372.581,-3378.522
75,-3223.1257,-1544.8164,0,3386.4336,-2015.705,-4767.9421,1370.7286,-3397.2135
76,-3168.6612,-1548.4866,0,3381.789,-2020.7471,-4717.1478,1361.0419,-3356.1059
77,-3204.8184,-1545.5139,0,3375.4858,-2008.0979,-4750.3323,1367.3879,-3382.9444
78,-3205.5052,-1546.2851,0,3373.5297,-2004.1235,-4751.7903,1369.4062,-3382.3841
79,-3226.7048,-1544.4544,0,3361.2258,-1999.6618,-4771.1592,1361.564,-3409.5952
80,-3202.4585,-1544.7729,0,3377.9476,-2020.2131,-4747.2314,1357.7345,-3389.4969
81,-3178.8399,-1543.4893,0,3385.4367,-2013.5296,-4722.3292,1371.9071,-3350.4221
82,-3212.6905,-1544.6084,0,3366.6501,-2005.4145,-4757.2989,1361.2356,-3396.0633
83,-3192.4173,-1546.7573,0,3367.6801,-2005.7874,-4739.1746,1361.8927,-3377.2819
84,-3163.0376,-1550.8794,0,3398.473,-2026.8835,-4713.917,1371.5895,-3342.3275
85,-3165.8147,-1549.7302,0,3400.826,-2039.2502,-4715.5449,1361.5758,-3353.9691
86,-3189.2458,-1546.9282,0,3395.345,-2038.6947,-4736.174,1356.6503,-3379.5237
87,-3128.7166,-1546.975,0,3397.1878,-2037.0251,-4675.6916,1360.1627,-3315.5289
88,-3178.114,-1545.369,0,3394.0645,-2033.6144,-4723.483,1360.4501,-3363.0329
89,-3164.253,-1548.2342,0,3383.6128,-2020.8132,-4712.4872,1362.7996,-3349.6876
90,-3171.2946,-1548.5141,0,3378.8926,-2026.4225,-4719.8087,1352.4701,-3367.3386
91,-3176.3622,-1546.9397,0,3373.6998,-2016.9784,-4723.3019,1356.7214,-3366.5805
92,-3188.3543,-1546.6861,0,3384.3216,-2021.2516,-4735.0404,1363.07,-3371.9704
93,-3219.9018,-1547.0631,0,3355.1447,-1994.1059,-4766.9649,1361.0388,-3405.9261
94,-3201.6766,-1546.7395,0,3365.3507,-2000.3562,-4748.4161,1364.9945,-3383.4216
95,-3177.8309,-1543.7903,0,3382.7009,-2019.9686,-4721.6212,1362.7323,-3358.8889
96,-3153.3789,-1548.7959,0,3374.0967,-2012.8029,-4702.1748,1361.2938,-3340.881
97,-3225.2982,-1544.7609,0,3367.7085,-1998.7256,-4770.0591,1368.9829,-3401.0762
98,-3196.6422,-1548.0183,0,3362.6858,-1998.0893,-4744.6605,1364.5965,-3380.064
99,-3175.4747,-1545.4753,0,3362.27,-1988.9036,-4720.95,1373.3664,-3347.5836
100,-3201.6788,-1538.2463,0,3374.2857,-2004.8531,-4739.9251,1369.4326,-3370.4925
101,-3185.1422,-1543.9817,0,3363.1583,-1988.2494,-4729.1239,1374.9089,-3354.215
102,-3197.227,-1540.3371,0,3365.6531,-1989.5134,-4737.5641,1376.1397,-3361.4244
103,-3188.695,-1540.9651,0,3361.1502,-2000.2446,-4729.6601,1360.9056,-3368.7545
104,-3182.3911,-1548.7951,0,3374.9614,-2014.302,-4731.1862,1360.6594,-3370.5268
105,-3197.9024,-1543.8789,0,3375.4197,-2015.7121,-4741.7813,1359.7076,-3382.0737
106,-3137.7429,-1548.2685,0,3401.0764,-2033.1303,-4686.0114,1367.9461,-3318.0653
107,-3205.1353,-1539.5753,0,3402.8341,-2029.6926,-4744.7106,1373.1415,-3371.5691
