POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3330.1296,-1537.2738,0,3285.8668,-1839.1287,-4867.4034,1446.7381,-3420.6653
1,-3356.9037,-1537.3652,0,3274.9804,-1818.4273,-4894.2689,1456.5531,-3437.7158
2,-3318.418,-1543.5232,0,3266.1493,-1819.058,-4861.9412,1447.0913,-3414.8499
3,-3318.4902,-1536.7702,0,3271.9233,-1826.3287,-4855.2604,1445.5946,-3409.6658
4,-3346.0192,-1537.767,0,3268.2094,-1826.8706,-4883.7862,1441.3388,-3442.4474
5,-3314.5628,-1543.5262,0,3266.5887,-1819.1144,-4858.089,1447.4743,-3410.6147
6,-3316.8957,-1541.1637,0,3272.5233,-1826.5797,-4858.0594,1445.9436,-3412.1158
7,-3332.0512,-1540.2366,0,3260.0872,-1821.2434,-4872.2878,1438.8438,-3433.444
8,-3373.998,-1539.7713,0,3260.399,-1805.7575,-4913.7693,1454.6415,-3459.1278
9,-3333.1752,-1538.7302,0,3266.8581,-1825.2675,-4871.9054,1441.5906,-3430.3148
10,-3341.1028,-1542.8173,0,3263.3332,-1815.8527,-4883.9201,1447.4805,-3436.4396
11,-3321.3632,-1544.6333,0,3262.0528,-1813.7433,-4865.9965,1448.3095,-3417.687
12,-3351.5078,-1540.3846,0,3245.8555,-1805.9452,-4891.8924,1439.9103,-3451.9821
13,-3384.7254,-1542.1383,0,3247.1407,-1803.0566,-4926.8637,1444.0841,-3482.7796
14,-3359.3155,-1539.8848,0,3262.3929,-1826.0683,-4899.2003,1436.3246,-3462.8757
15,-3322.8768,-1540.3759,0,3259.7375,-1808.5184,-4863.2527,1451.2191,-3412.0336
16,-3340.6557,-1538.4362,0,3262.6292,-1816.8502,-4879.0919,1445.779,-3433.3129
17,-3307.4021,-1536.6706,0,3273.6243,-1829.8209,-4844.0727,1443.8034,-3400.2693
18,-3333.0248,-1535.2132,0,3269.2253,-1823.9676,-4868.238,1445.2577,-3422.9803
19,-3293.6729,-1545.2364,0,3266.1919,-1816.015,-4838.9093,1450.1769,-3388.7324
20,-3347.8417,-1538.4116,0,3275.9206,-1823.5303,-4886.2533,1452.3903,-3433.863
21,-3334.5736,-1535.251,0,3262.7332,-1813.4346,-4869.8246,1449.2986,-3420.526
22,-3367.8266,-1541.5234,0,3254.7196,-1808.8422,-4909.35,1445.8774,-3463.4726
