POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3214.0062,-1540.4889,0,3349.7062,-1986.4555,-4754.4951,1363.2507,-3391.2444
1,-3168.2197,-1538.1841,0,3358.731,-1991.0402,-4706.4038,1367.6908,-3338.713
2,-3207.4107,-1539.1779,0,3348.1564,-1985.3388,-4746.5886,1362.8176,-3383.771
3,-3217.3578,-1540.9353,0,3357.5167,-1988.4763,-4758.2931,1369.0404,-3389.2527
4,-3212.7458,-1536.59,0,3352.4798,-1981.0165,-4749.3358,1371.4633,-3377.8725
5,-3217.8854,-1537.7664,0,3341.5792,-1970.0329,-4755.6518,1371.5463,-3384.1055
6,-3177.517,-1540.5691,0,3361.4148,-1999.6957,-4718.0861,1361.7191,-3356.367
7,-3226.4367,-1538.0881,0,3359.0806,-1997.1258,-4764.5248,1361.9548,-3402.57
8,-3236.0889,-1543.8525,0,3352.3381,-1981.4706,-4779.9414,1370.8675,-3409.0739
9,-3194.9957,-1539.7653,0,3367.2738,-1990.7796,-4734.761,1376.4942,-3358.2668
10,-3247.4293,-1539.4984,0,3352.8909,-1986.3267,-4786.9277,1366.5642,-3420.3635
11,-3200.2574,-1545.2669,0,3360.5501,-1985.314,-4745.5243,1375.2361,-3370.2882
12,-3191.0087,-1544.7817,0,3348.4258,-1978.0479,-4735.7904,1370.3779,-3365.4125
13,-3141.8339,-1552.0443,0,3356.2504,-1991.1527,-4693.8782,1365.0977,-3328.7805
14,-3170.4376,-1548.5157,0,3363.9946,-2011.954,-4718.9533,1352.0406,-3366.9127
15,-3208.0012,-1549.7332,0,3347.4808,-1983.293,-4757.7344,1364.1878,-3393.5466
16,-3112.383,-1548.5208,0,3381.9922,-2023.9628,-4660.9038,1358.0294,-3302.8744
17,-3229.5442,-1544.9263,0,3352.872,-1989.961,-4774.4705,1362.911,-3411.5595
18,-3144.7744,-1544.31,0,3362.7897,-1986.5026,-4689.0844,1376.2871,-3312.7973
19,-3140.6324,-1548.3428,0,3358.7404,-1991.3895,-4688.9752,1367.3509,-3321.6243
20,-3177.0214,-1547.1626,0,3355.792,-1985.4135,-4724.184,1370.3785,-3353.8055
21,-3169.2404,-1549.2431,0,3359.3641,-1993.9489,-4718.4835,1365.4152,-3353.0683
22,-3190.184,-1550.5795,0,3360.4036,-2005.2328,-4740.7635,1355.1708,-3385.5927
23,-3152.3291,-1553.971,0,3366.5981,-2005.9705,-4706.3001,1360.6276,-3345.6725
24,-3164.8128,-1554.7656,0,3373.8321,-2013.3885,-4719.5784,1360.4436,-3359.1348
25,-3235.2665,-1545.4908,0,3346.9563,-1973.8364,-4780.7573,1373.1199,-3407.6374
26,-3213.564,-1550.6119,0,3335.7675,-1973.6809,-4764.1759,1362.0866,-3402.0893
27,-3203.6717,-1555.4684,0,3347.6839,-1987.8364,-4759.1401,1359.8475,-3399.2926
28,-3177.7993,-1552.8191,0,3354.9557,-1994.3897,-4730.6184,1360.566,-3370.0524
29,-3228.9985,-1544.9966,0,3352.6452,-1986.5314,-4773.9951,1366.1138,-3407.8813
30,-3185.6722,-1548.7308,0,3360.243,-1988.5582,-4734.403,1371.6848,-3362.7182
31,-3199.2197,-1545.1238,0,3346.0491,-1988.8109,-4744.3435,1357.2382,-3387.1053
32,-3149.5111,-1544.2024,0,3365.431,-1993.4012,-4693.7135,1372.0298,-3321.6837
33,-3180.9476,-1549.3802,0,3350.9206,-1985.7181,-4730.3278,1365.2025,-3365.1253
34,-3178.84,-1548.0027,0,3346.6492,-1985.1271,-4726.8427,1361.5221,-3365.3206
35,-3164.1143,-1550.5485,0,3353.2263,-1986.3419,-4714.6628,1366.8844,-3347.7784
36,-3164.8538,-1550.4317,0,3370.7136,-1996.1062,-4715.2855,1374.6074,-3340.6781
37,-3168.9072,-1551.467,0,3382.2142,-2012.9331,-4720.3742,1369.2811,-3351.0931
38,-3145.441,-1549.2465,0,3371.7389,-2010.8495,-4694.6875,1360.8894,-3333.7981
39,-3163.4431,-1542.6984,0,3366.9997,-2008.1771,-4706.1415,1358.8226,-3347.3189
40,-3178.3004,-1549.961,0,3359.5012,-1997.6365,-4728.2614,1361.8647,-3366.3967
41,-3151.6196,-1545.7911,0,3361.5896,-1995.7651,-4697.4107,1365.8245,-3331.5862
42,-3155.3222,-1549.808,0,3363.8954,-2009.367,-4705.1302,1354.5284,-3350.6018
43,-3212.743,-1548.5217,0,3358.9105,-1978.3927,-4761.2647,1380.5178,-3380.7469
44,-3185.0388,-1553.8316,0,3354.9273,-1990.1884,-4738.8704,1364.7389,-3374.1315
45,-3187.3449,-1545.4204,0,3355.225,-1976.2,-4732.7653,1379.025,-3353.7403
46,-3155.6862,-1549.5727,0,3368.181,-2019.0872,-4705.2589,1349.0938,-3356.1651
47,-3168.9844,-1548.5617,0,3381.6142,-2006.6109,-4717.5461,1375.0033,-3342.5428
48,-3206.7551,-1537.6992,0,3359.0523,-1992.805,-4744.4543,1366.2473,-3378.207
49,-3169.913,-1546.4181,0,3369.1213,-1996.8617,-4716.3311,1372.2596,-3344.0715
50,-3211.826,-1549.3738,0,3363.1678,-1993.6083,-4761.1998,1369.5595,-3391.6403
51,-3176.123,-1548.6498,0,3365.2231,-2000.7915,-4724.7728,1364.4316,-3360.3412
52,-3172.7006,-1548.9098,0,3365.9319,-2002.9521,-4721.6104,1362.9798,-3358.6306
53,-3186.3576,-1547.5852,0,3358.5561,-1991.7923,-4733.9428,1366.7638,-3367.179
54,-3150.3324,-1553.1309,0,3380.6833,-2013.2223,-4703.4633,1367.461,-3336.0023
55,-3162.0207,-1548.6329,0,3376.1993,-2013.7047,-4710.6536,1362.4946,-3348.159
56,-3141.8501,-1548.2439,0,3381.5244,-2025.3422,-4690.094,1356.1822,-3333.9118
57,-3176.7025,-1549.7598,0,3363.1867,-1996.8953,-4726.4623,1366.2914,-3360.1709
58,-3184.2858,-1549.6009,0,3361.4479,-1997.0687,-4733.8867,1364.3792,-3369.5075
59,-3208.1111,-1554.8842,0,3359.4539,-1986.4694,-4762.9953,1372.9845,-3390.0108
60,-3169.9189,-1551.2324,0,3351.3505,-1980.0947,-4721.1513,1371.2558,-3349.8955
61,-3157.4164,-1554.7259,0,3363.7442,-1990.0818,-4712.1423,1373.6624,-3338.4799
62,-3181.2615,-1554.6,0,3365.4877,-1993.9326,-4735.8615,1371.5551,-3364.3064
63,-3170.5814,-1554.2798,0,3350.1173,-1979.5569,-4724.8612,1370.5604,-3354.3008
64,-3204.0187,-1544.3313,0,3351.067,-1981.4364,-4748.35,1369.6306,-3378.7194
65,-3176.9816,-1548.276,0,3347.0555,-1962.9275,-4725.2576,1384.128,-3341.1296
66,-3182.6456,-1551.1366,0,3359.5626,-1985.8449,-4733.7822,1373.7177,-3360.0645
67,-3221.0927,-1547.7166,0,3335.1627,-1978.6359,-4768.8093,1356.5268,-3412.2825
