POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3336.6528,-1517.4868,0,3243.2095,-1790.6244,-4854.1396,1452.5851,-3401.5545
1,-3330.8044,-1516.2909,0,3260.6211,-1820.7691,-4847.0953,1439.852,-3407.2433
2,-3336.9,-1509.5529,0,3252.5177,-1801.5011,-4846.4529,1451.0166,-3395.4363
3,-3318.5703,-1519.4071,0,3269.2867,-1813.9571,-4837.9774,1455.3296,-3382.6478
4,-3324.1937,-1514.4637,0,3254.9889,-1798.2317,-4838.6574,1456.7572,-3381.9002
5,-3354.0076,-1521.524,0,3250.4387,-1797.5458,-4875.5316,1452.8929,-3422.6387
6,-3337.2253,-1514.5666,0,3261.5472,-1803.5836,-4851.7919,1457.9636,-3393.8283
7,-3351.0403,-1514.1007,0,3253.9635,-1799.3158,-4865.141,1454.6477,-3410.4933
8,-3356.2777,-1516.3489,0,3237.0433,-1791.9153,-4872.6266,1445.128,-3427.4986
9,-3318.776,-1516.5188,0,3260.0777,-1807.6063,-4835.2948,1452.4714,-3382.8234
10,-3301.3546,-1517.6575,0,3272.925,-1816.0321,-4819.0121,1456.8929,-3362.1192
11,-3346.2472,-1515.6743,0,3247.3438,-1794.5388,-4861.9215,1452.805,-3409.1165
12,-3316.3489,-1516.5661,0,3254.8519,-1795.9102,-4832.915,1458.9417,-3373.9733
13,-3336.193,-1515.6991,0,3264.3822,-1812.2089,-4851.8921,1452.1733,-3399.7188
14,-3357.1362,-1517.0995,0,3253.406,-1786.3068,-4874.2357,1467.0992,-3407.1365
15,-3348.6246,-1516.3049,0,3244.1072,-1792.0723,-4864.9295,1452.0349,-3412.8946
16,-3333.8205,-1519.2267,0,3250.1647,-1791.191,-4853.0472,1458.9737,-3394.0735
17,-3321.5214,-1520.0438,0,3259.9596,-1801.4456,-4841.5652,1458.514,-3383.0512
18,-3331.2422,-1520.0241,0,3269.3151,-1815.6024,-4851.2663,1453.7127,-3397.5536
19,-3335.9062,-1516.7257,0,3271.9658,-1812.9819,-4852.6319,1458.9839,-3393.648
20,-3346.0971,-1523.2027,0,3252.5271,-1797.3947,-4869.2998,1455.1324,-3414.1674
21,-3355.3408,-1522.5498,0,3253.7887,-1801.3332,-4877.8906,1452.4555,-3425.4351
22,-3327.5974,-1523.4538,0,3257.1104,-1800.0685,-4851.0512,1457.0419,-3394.0093
23,-3363.0148,-1519.648,0,3252.9052,-1805.1726,-4882.6628,1447.7326,-3434.9302
24,-3359.2575,-1519.5345,0,3264.6515,-1809.7019,-4878.792,1454.9496,-3423.8424
25,-3356.9743,-1520.0469,0,3258.7547,-1806.319,-4877.0212,1452.4357,-3424.5855
26,-3352.4203,-1516.4538,0,3249.8575,-1802.7144,-4868.8741,1447.1431,-3421.731
27,-3329.906,-1521.8589,0,3258.1546,-1805.457,-4851.7649,1452.6976,-3399.0673
28,-3320.4554,-1516.0184,0,3266.9053,-1818.053,-4836.4738,1448.8523,-3387.6215
29,-3334.8836,-1517.7066,0,3265.6863,-1812.6326,-4852.5902,1453.0537,-3399.5365
30,-3332.0591,-1522.1922,0,3262.9222,-1805.3849,-4854.2513,1457.5373,-3396.714
31,-3338.7511,-1519.3638,0,3256.6852,-1795.4905,-4858.1149,1461.1947,-3396.9202
32,-3327.3937,-1521.652,0,3247.1832,-1788.6272,-4849.0457,1458.556,-3390.4897
33,-3367.1874,-1519.8946,0,3223.7425,-1771.8804,-4887.082,1451.8621,-3435.2199
34,-3353.1324,-1519.3722,0,3248.1943,-1786.9567,-4872.5046,1461.2376,-3411.267
35,-3358.625,-1516.5774,0,3252.5035,-1793.5515,-4875.2024,1458.952,-3416.2504
36,-3352.7376,-1514.5018,0,3253.458,-1795.8448,-4867.2394,1457.6132,-3409.6262
37,-3355.6995,-1519.1207,0,3249.6638,-1803.7866,-4874.8202,1445.8772,-3428.943
38,-3339.0853,-1516.1332,0,3263.6782,-1806.4905,-4855.2185,1457.1877,-3398.0308
39,-3354.1884,-1520.044,0,3241.4518,-1790.7653,-4874.2324,1450.6865,-3423.5459
40,-3368.9977,-1512.73,0,3255.8205,-1795.0386,-4881.7277,1460.7819,-3420.9458
41,-3353.5338,-1514.4901,0,3244.3293,-1781.7883,-4868.0239,1462.541,-3405.4829
42,-3374.4593,-1516.9935,0,3244.712,-1794.4141,-4891.4528,1450.2979,-3441.1549
43,-3331.1765,-1513.5441,0,3259.0996,-1795.2768,-4844.7206,1463.8228,-3380.8978
44,-3324.9275,-1520.0249,0,3251.568,-1802.4137,-4844.9524,1449.1543,-3395.7981
45,-3310.2428,-1517.6422,0,3258.5185,-1809.8628,-4827.885,1448.6557,-3379.2293
46,-3316.7602,-1515.7124,0,3261.155,-1818.0728,-4832.4726,1443.0822,-3389.3904
47,-3363.9106,-1512.3745,0,3246.739,-1805.4822,-4876.2851,1441.2568,-3435.0283
48,-3350.4592,-1516.5734,0,3268.011,-1817.8607,-4867.0326,1450.1503,-3416.8823
49,-3348.7805,-1513.0873,0,3253.3776,-1796.6835,-4861.8678,1456.6941,-3405.1737
50,-3317.1899,-1514.5612,0,3260.0257,-1797.3562,-4831.7511,1462.6695,-3369.0816
51,-3330.1764,-1516.7792,0,3256.5718,-1802.2176,-4846.9556,1454.3542,-3392.6014
52,-3341.0588,-1520.3315,0,3260.5786,-1809.8406,-4861.3903,1450.738,-3410.6523
53,-3308.0974,-1518.3048,0,3258.0932,-1810.834,-4826.4022,1447.2592,-3379.143
54,-3366.1513,-1514.2712,0,3257.4979,-1808.9303,-4880.4225,1448.5676,-3431.8549
55,-3361.109,-1514.6778,0,3253.1745,-1808.8658,-4875.7868,1444.3087,-3431.4781
56,-3367.2355,-1516.6437,0,3242.718,-1790.1537,-4883.8792,1452.5643,-3431.3149
57,-3361.0061,-1512.5275,0,3230.7449,-1770.1608,-4873.5336,1460.5841,-3412.9495
58,-3323.8871,-1514.2458,0,3250.9065,-1795.8226,-4838.1329,1455.0839,-3383.049
59,-3341.2746,-1508.3,0,3249.3283,-1790.4038,-4849.5746,1458.9245,-3390.6501
60,-3316.6226,-1516.0917,0,3256.3969,-1793.2405,-4832.7143,1463.1564,-3369.5579
61,-3335.5928,-1514.1127,0,3248.2794,-1792.7553,-4849.7055,1455.5241,-3394.1814
62,-3364.7416,-1515.0114,0,3248.7094,-1782.0267,-4879.753,1466.6827,-3413.0703
63,-3378.4756,-1513.4483,0,3254.6676,-1791.5355,-4891.9239,1463.1321,-3428.7918
64,-3341.8362,-1515.7606,0,3243.9891,-1783.7642,-4857.5968,1460.2249,-3397.3719
65,-3387.0592,-1515.3816,0,3248.974,-1798.5118,-4902.4408,1450.4622,-3451.9786
