POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3318.5663,-1535.9713,0,3263.4703,-1813.4875,-4854.5376,1449.9828,-3404.5548
1,-3323.1872,-1541.344,0,3253.3918,-1813.4388,-4864.5312,1439.953,-3424.5782
2,-3343.3168,-1536.5222,0,3260.588,-1810.7368,-4879.839,1449.8512,-3429.9878
3,-3357.9616,-1538.4535,0,3247.6793,-1800.2738,-4896.4151,1447.4055,-3449.0096
4,-3330.7734,-1537.9248,0,3264.4578,-1809.4939,-4868.6982,1454.9639,-3413.7343
5,-3340.2609,-1539.7268,0,3258.6838,-1820.7065,-4879.9877,1437.9773,-3442.0104
6,-3378.3309,-1541.9392,0,3263.8152,-1810.1329,-4920.2701,1453.6823,-3466.5878
7,-3309.9456,-1543.3287,0,3251.3128,-1816.0935,-4853.2743,1435.2193,-3418.055
8,-3330.2172,-1544.9247,0,3242.4251,-1800.6125,-4875.1419,1441.8126,-3433.3293
9,-3353.777,-1540.8712,0,3249.9757,-1801.021,-4894.6482,1448.9547,-3445.6935
10,-3319.1935,-1540.7353,0,3246.2382,-1804.0036,-4859.9288,1442.2346,-3417.6942
11,-3306.0217,-1538.725,0,3249.4039,-1803.9041,-4844.7467,1445.4998,-3399.2469
12,-3334.7746,-1539.2842,0,3247.7738,-1801.2965,-4874.0588,1446.4773,-3427.5815
13,-3327.3071,-1537.9253,0,3243.2709,-1808.1481,-4865.2324,1435.1228,-3430.1096
14,-3341.2136,-1540.6391,0,3258.8728,-1799.3412,-4881.8527,1459.5316,-3422.3211
15,-3346.7683,-1543.2076,0,3257.6065,-1815.1113,-4889.9759,1442.4952,-3447.4807
16,-3286.839,-1542.8317,0,3262.8324,-1813.5661,-4829.6707,1449.2663,-3380.4044
17,-3313.944,-1543.217,0,3260.829,-1818.2418,-4857.161,1442.5872,-3414.5738
