POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1202.5973,3257.2645,2221.9856,0,0,0,-3180.1628,-1541.6038,1590.623,816.16548,0,3378.5146,-2027.2991,4366.86928,1351.2155,5718.08478
1,1288.9844,3176.7797,2201.4658,0,0,0,-3193.523,-1533.7354,1597.9743,814.297455,0,3396.6538,-2031.4008,4352.243255,1365.253,5717.496255
2,1242.9497,3218.5973,2179.3448,0,0,0,-3240.4098,-1538.7234,1598.4451,817.930125,0,3377.7255,-2013.4835,4278.133825,1364.242,5642.375825
3,1227.3097,3211.1988,2216.4392,0,0,0,-3186.7301,-1537.5011,1573.5714,816.77087,0,3385.1957,-2014.4067,4321.05877,1370.789,5691.84777
4,1237.2992,3095.5261,2247.9582,0,0,0,-3207.6619,-1542.2714,1607.6694,821.054345,0,3372.3673,-2016.8019,4259.573945,1355.5654,5615.139345
5,1226.8303,3279.3353,2156.86,0,0,0,-3168.873,-1540.2233,1583.1804,816.55367,0,3382.4835,-2033.158,4353.66337,1349.3255,5702.98887
6,1264.3255,3243.4048,2201.9288,0,0,0,-3196.9425,-1540.4383,1557.2544,817.00904,0,3390.1995,-2033.8028,4346.54174,1356.3967,5702.93844
7,1188.6687,3161.5529,2249.1247,0,0,0,-3196.2689,-1539.8424,1610.4528,821.1908,0,3381.9969,-2028.7951,4294.8786,1353.2018,5648.0804
8,1268.2717,3244.003,2199.964,0,0,0,-3190.8691,-1541.4186,1604.9177,821.37848,0,3381.6378,-2028.8894,4406.24718,1352.7484,5758.99558
9,1261.3269,3226.0527,2189.6265,0,0,0,-3207.07,-1545.0293,1572.404,819.968495,0,3379.9698,-2027.6049,4317.279295,1352.3649,5669.644195
10,1238.3751,3235.5114,2239.0696,0,0,0,-3201.4713,-1543.4612,1583.8422,822.24588,0,3374.5219,-2024.4702,4374.11168,1350.0517,5724.16338
11,1207.8521,3300.1639,2214.7574,0,0,0,-3236.143,-1539.8413,1565.127,818.811755,0,3398.0288,-2043.651,4330.727855,1354.3778,5685.105655
12,1211.891,3205.3612,2212.5497,0,0,0,-3174.8731,-1546.9143,1616.2691,823.14153,0,3379.8659,-2031.224,4347.42513,1348.6419,5696.06703
13,1249.3261,3305.3936,2215.3677,0,0,0,-3182.2461,-1540.8761,1578.3433,818.033985,0,3393.4314,-2035.7632,4443.342485,1357.6682,5801.010685
14,1258.6237,3188.2426,2237.2668,0,0,0,-3188.2609,-1548.7234,1568.31,824.04793,0,3391.5981,-2023.2445,4339.50673,1368.3536,5707.86033
15,1317.1563,3269.7228,2205.4536,0,0,0,-3210.9391,-1541.9813,1571.9913,819.74785,0,3394.5323,-2025.414,4431.15145,1369.1183,5800.26975
16,1291.6853,3318.0829,2220.2205,0,0,0,-3195.6218,-1544.1742,1577.0524,818.054495,0,3369.5938,-2025.4914,4485.299595,1344.1024,5829.401995
17,1252.9899,3226.6774,2199.2403,0,0,0,-3165.9127,-1545.5641,1586.0104,821.04382,0,3399.1675,-2048.0654,4374.48502,1351.1021,5725.58712
18,1217.5825,3229.0456,2236.1332,0,0,0,-3168.8722,-1551.2718,1601.0814,824.139745,0,3384.2176,-2012.8618,4387.838445,1371.3558,5759.194245
19,1238.8357,3128.1603,2222.9943,0,0,0,-3198.9686,-1546.0965,1605.1326,821.99468,0,3391.8485,-2029.1337,4272.05248,1362.7148,5634.76728
20,1299.5476,3190.5093,2212.3213,0,0,0,-3176.3342,-1545.9592,1579.8421,821.607865,0,3385.7249,-2025.3576,4381.534765,1360.3673,5741.902065
