POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1237.0498,3247.7463,2208.241,0,0,0,-3151.2238,-1537.6948,1594.9109,805.557785,0,3400.1551,-2040.5217,4404.587185,1359.6334,5764.220585
1,1277.0858,3218.1227,2192.2978,0,0,0,-3137.4801,-1540.4864,1621.4913,810.285595,0,3396.3798,-2044.6714,4441.316695,1351.7084,5793.025095
2,1286.324,3217.5505,2152.8929,0,0,0,-3142.3828,-1542.1617,1570.6147,807.726655,0,3386.1454,-2035.7177,4350.564255,1350.4277,5700.991955
3,1261.7539,3251.7553,2199.4539,0,0,0,-3159.8144,-1539.7695,1593.1638,806.703925,0,3402.1868,-2041.5517,4413.246925,1360.6351,5773.882025
4,1315.8681,3220.7826,2199.2523,0,0,0,-3136.4135,-1540.7894,1579.6228,806.731375,0,3409.5625,-2055.3436,4445.054275,1354.2189,5799.273175
5,1209.1041,3230.8463,2200.5266,0,0,0,-3152.5094,-1541.1284,1595.8602,810.31967,0,3398.4493,-2044.1682,4353.01907,1354.2811,5707.30017
6,1258.5747,3190.0194,2178.9639,0,0,0,-3192.2667,-1536.3815,1575.3811,807.802685,0,3390.8988,-2035.5598,4282.093585,1355.339,5637.432585
7,1200.4706,3171.4874,2167.9534,0,0,0,-3188.0434,-1536.0807,1583.4788,804.363835,0,3395.0993,-2040.1973,4203.629935,1354.902,5558.531935
8,1233.1416,3231.2857,2183.7724,0,0,0,-3171.1154,-1540.7204,1588.6786,809.910575,0,3387.4779,-2032.6085,4334.953075,1354.8694,5689.822475
9,1254.4433,3279.1874,2174.6102,0,0,0,-3175.558,-1539.5598,1590.9041,805.01423,0,3380.3904,-2025.7423,4389.04143,1354.6481,5743.68953
10,1288.1968,3169.5367,2204.937,0,0,0,-3120.5806,-1545.0988,1581.4387,807.606745,0,3384.142,-2040.9636,4386.036545,1343.1784,5729.214945
11,1237.3675,3205.7511,2160.0762,0,0,0,-3143.028,-1544.0566,1592.9812,809.768335,0,3405.466,-2060.6373,4318.859735,1344.8287,5663.688435
12,1180.7509,3250.344,2108.9519,0,0,0,-3158.7326,-1538.3087,1581.3814,806.83575,0,3386.3864,-2031.4218,4231.22265,1354.9646,5586.18725
13,1241.7951,3228.2813,2174.7667,0,0,0,-3166.7562,-1533.0914,1609.2526,804.617175,0,3403.3539,-2044.9921,4358.865275,1358.3618,5717.227075
14,1179.0115,3233.5081,2173.5034,0,0,0,-3137.9656,-1540.9214,1610.7472,810.14835,0,3409.1137,-2051.0053,4328.03155,1358.1084,5686.13995
15,1206.5918,3256.6787,2191.1812,0,0,0,-3179.6077,-1539.6974,1574.8098,806.97228,0,3383.8491,-2030.1456,4316.92868,1353.7035,5670.63218
16,1279.5349,3321.5186,2173.1087,0,0,0,-3211.0341,-1536.5314,1593.0414,806.329125,0,3381.9213,-2021.6948,4425.967225,1360.2265,5786.193725
17,1231.7181,3211.1247,2126.7747,0,0,0,-3213.7855,-1538.5068,1565.393,811.261995,0,3387.9457,-2025.5075,4193.980195,1362.4382,5556.418395
18,1258.1629,3159.0029,2225.6803,0,0,0,-3170.411,-1541.4164,1609.2097,811.95391,0,3386.1029,-2018.6937,4352.18231,1367.4092,5719.59151
