POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1227.1883,3230.5018,2189.9094,0,0,0,-3145.5996,-1539.8873,1582.1293,806.97898,0,3384.52,-2029.8898,4351.22088,1354.6302,5705.85108
1,1245.9282,3209.462,2173.6674,0,0,0,-3189.0277,-1535.8684,1614.3814,808.27031,0,3386.3061,-2020.4843,4326.81321,1365.8218,5692.63501
2,1227.7659,3238.2884,2184.2662,0,0,0,-3146.9494,-1533.7704,1579.8791,805.657585,0,3391.7776,-2028.6358,4355.137385,1363.1418,5718.279185
3,1189.0548,3155.2461,2153.1856,0,0,0,-3197.4414,-1530.3831,1576.6152,802.785915,0,3386.1218,-2021.482,4149.063115,1364.6398,5513.702915
4,1262.8761,3235.7672,2149.0202,0,0,0,-3208.5415,-1529.5469,1570.188,802.25048,0,3387.3125,-2035.7473,4282.01358,1351.5652,5633.57878
5,1279.2637,3210.4073,2171.5839,0,0,0,-3145.3189,-1538.1508,1612.3151,805.92365,0,3407.6678,-2056.4417,4396.02395,1351.2261,5747.25005
6,1186.3014,3154.8142,2172.7861,0,0,0,-3212.8957,-1531.0627,1593.7491,803.468385,0,3386.2069,-2023.5929,4167.160785,1362.614,5529.774785
7,1277.4542,3220.7048,2193.0524,0,0,0,-3217.9105,-1536.6423,1589.9713,806.120445,0,3375.4669,-2015.6203,4332.750345,1359.8466,5692.596945
8,1255.8511,3203.1785,2158.0419,0,0,0,-3176.5736,-1532.1716,1580.4891,803.62801,0,3383.8821,-2031.6501,4292.44341,1352.232,5644.67541
9,1256.9658,3223.1181,2147.9051,0,0,0,-3136.2843,-1536.5702,1593.4123,807.452275,0,3383.7357,-2026.0205,4355.999075,1357.7152,5713.714275
10,1284.7644,3311.0735,2156.3208,0,0,0,-3210.7015,-1537.2193,1600.0965,805.06143,0,3375.3063,-2018.4179,4409.39583,1356.8884,5766.28423
11,1173.3663,3331.6224,2102.6479,0,0,0,-3147.4412,-1536.4731,1570.3027,808.9095,0,3408.0175,-2039.145,4302.9345,1368.8725,5671.807
12,1195.2425,3222.0884,2163.0983,0,0,0,-3151.9449,-1539.1392,1626.9032,810.220995,0,3397.0318,-2044.0781,4326.469295,1352.9537,5679.422995
