POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3327.1321,-1547.3039,0,3239.6279,-1810.265,-4874.436,1429.3629,-3445.0731
1,-3360.6764,-1543.7815,0,3245.9783,-1814.4677,-4904.4579,1431.5106,-3472.9473
2,-3301.811,-1545.7326,0,3261.9724,-1826.9662,-4847.5436,1435.0062,-3412.5374
3,-3312.1362,-1544.7397,0,3275.5946,-1849.2881,-4856.8759,1426.3065,-3430.5694
4,-3295.5405,-1544.4041,0,3257.8664,-1832.006,-4839.9446,1425.8604,-3414.0842
5,-3318.6773,-1550.7895,0,3262.374,-1826.0824,-4869.4668,1436.2916,-3433.1752
6,-3274.2693,-1551.7791,0,3270.4538,-1840.1577,-4826.0484,1430.2961,-3395.7523
7,-3312.1054,-1552.3001,0,3250.2261,-1823.2287,-4864.4055,1426.9974,-3437.4081
8,-3320.7436,-1548.347,0,3249.5079,-1819.4841,-4869.0906,1430.0238,-3439.0668
9,-3338.7626,-1546.406,0,3245.0995,-1808.7696,-4885.1686,1436.3299,-3448.8387
10,-3324.8275,-1546.4938,0,3261.67,-1827.6924,-4871.3213,1433.9776,-3437.3437
11,-3299.9914,-1549.3538,0,3268.2709,-1826.7053,-4849.3452,1441.5656,-3407.7796
12,-3308.302,-1547.1822,0,3269.0836,-1844.9543,-4855.4842,1424.1293,-3431.3549
13,-3290.4197,-1545.7437,0,3279.2706,-1844.2631,-4836.1634,1435.0075,-3401.1559
14,-3330.8814,-1544.9559,0,3270.9121,-1836.5701,-4875.8373,1434.342,-3441.4953
15,-3315.7906,-1545.1229,0,3256.6568,-1818.0568,-4860.9135,1438.6,-3422.3135
16,-3314.3469,-1541.3802,0,3261.6181,-1829.8672,-4855.7271,1431.7509,-3423.9762
17,-3306.762,-1549.443,0,3274.2858,-1841.0203,-4856.205,1433.2655,-3422.9395
18,-3270.6779,-1545.009,0,3270.7987,-1838.703,-4815.6869,1432.0957,-3383.5912
19,-3317.5904,-1545.9989,0,3282.1671,-1851.2112,-4863.5893,1430.9559,-3432.6334
20,-3279.1431,-1545.3555,0,3270.846,-1838.7347,-4824.4986,1432.1113,-3392.3873
21,-3295.9068,-1544.3094,0,3273.8086,-1828.6014,-4840.2162,1445.2072,-3395.009
22,-3315.4776,-1545.3248,0,3252.7776,-1819.9742,-4860.8024,1432.8034,-3427.999
23,-3308.2899,-1546.8823,0,3259.9549,-1820.7515,-4855.1722,1439.2034,-3415.9688
24,-3321.3464,-1545.993,0,3260.1958,-1823.2984,-4867.3394,1436.8974,-3430.442
25,-3325.3987,-1546.0318,0,3254.6959,-1823.0205,-4871.4305,1431.6754,-3439.7551
26,-3299.6149,-1551.2616,0,3271.172,-1837.3491,-4850.8765,1433.8229,-3417.0536
27,-3295.2296,-1551.9813,0,3260.3092,-1828.1097,-4847.2109,1432.1995,-3415.0114
28,-3323.7909,-1547.6231,0,3262.8229,-1818.7236,-4871.414,1444.0993,-3427.3147
29,-3335.0533,-1544.0297,0,3260.2195,-1808.6994,-4879.083,1451.5201,-3427.5629
30,-3315.2359,-1547.1339,0,3255.863,-1815.9763,-4862.3698,1439.8867,-3422.4831
31,-3306.1317,-1543.2494,0,3275.0418,-1842.2605,-4849.3811,1432.7813,-3416.5998
32,-3360.4102,-1543.5891,0,3264.5854,-1827.5351,-4903.9993,1437.0503,-3466.949
33,-3291.6409,-1547.7743,0,3265.3272,-1829.9954,-4839.4152,1435.3318,-3404.0834
34,-3322.2245,-1548.3384,0,3266.0548,-1826.5186,-4870.5629,1439.5362,-3431.0267
35,-3317.8577,-1545.9459,0,3252.0594,-1813.3952,-4863.8036,1438.6642,-3425.1394
36,-3312.5325,-1544.2979,0,3269.9199,-1840.077,-4856.8304,1429.8429,-3426.9875
37,-3288.2593,-1547.9808,0,3257.7199,-1815.3041,-4836.2401,1442.4158,-3393.8243
38,-3314.6802,-1547.4051,0,3248.8464,-1813.7313,-4862.0853,1435.1151,-3426.9702
39,-3303.406,-1546.2637,0,3262.6623,-1827.8937,-4849.6697,1434.7686,-3414.9011
40,-3307.0845,-1545.2178,0,3276.2419,-1834.6707,-4852.3023,1441.5712,-3410.7311
41,-3318.0157,-1545.2369,0,3250.5615,-1812.0319,-4863.2526,1438.5296,-3424.723
42,-3322.8216,-1544.0197,0,3255.1495,-1814.7927,-4866.8413,1440.3568,-3426.4845
43,-3318.6968,-1544.5609,0,3245.8082,-1807.7795,-4863.2577,1438.0287,-3425.229
44,-3319.8838,-1549.3342,0,3244.3293,-1815.9303,-4869.218,1428.399,-3440.819
45,-3325.7499,-1546.6836,0,3264.0278,-1813.2411,-4872.4335,1450.7867,-3421.6468
46,-3276.8964,-1549.5117,0,3250.6986,-1816.568,-4826.4081,1434.1306,-3392.2775
47,-3316.1985,-1547.8507,0,3261.2164,-1817.5741,-4864.0492,1443.6423,-3420.4069
48,-3282.7408,-1549.145,0,3257.5498,-1823.3395,-4831.8858,1434.2103,-3397.6755
49,-3344.1091,-1553.7234,0,3246.4697,-1820.3559,-4897.8325,1426.1138,-3471.7187
50,-3261.487,-1548.1047,0,3261.8779,-1832.2467,-4809.5917,1429.6312,-3379.9605
51,-3287.1637,-1548.9423,0,3248.8511,-1812.2321,-4836.106,1436.619,-3399.487
52,-3300.9913,-1549.7302,0,3246.2665,-1807.9545,-4850.7215,1438.312,-3412.4095
53,-3321.6385,-1546.1264,0,3249.6969,-1816.9065,-4867.7649,1432.7904,-3434.9745
54,-3299.0423,-1545.8188,0,3254.5305,-1817.8016,-4844.8611,1436.7289,-3408.1322
55,-3293.9384,-1549.6449,0,3251.19,-1818.8589,-4843.5833,1432.3311,-3411.2522
56,-3292.337,-1549.3577,0,3262.9505,-1828.5192,-4841.6947,1434.4313,-3407.2634
57,-3273.8744,-1554.2711,0,3264.4342,-1827.8341,-4828.1455,1436.6001,-3391.5454
58,-3302.1491,-1546.6067,0,3264.7177,-1828.6664,-4848.7558,1436.0513,-3412.7045
59,-3284.9141,-1549.5932,0,3256.6285,-1818.0447,-4834.5073,1438.5838,-3395.9235
60,-3316.4595,-1549.0287,0,3256.9592,-1827.7456,-4865.4882,1429.2136,-3436.2746
61,-3319.6541,-1549.5174,0,3257.1766,-1820.7034,-4869.1715,1436.4732,-3432.6983
62,-3327.2796,-1548.3872,0,3242.9732,-1816.8064,-4875.6668,1426.1668,-3449.5
63,-3324.0476,-1544.4086,0,3260.7156,-1825.7772,-4868.4562,1434.9384,-3433.5178
64,-3317.3617,-1550.5209,0,3257.0395,-1834.214,-4867.8826,1422.8255,-3445.0571
65,-3274.9834,-1549.0414,0,3260.2573,-1826.158,-4824.0248,1434.0993,-3389.9255
66,-3327.9863,-1545.8586,0,3268.1575,-1842.4846,-4873.8449,1425.6729,-3448.172
67,-3275.1165,-1548.6762,0,3271.7579,-1851.3321,-4823.7927,1420.4258,-3403.3669
68,-3303.4959,-1552.3549,0,3262.4969,-1826.3125,-4855.8508,1436.1844,-3419.6664
69,-3324.7212,-1547.6172,0,3260.5219,-1825.2812,-4872.3384,1435.2407,-3437.0977
70,-3330.7903,-1547.4878,0,3241.929,-1809.483,-4878.2781,1432.446,-3445.8321
71,-3307.5745,-1548.1809,0,3253.7651,-1826.3631,-4855.7554,1427.402,-3428.3534
72,-3292.4226,-1549.0042,0,3267.1321,-1831.0997,-4841.4268,1436.0324,-3405.3944
73,-3329.0876,-1544.3715,0,3256.1182,-1820.6455,-4873.4591,1435.4727,-3437.9864
74,-3305.8593,-1548.5024,0,3257.6018,-1829.9875,-4854.3617,1427.6143,-3426.7474
75,-3300.5991,-1544.8629,0,3266.258,-1832.9361,-4845.462,1433.3219,-3412.1401
76,-3319.8443,-1552.703,0,3258.131,-1840.7328,-4872.5473,1417.3982,-3455.1491
77,-3306.6679,-1543.0644,0,3267.477,-1836.3471,-4849.7323,1431.1299,-3418.6024
78,-3329.2525,-1542.6024,0,3272.9533,-1847.9977,-4871.8549,1424.9556,-3446.8993
79,-3350.4418,-1545.3066,0,3245.3735,-1821.0339,-4895.7484,1424.3396,-3471.4088
80,-3251.5499,-1551.3633,0,3268.4599,-1840.6775,-4802.9132,1427.7824,-3375.1308
81,-3307.6331,-1548.1366,0,3254.8188,-1834.9059,-4855.7697,1419.9129,-3435.8568
