POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1272.0167,3288.8665,2212.6231,0,0,0,-3327.729,-1543.4866,1604.4871,784.304995,0,3254.3038,-1799.1407,4291.082795,1455.1631,5746.245895
1,1291.3814,3184.9246,2197.5159,0,0,0,-3350.7601,-1545.3439,1605.1929,788.3646,0,3240.45,-1800.0641,4171.2754,1440.3859,5611.6613
2,1238.5006,3227.8151,2192.8335,0,0,0,-3320.6393,-1542.9428,1618.9018,783.990835,0,3237.8702,-1788.445,4198.459735,1449.4252,5647.884935
3,1247.196,3276.0177,2215.6688,0,0,0,-3355.3122,-1539.78,1588.2093,785.388555,0,3252.1066,-1796.1051,4217.388155,1456.0015,5673.389655
4,1250.7178,3237.0081,2192.0299,0,0,0,-3318.8365,-1542.5293,1638.1824,786.84961,0,3242.1463,-1801.6723,4243.42201,1440.474,5683.89601
5,1299.1822,3139.1954,2217.4496,0,0,0,-3346.5038,-1545.7213,1567.8985,784.50756,0,3239.3208,-1792.867,4116.00816,1446.4538,5562.46196
6,1261.8359,3255.9718,2195.6028,0,0,0,-3338.8973,-1539.4742,1606.6042,781.192935,0,3246.3894,-1796.9748,4222.836135,1449.4146,5672.250735
7,1244.6197,3254.8561,2188.4732,0,0,0,-3371.2984,-1549.0177,1608.9232,789.41808,0,3246.3705,-1804.2057,4165.97418,1442.1648,5608.13898
8,1285.3032,3291.3705,2165.1677,0,0,0,-3335.3914,-1545.1818,1594.6377,786.39375,0,3251.053,-1798.7043,4242.29965,1452.3487,5694.64835
9,1244.5009,3305.6856,2163.094,0,0,0,-3364.4968,-1536.8589,1584.0588,782.983475,0,3236.2684,-1781.9395,4178.967075,1454.3289,5633.295975
10,1266.6454,3213.9426,2224.0647,0,0,0,-3369.3669,-1541.9266,1601.3031,784.937315,0,3237.3882,-1787.8015,4179.599615,1449.5867,5629.186315
11,1239.1291,3255.0874,2211.2479,0,0,0,-3358.6762,-1545.3192,1606.2382,787.567475,0,3238.2955,-1790.5102,4195.274675,1447.7853,5643.059975
12,1273.4927,3107.1544,2220.6612,0,0,0,-3340.4617,-1541.4204,1604.7864,785.23794,0,3254.7243,-1812.7316,4109.45054,1441.9927,5551.44324
