POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1251.1996,3275.6328,2197.9164,0,0,0,-3331.9056,-1541.0829,1584.666,784.5502,0,3272.3249,-1823.5254,4220.9765,1448.7995,5669.776
1,1260.8074,3280.1819,2208.3098,0,0,0,-3325.686,-1542.9876,1590.7329,785.35943,0,3255.9528,-1811.104,4256.71783,1444.8488,5701.56663
2,1211.3557,3255.3483,2164.3549,0,0,0,-3302.9181,-1538.5232,1584.603,784.487625,0,3280.5748,-1828.4119,4158.708225,1452.1629,5610.871125
3,1259.4414,3238.0027,2208.0237,0,0,0,-3323.791,-1543.3786,1582.5793,784.734385,0,3257.564,-1811.0802,4205.611885,1446.4838,5652.095685
4,1233.353,3293.6723,2198.829,0,0,0,-3320.1823,-1544.3945,1584.5989,788.99348,0,3267.2597,-1813.3577,4234.86988,1453.902,5688.77188
5,1167.9961,3282.5873,2216.7034,0,0,0,-3329.4363,-1543.7939,1615.2227,790.50788,0,3268.1575,-1821.0784,4199.78718,1447.0791,5646.86628
6,1249.8638,3246.4091,2206.8259,0,0,0,-3304.1729,-1549.6869,1574.3347,789.83158,0,3261.5094,-1815.736,4213.40528,1445.7734,5659.17868
7,1227.2083,3209.1947,2221.5194,0,0,0,-3348.2817,-1547.0875,1568.0711,791.528135,0,3258.216,-1809.4398,4122.152435,1448.7762,5570.928635
8,1247.1304,3189.3451,2203.0027,0,0,0,-3309.4126,-1547.592,1612.696,792.9969,0,3249.9237,-1798.3527,4188.1665,1451.571,5639.7375
9,1276.2902,3270.4027,2214.7665,0,0,0,-3321.4924,-1547.5972,1598.4116,789.709865,0,3251.7995,-1798.6788,4280.491265,1453.1207,5733.611965
10,1264.5306,3298.4533,2234.1823,0,0,0,-3332.1854,-1541.7527,1565.0684,788.19118,0,3249.5032,-1788.6726,4276.48768,1460.8306,5737.31828
11,1254.4256,3275.3507,2170.8023,0,0,0,-3324.3762,-1542.6449,1595.9051,789.057745,0,3247.8872,-1803.4834,4218.520345,1444.4038,5662.924145
12,1284.8599,3202.8184,2204.6353,0,0,0,-3329.4323,-1543.5491,1583.4103,785.73262,0,3250.2025,-1801.6507,4188.47512,1448.5518,5637.02692
13,1264.7886,3274.5917,2182.485,0,0,0,-3324.0597,-1544.727,1565.7535,786.778905,0,3256.2363,-1806.5913,4205.611005,1449.645,5655.256005
14,1270.9328,3234.071,2180.1625,0,0,0,-3298.4904,-1540.9013,1603.9449,784.52041,0,3257.1955,-1803.0575,4234.23991,1454.138,5688.37791
15,1255.1199,3217.2398,2213.6378,0,0,0,-3308.9168,-1545.6535,1589.3507,790.4687,0,3249.8292,-1796.6325,4211.2466,1453.1967,5664.4433
16,1236.3972,3225.2246,2231.8378,0,0,0,-3338.8703,-1546.8922,1597.07,788.243365,0,3244.7734,-1796.9875,4193.010465,1447.7859,5640.796365
17,1211.9921,3220.9297,2196.3295,0,0,0,-3326.5412,-1544.219,1603.9938,787.31291,0,3251.2987,-1802.4594,4149.79781,1448.8393,5598.63711
18,1252.2409,3186.9274,2170.9137,0,0,0,-3305.4517,-1545.0687,1565.5046,787.39908,0,3250.4245,-1800.4178,4112.46528,1450.0067,5562.47198
19,1270.1389,3226.4014,2245.2714,0,0,0,-3330.3045,-1542.7363,1590.602,784.967675,0,3265.9509,-1807.8366,4244.340575,1458.1143,5702.454875
20,1274.8164,3228.5205,2160.0386,0,0,0,-3350.1326,-1538.7954,1562.5593,785.179255,0,3244.9199,-1797.8607,4122.186055,1447.0592,5569.245255
21,1195.4999,3320.4904,2228.3876,0,0,0,-3305.0601,-1543.2725,1585.7201,787.18656,0,3255.8536,-1807.1484,4268.95196,1448.7052,5717.65716
22,1216.8371,3245.0574,2213.8036,0,0,0,-3311.9069,-1545.3133,1602.1201,787.976095,0,3247.8541,-1798.3834,4208.574095,1449.4707,5658.044795
23,1261.5586,3299.8912,2186.3673,0,0,0,-3300.2795,-1544.5449,1573.4509,787.13636,0,3253.9446,-1801.8114,4263.57996,1452.1332,5715.71316
24,1253.8412,3257.63,2232.8024,0,0,0,-3317.5643,-1549.1069,1604.5203,787.639935,0,3243.6489,-1793.9739,4269.762635,1449.675,5719.437635
25,1252.3685,3285.7766,2218.2733,0,0,0,-3349.3739,-1539.5088,1593.6519,783.43578,0,3239.0042,-1783.9103,4244.62338,1455.0939,5699.71728
26,1288.167,3277.7341,2178.6844,0,0,0,-3305.0666,-1542.0708,1591.7658,783.80005,0,3243.8899,-1798.3635,4273.01395,1445.5264,5718.54035
