POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3210.1924,-1553.7552,0,3327.2389,-1954.8583,-4763.9476,1372.3806,-3391.567
1,-3227.1655,-1546.5783,0,3353.439,-1961.7195,-4773.7438,1391.7195,-3382.0243
2,-3195.4842,-1549.2393,0,3350.0701,-1962.5551,-4744.7235,1387.515,-3357.2085
3,-3164.8936,-1557.7926,0,3344.3103,-1969.4503,-4722.6862,1374.86,-3347.8262
4,-3205.678,-1547.2243,0,3355.5227,-1965.2002,-4752.9023,1390.3225,-3362.5798
5,-3185.2209,-1549.691,0,3355.1116,-1967.0669,-4734.9119,1388.0447,-3346.8672
6,-3219.3631,-1550.0636,0,3352.5601,-1966.9575,-4769.4267,1385.6026,-3383.8241
7,-3191.5205,-1545.5052,0,3353.2641,-1968.9241,-4737.0257,1384.34,-3352.6857
8,-3234.5367,-1543.759,0,3336.618,-1952.4126,-4778.2957,1384.2054,-3394.0903
9,-3207.3294,-1549.2041,0,3354.0768,-1959.7834,-4756.5335,1394.2934,-3362.2401
10,-3276.5053,-1542.545,0,3354.9841,-1966.1371,-4819.0503,1388.847,-3430.2033
11,-3214.7454,-1544.7593,0,3350.9914,-1968.6368,-4759.5047,1382.3546,-3377.1501
12,-3226.7034,-1547.0195,0,3342.751,-1966.1238,-4773.7229,1376.6272,-3397.0957
13,-3209.275,-1547.0269,0,3339.916,-1961.433,-4756.3019,1378.483,-3377.8189
14,-3177.9254,-1549.7039,0,3349.2243,-1972.9882,-4727.6293,1376.2361,-3351.3932
15,-3207.1504,-1547.5775,0,3349.7771,-1971.2261,-4754.7279,1378.551,-3376.1769
16,-3195.1461,-1546.0081,0,3345.0899,-1966.4597,-4741.1542,1378.6302,-3362.524
17,-3219.9238,-1546.0131,0,3350.9772,-1966.1599,-4765.9369,1384.8173,-3381.1196
18,-3248.1799,-1549.4638,0,3336.2116,-1946.4992,-4797.6437,1389.7124,-3407.9313
19,-3189.3525,-1549.2559,0,3349.1865,-1969.3931,-4738.6084,1379.7934,-3358.815
20,-3235.5964,-1542.6643,0,3347.0838,-1959.1874,-4778.2607,1387.8964,-3390.3643
21,-3207.0934,-1550.0335,0,3335.1485,-1947.7218,-4757.1269,1387.4267,-3369.7002
22,-3260.2393,-1547.282,0,3337.0102,-1948.2853,-4807.5213,1388.7249,-3418.7964
23,-3184.3476,-1546.0014,0,3354.1619,-1972.8187,-4730.349,1381.3432,-3349.0058
24,-3214.087,-1549.5929,0,3335.4556,-1955.8975,-4763.6799,1379.5581,-3384.1218
25,-3184.5144,-1549.4619,0,3350.6323,-1969.8968,-4733.9763,1380.7355,-3353.2408
26,-3209.917,-1544.9337,0,3344.9293,-1956.5183,-4754.8507,1388.411,-3366.4397
27,-3175.0193,-1546.3298,0,3356.0613,-1967.1629,-4721.3491,1388.8984,-3332.4507
28,-3157.2135,-1551.6152,0,3341.7351,-1964.3283,-4708.8287,1377.4068,-3331.4219
29,-3188.4459,-1549.4217,0,3344.263,-1961.3106,-4737.8676,1382.9524,-3354.9152
30,-3189.6678,-1551.4167,0,3338.4891,-1959.7499,-4741.0845,1378.7392,-3362.3453
31,-3214.0058,-1553.1324,0,3346.1814,-1963.1164,-4767.1382,1383.065,-3384.0732
32,-3187.276,-1548.6948,0,3335.8951,-1957.9563,-4735.9708,1377.9388,-3358.032
33,-3203.6657,-1551.0948,0,3345.3734,-1946.5084,-4754.7605,1398.865,-3355.8955
34,-3234.356,-1548.7518,0,3334.5579,-1954.8362,-4783.1078,1379.7217,-3403.3861
35,-3227.1193,-1549.7942,0,3329.3935,-1957.1575,-4776.9135,1372.236,-3404.6775
36,-3205.2436,-1547.3623,0,3332.5876,-1964.8484,-4752.6059,1367.7392,-3384.8667
37,-3173.0499,-1550.4689,0,3345.0474,-1965.4318,-4723.5188,1379.6156,-3343.9032
38,-3253.4913,-1550.9678,0,3348.8038,-1968.3649,-4804.4591,1380.4389,-3424.0202
39,-3199.6885,-1543.1471,0,3346.1389,-1959.7213,-4742.8356,1386.4176,-3356.418
40,-3182.6688,-1550.2522,0,3355.2676,-1979.7019,-4732.921,1375.5657,-3357.3553
41,-3175.578,-1538.0127,0,3350.3866,-1973.4766,-4713.5907,1376.91,-3336.6807
42,-3171.7563,-1548.3998,0,3353.8311,-1963.605,-4720.1561,1390.2261,-3329.93
43,-3168.9816,-1548.4169,0,3342.099,-1962.8754,-4717.3985,1379.2236,-3338.1749
44,-3204.6239,-1545.8784,0,3354.3273,-1978.9092,-4750.5023,1375.4181,-3375.0842
45,-3179.4744,-1549.1528,0,3344.5134,-1972.3188,-4728.6272,1372.1946,-3356.4326
46,-3163.529,-1546.1555,0,3368.8756,-1995.7278,-4709.6845,1373.1478,-3336.5367
47,-3216.3378,-1549.1193,0,3360.8667,-1984.0977,-4765.4571,1376.769,-3388.6881
48,-3171.244,-1549.8381,0,3380.499,-2004.3919,-4721.0821,1376.1071,-3344.975
49,-3194.2276,-1549.1137,0,3356.1606,-1989.1511,-4743.3413,1367.0095,-3376.3318
50,-3156.1532,-1552.1724,0,3355.1542,-1986.0747,-4708.3256,1369.0795,-3339.2461
51,-3214.0359,-1553.2958,0,3354.1099,-1984.9604,-4767.3317,1369.1495,-3398.1822
52,-3244.1438,-1548.1405,0,3342.9448,-1966.1181,-4792.2843,1376.8267,-3415.4576
53,-3136.6561,-1559.9064,0,3349.4038,-1982.7466,-4696.5625,1366.6572,-3329.9053
54,-3169.7901,-1556.0351,0,3350.0512,-1978.8507,-4725.8252,1371.2005,-3354.6247
55,-3263.8479,-1551.2155,0,3348.5533,-1966.9257,-4815.0634,1381.6276,-3433.4358
56,-3215.4964,-1549.5146,0,3354.1288,-1982.882,-4765.011,1371.2468,-3393.7642
