NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1615189,16.10934265,1353.6987932,1385.9696547499998
1,16.1615189,16.134089099999997,1354.4859092,1386.7815171999996
2,16.1615189,16.0708813,1348.2092553999998,1380.4416555999999
3,16.1615189,16.101292599999997,1356.0628245499997,1388.32563605
4,16.1615189,16.08906845,1358.73901895,1390.9896062999999
5,16.1615189,16.056868249999997,1340.95198625,1373.17007525
6,16.1615189,16.0983111,1349.5491415,1381.8089714999996
7,16.1615189,16.106659299999997,1350.18688435,1382.4550625499999

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.12902055,16.0172143,1300.2810465999999,1332.4272814499998
1,16.12902055,15.997238249999999,1299.4733582499998,1331.59961705
2,16.12902055,15.99604565,1297.21874795,1329.3441123
3,16.12902055,16.00558645,1297.74229935,1329.87690635
4,16.12902055,16.01095315,1297.6382449999999,1329.7782186999998
5,16.12902055,16.01333835,1296.06788895,1328.2099496999997
6,16.12902055,16.05329045,1312.9330418499999,1345.1150546999997
7,16.12902055,16.013636499999997,1298.2959639,1330.4386209499999

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.209535749999999,11.2271364,38.51710405,62.953478049999994
1,13.209535749999999,11.2271364,38.51919109999999,62.95586324999999
2,13.209535749999999,11.227434549999998,38.525452249999994,62.96212439999999
3,13.209535749999999,11.227434549999998,38.518296649999996,62.95496879999999
4,13.209535749999999,11.2271364,38.51770034999999,62.9543725
5,13.209535749999999,11.2271364,38.51919109999999,62.95586324999999
6,13.209535749999999,11.2271364,38.5203837,62.95705584999999
7,13.209535749999999,11.268281099999998,39.29289034999999,63.77040905

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.177037399999998,-11.13500805,14.9006425500001,-9.411104749999986
1,-13.177037399999998,-11.09028555,16.49335985000011,-7.773963100000401
2,-13.177037399999998,-11.152598899999997,12.465055199999775,-11.864581100000123
3,-13.177037399999998,-11.1317284,19.802228549999796,-4.506239099999931
4,-13.177037399999998,-11.149021099999999,22.583073600000084,-1.742984899999918
5,-13.177037399999998,-11.183606500000003,6.364906199999901,-17.99573769999961
6,-13.177037399999998,-11.182115749999998,-1.9042840499999727,-26.263139050000092
7,-13.177037399999998,-11.175258299999998,12.598030099999846,-11.75396744999999


