POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3223.3165,-1545.3932,0,3345.2128,-1966.0674,-4768.7097,1379.1454,-3389.5643
1,-3235.4007,-1543.8931,0,3371.8476,-1992.1189,-4779.2938,1379.7287,-3399.5651
2,-3245.8293,-1547.7513,0,3365.4736,-1988.6253,-4793.5806,1376.8483,-3416.7323
3,-3249.8139,-1544.914,0,3364.0041,-1990.9682,-4794.7279,1373.0359,-3421.692
4,-3283.0072,-1543.9345,0,3370.2316,-1992.9018,-4826.9417,1377.3298,-3449.6119
5,-3250.0696,-1542.0251,0,3375.2118,-2002.5457,-4792.0947,1372.6661,-3419.4286
6,-3216.0913,-1544.9661,0,3365.2468,-1983.5267,-4761.0574,1381.7201,-3379.3373
7,-3280.9008,-1548.3284,0,3353.7556,-1991.405,-4829.2292,1362.3506,-3466.8786
8,-3213.5812,-1552.2767,0,3364.4435,-1999.6696,-4765.8579,1364.7739,-3401.084
9,-3225.0266,-1550.2509,0,3356.7323,-1988.6821,-4775.2775,1368.0502,-3407.2273
10,-3240.513,-1552.1936,0,3363.4796,-1996.3622,-4792.7066,1367.1174,-3425.5892
11,-3205.9836,-1551.7217,0,3363.9001,-2003.5816,-4757.7053,1360.3185,-3397.3868
12,-3198.9046,-1548.4,0,3360.139,-1997.6971,-4747.3046,1362.4419,-3384.8627
13,-3232.0283,-1548.4405,0,3355.981,-1980.2404,-4780.4688,1375.7406,-3404.7282
14,-3235.4895,-1553.2249,0,3372.5894,-1997.7677,-4788.7144,1374.8217,-3413.8927
15,-3206.1404,-1549.9133,0,3348.0194,-1982.2163,-4756.0537,1365.8031,-3390.2506
16,-3215.762,-1553.6079,0,3362.1755,-1997.9497,-4769.3699,1364.2258,-3405.1441
17,-3237.821,-1550.2569,0,3346.5688,-1973.3458,-4788.0779,1373.223,-3414.8549
18,-3230.8846,-1549.055,0,3363.1583,-1987.1765,-4779.9396,1375.9818,-3403.9578
19,-3219.6804,-1549.8131,0,3362.374,-1998.0874,-4769.4935,1364.2866,-3405.2069
20,-3196.0005,-1547.5253,0,3358.6979,-2007.3799,-4743.5258,1351.318,-3392.2078
21,-3251.8642,-1546.628,0,3368.9275,-2009.916,-4798.4922,1359.0115,-3439.4807
