POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1221.1728,3233.5049,2242.0964,0,0,0,-3239.2897,-1539.8445,1602.8486,812.73184,0,3348.2415,-1979.3142,4333.22034,1368.9273,5702.14764
1,1237.5699,3244.2843,2153.3625,0,0,0,-3236.9492,-1538.082,1600.2555,808.34094,0,3357.4741,-1999.0588,4268.78194,1358.4153,5627.19724
2,1213.4963,3261.0408,2205.8352,0,0,0,-3217.7989,-1539.9549,1590.6602,809.629975,0,3357.6348,-1985.8809,4322.908675,1371.7539,5694.662575
3,1209.5376,3247.451,2199.014,0,0,0,-3206.9334,-1541.4912,1569.9239,809.23745,0,3371.8665,-2013.6514,4286.73935,1358.2151,5644.95445
4,1262.1172,3240.5377,2186.0092,0,0,0,-3193.5133,-1540.7966,1564.3892,808.734495,0,3367.0281,-2013.1796,4327.477895,1353.8485,5681.326395
5,1277.4406,3271.0936,2199.3656,0,0,0,-3169.2706,-1548.5117,1602.9826,813.135835,0,3349.7771,-1998.9431,4446.235935,1350.834,5797.069935
6,1239.7838,3221.7125,2197.821,0,0,0,-3207.3036,-1550.5343,1605.5349,815.36849,0,3363.8293,-2010.4033,4322.38279,1353.426,5675.80879
7,1208.6073,3226.9874,2198.0218,0,0,0,-3226.7542,-1545.3072,1607.4695,818.057605,0,3360.2477,-2001.1647,4287.082205,1359.083,5646.165205
8,1241.523,3205.9517,2198.7405,0,0,0,-3210.8223,-1545.8832,1576.3227,813.879425,0,3369.1213,-2014.4391,4279.711825,1354.6822,5634.394025
9,1239.9589,3254.2895,2183.5024,0,0,0,-3221.4917,-1543.7356,1577.1331,816.303995,0,3377.5412,-2024.0581,4305.960595,1353.4831,5659.443695
10,1251.0519,3322.5535,2173.7383,0,0,0,-3189.3846,-1541.3348,1568.7001,808.8485,0,3378.2877,-2021.9953,4394.1729,1356.2924,5750.4653
11,1269.8711,3159.7968,2198.0985,0,0,0,-3251.8321,-1541.4286,1560.0318,812.626105,0,3365.8279,-2014.9324,4207.163605,1350.8955,5558.059105
12,1190.3174,3234.1654,2216.6957,0,0,0,-3172.2415,-1546.0043,1607.6848,811.61346,0,3387.6527,-2034.1183,4342.23096,1353.5344,5695.76536
13,1248.3801,3223.2206,2161.7677,0,0,0,-3236.7632,-1542.2441,1579.0902,811.78764,0,3391.1398,-2034.2451,4245.23894,1356.8947,5602.13364
