POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1199.3236,3209.4912,2232.4563,0,0,0,-3324.9828,-1552.2595,1599.4743,788.062235,0,3252.4043,-1801.98,4151.565335,1450.4243,5601.989635
1,1262.1407,3262.4746,2231.31,0,0,0,-3343.4364,-1549.8335,1629.2909,787.09985,0,3257.1199,-1810.3155,4279.04615,1446.8044,5725.85055
2,1269.7194,3257.8109,2266.8598,0,0,0,-3350.0546,-1551.6737,1604.7883,791.71792,0,3248.7046,-1800.433,4289.16802,1448.2716,5737.43962
3,1308.0667,3242.0994,2228.5319,0,0,0,-3322.6325,-1552.9492,1564.8901,789.85788,0,3246.843,-1797.0672,4257.86428,1449.7758,5707.64008
4,1257.276,3229.2061,2280.4496,0,0,0,-3318.884,-1549.2954,1588.2529,787.83407,0,3240.6013,-1800.9089,4274.83927,1439.6924,5714.53167
5,1219.8686,3284.951,2234.3935,0,0,0,-3324.7087,-1551.4288,1590.9944,787.85392,0,3256.0898,-1805.203,4241.92392,1450.8868,5692.81072
6,1273.9872,3229.4449,2226.3108,0,0,0,-3300.0945,-1552.1904,1586.7782,784.726585,0,3262.6009,-1809.0905,4248.962785,1453.5104,5702.473185
7,1169.9302,3252.3711,2230.0234,0,0,0,-3325.0828,-1551.1831,1572.4811,789.98217,0,3267.2408,-1811.5898,4138.52207,1455.651,5594.17307
8,1239.7825,3277.7335,2208.0858,0,0,0,-3301.9041,-1547.3502,1594.1712,783.938875,0,3264.179,-1821.3674,4254.457575,1442.8116,5697.269175
9,1269.2716,3232.1814,2245.9228,0,0,0,-3306.5038,-1551.7093,1578.0412,788.31796,0,3266.4234,-1828.8705,4255.52186,1437.5529,5693.07476
10,1225.0616,3242.8527,2187.3051,0,0,0,-3351.9481,-1549.3173,1607.9844,789.44277,0,3246.5926,-1795.3442,4151.38117,1451.2484,5602.62957
11,1228.0977,3294.4071,2194.6422,0,0,0,-3316.6732,-1546.122,1577.319,784.000445,0,3265.6674,-1823.374,4215.671245,1442.2934,5657.964645
12,1212.6706,3289.1262,2265.4017,0,0,0,-3368.6659,-1548.3201,1588.0793,788.345,0,3270.0805,-1815.4229,4226.6368,1454.6576,5681.2944
13,1232.0856,3300.525,2214.7773,0,0,0,-3308.8255,-1550.3917,1607.5352,787.83545,0,3260.4746,-1819.3199,4283.54135,1441.1547,5724.69605
14,1223.2124,3290.1005,2199.6151,0,0,0,-3324.4273,-1548.3593,1572.6403,786.09988,0,3254.0155,-1796.5741,4198.88158,1457.4414,5656.32298
15,1175.1704,3265.8207,2216.1078,0,0,0,-3329.4904,-1546.112,1574.6642,786.35218,0,3263.6356,-1813.935,4142.51288,1449.7006,5592.21348
16,1200.4145,3321.8748,2211.7166,0,0,0,-3298.5992,-1553.2928,1581.1157,788.60508,0,3257.1671,-1817.187,4251.83468,1439.9801,5691.81478
17,1255.3983,3233.1574,2163.931,0,0,0,-3315.6338,-1549.4467,1562.4982,785.735715,0,3257.186,-1811.7187,4135.640115,1445.4673,5581.107415
18,1240.1188,3272.8824,2207.6084,0,0,0,-3318.8231,-1550.3319,1583.5921,788.849285,0,3251.5538,-1806.7474,4223.895985,1444.8064,5668.702385
19,1244.5899,3269.3396,2248.1631,0,0,0,-3311.1458,-1548.6961,1590.5395,785.33112,0,3262.4402,-1814.6014,4278.12132,1447.8388,5725.96012
20,1219.9283,3304.8175,2206.6352,0,0,0,-3315.0965,-1548.1557,1591.5953,787.02499,0,3248.9551,-1803.7619,4246.74909,1445.1932,5691.94229
21,1271.4764,3283.5328,2214.1709,0,0,0,-3300.2607,-1544.1646,1567.5014,783.84517,0,3252.3051,-1802.0164,4276.10137,1450.2887,5726.39007
22,1241.0999,3233.1669,2196.8681,0,0,0,-3323.6442,-1550.8079,1599.5729,788.092555,0,3251.4357,-1811.7765,4184.348255,1439.6592,5624.007455
