POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1206.4442,3267.2684,2199.8535,0,0,0,-3330.2544,-1541.1408,1583.5381,789.05536,0,3257.7861,-1822.8708,4174.76436,1434.9153,5609.67966
1,1268.6409,3208.919,2233.1879,0,0,0,-3331.8204,-1544.1643,1606.4973,790.84054,0,3265.932,-1820.3745,4232.10094,1445.5575,5677.65844
2,1244.33,3200.9007,2199.6994,0,0,0,-3284.5759,-1548.5294,1586.4336,792.27357,0,3267.7322,-1828.9909,4190.53197,1438.7413,5629.27327
3,1232.5526,3263.9171,2198.2972,0,0,0,-3305.1114,-1538.4637,1596.729,790.54825,0,3276.3034,-1829.3914,4238.46905,1446.912,5685.38105
4,1233.6178,3242.1481,2242.8047,0,0,0,-3310.8039,-1541.7831,1585.6578,785.28996,0,3262.3929,-1820.231,4236.93136,1442.1619,5679.09326
5,1212.6221,3290.5709,2253.9493,0,0,0,-3302.8511,-1543.7991,1608.6615,790.55821,0,3270.9783,-1832.0318,4309.71181,1438.9465,5748.65831
6,1253.9498,3266.3531,2254.2952,0,0,0,-3358.1579,-1543.7676,1616.3222,791.847435,0,3255.3999,-1819.5119,4280.842235,1435.888,5716.730235
7,1224.6936,3229.3108,2218.8014,0,0,0,-3341.9112,-1548.2609,1568.976,790.191945,0,3276.6247,-1833.536,4141.801645,1443.0887,5584.890345
8,1213.0008,3278.1764,2231.9768,0,0,0,-3333.2701,-1543.4818,1585.3106,789.871375,0,3264.4531,-1826.5744,4221.584075,1437.8787,5659.462775
9,1251.8674,3262.9952,2237.06,0,0,0,-3319.1419,-1543.8814,1596.3788,787.962075,0,3244.8207,-1795.162,4273.240175,1449.6587,5722.898875
10,1258.2885,3292.2114,2215.9655,0,0,0,-3317.748,-1547.9897,1590.1438,790.44976,0,3245.468,-1802.7082,4281.32126,1442.7598,5724.08106
11,1209.2511,3294.1868,2216.443,0,0,0,-3294.3648,-1546.0322,1609.0985,791.985095,0,3262.8371,-1818.2813,4280.567495,1444.5558,5725.123295
12,1238.0318,3377.37,2211.7693,0,0,0,-3302.0387,-1543.8072,1553.1424,788.61192,0,3265.639,-1817.0966,4323.07952,1448.5424,5771.62192
13,1253.0744,3280.296,2200.6209,0,0,0,-3307.0304,-1542.8235,1569.7864,788.691735,0,3259.8509,-1817.5255,4242.615535,1442.3254,5684.940935
14,1255.0494,3299.9699,2238.6076,0,0,0,-3329.9614,-1544.7205,1575.8359,787.987585,0,3250.2308,-1803.9481,4282.768485,1446.2827,5729.051185
15,1270.2724,3188.5379,2204.4001,0,0,0,-3302.2678,-1548.6887,1589.6112,793.96808,0,3261.3535,-1815.7125,4195.83318,1445.641,5641.47418
16,1249.8661,3328.7017,2244.1756,0,0,0,-3335.712,-1547.5702,1594.4715,790.651315,0,3267.3826,-1833.7123,4324.584015,1433.6703,5758.254315
17,1233.1359,3250.833,2210.7205,0,0,0,-3327.7652,-1543.6632,1577.9329,789.817215,0,3261.6889,-1813.7972,4191.011115,1447.8917,5638.902815
18,1200.0197,3305.729,2235.7102,0,0,0,-3362.3057,-1543.6743,1616.6555,788.99557,0,3264.8311,-1820.7084,4241.12997,1444.1227,5685.25267
19,1265.455,3220.5086,2198.9151,0,0,0,-3303.4206,-1548.3529,1590.3522,788.04617,0,3254.2754,-1818.7212,4211.50357,1435.5542,5647.05777
20,1257.7389,3168.5317,2240.1955,0,0,0,-3284.433,-1545.2145,1590.1481,788.37636,0,3260.0399,-1818.5867,4215.34306,1441.4532,5656.79626
21,1228.4798,3304.1829,2214.7972,0,0,0,-3317.1281,-1544.161,1593.1341,788.19573,0,3264.9255,-1829.1554,4267.50063,1435.7701,5703.27073
22,1283.1456,3187.6921,2218.3466,0,0,0,-3301.4635,-1548.2907,1595.2933,790.79505,0,3257.8711,-1815.2761,4225.51845,1442.595,5668.11345
23,1283.806,3276.1639,2205.4196,0,0,0,-3294.0248,-1545.1353,1584.2944,791.642665,0,3277.1161,-1833.3753,4302.166465,1443.7408,5745.907265
