POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3165.8324,-1535.4194,0,3402.9334,-2055.0054,-4701.2518,1347.928,-3353.3238
1,-3176.8931,-1533.5112,0,3392.9825,-2063.1928,-4710.4043,1329.7897,-3380.6146
2,-3143.8758,-1533.7564,0,3411.3297,-2076.7775,-4677.6322,1334.5522,-3343.08
3,-3176.6414,-1531.3876,0,3398.662,-2061.1181,-4708.029,1337.5439,-3370.4851
4,-3173.0309,-1533.3243,0,3400.9583,-2055.6014,-4706.3552,1345.3569,-3360.9983
5,-3163.5253,-1530.6961,0,3410.9942,-2066.3235,-4694.2214,1344.6707,-3349.5507
6,-3136.9381,-1533.9794,0,3408.9483,-2081.1671,-4670.9175,1327.7812,-3343.1363
7,-3151.5983,-1535.6522,0,3407.6111,-2077.7501,-4687.2505,1329.861,-3357.3895
8,-3128.1043,-1537.1223,0,3399.744,-2072.4415,-4665.2266,1327.3025,-3337.9241
9,-3183.4273,-1536.115,0,3411.8778,-2066.7904,-4719.5423,1345.0874,-3374.4549
10,-3110.2516,-1535.6155,0,3395.4678,-2059.2072,-4645.8671,1336.2606,-3309.6065
11,-3132.7844,-1536.8709,0,3395.7986,-2069.8944,-4669.6553,1325.9042,-3343.7511
12,-3156.6279,-1534.2641,0,3398.2461,-2056.6251,-4690.892,1341.621,-3349.271
13,-3140.7402,-1536.819,0,3388.078,-2064.4702,-4677.5592,1323.6078,-3353.9514
14,-3154.0339,-1535.3572,0,3396.4696,-2062.9468,-4689.3911,1333.5228,-3355.8683
15,-3173.6275,-1532.2309,0,3396.2239,-2053.6579,-4705.8584,1342.566,-3363.2924
16,-3167.9547,-1532.0566,0,3398.8699,-2057.0999,-4700.0113,1341.77,-3358.2413
17,-3121.2791,-1541.4007,0,3392.5336,-2052.2386,-4662.6798,1340.295,-3322.3848
18,-3179.3744,-1537.3651,0,3390.4594,-2048.4578,-4716.7395,1342.0016,-3374.7379
19,-3160.6798,-1535.0378,0,3410.8808,-2068.9521,-4695.7176,1341.9287,-3353.7889
20,-3175.0334,-1532.0258,0,3390.5397,-2054.6222,-4707.0592,1335.9175,-3371.1417
21,-3138.6249,-1528.1067,0,3396.7672,-2056.2204,-4666.7316,1340.5468,-3326.1848
22,-3153.6718,-1533.3411,0,3412.6574,-2068.1004,-4687.0129,1344.557,-3342.4559
23,-3163.6524,-1531.3958,0,3417.562,-2074.8919,-4695.0482,1342.6701,-3352.3781
24,-3146.6285,-1535.4575,0,3391.4847,-2043.1162,-4682.086,1348.3685,-3333.7175
25,-3180.6395,-1532.7098,0,3408.3387,-2059.2035,-4713.3493,1349.1352,-3364.2141
