POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3192.437,-1538.8731,0,3360.947,-2017.8791,-4731.3101,1343.0679,-3388.2422
1,-3185.4224,-1536.9833,0,3373.8274,-2020.439,-4722.4057,1353.3884,-3369.0173
2,-3201.7725,-1540.9491,0,3368.4078,-2025.7765,-4742.7216,1342.6313,-3400.0903
3,-3177.0072,-1539.3353,0,3375.6229,-2023.648,-4716.3425,1351.9749,-3364.3676
4,-3177.9063,-1535.6515,0,3373.9738,-2021.3332,-4713.5578,1352.6406,-3360.9172
5,-3184.6741,-1535.8753,0,3379.8092,-2027.8885,-4720.5494,1351.9207,-3368.6287
6,-3160.6134,-1536.877,0,3385.8903,-2033.3731,-4697.4904,1352.5172,-3344.9732
7,-3200.8186,-1536.3621,0,3396.4696,-2038.3863,-4737.1807,1358.0833,-3379.0974
8,-3190.3103,-1539.4135,0,3381.8126,-2019.0577,-4729.7238,1362.7549,-3366.9689
9,-3188.5066,-1537.3504,0,3377.4798,-2029.2508,-4725.857,1348.229,-3377.628
10,-3191.554,-1533.6263,0,3371.5924,-2010.7345,-4725.1803,1360.8579,-3364.3224
11,-3212.9142,-1536.4591,0,3372.9012,-2005.5392,-4749.3733,1367.362,-3382.0113
12,-3247.1871,-1540.0066,0,3372.2823,-2002.8215,-4787.1937,1369.4608,-3417.7329
13,-3177.3586,-1530.6132,0,3377.9428,-2024.2132,-4707.9718,1353.7296,-3354.2422
14,-3207.9454,-1538.4178,0,3370.1371,-2020.3188,-4746.3632,1349.8183,-3396.5449
15,-3190.9101,-1534.5474,0,3382.2284,-2027.0519,-4725.4575,1355.1765,-3370.281
16,-3181.9865,-1540.0225,0,3378.5287,-2032.0856,-4722.009,1346.4431,-3375.5659
17,-3219.027,-1537.5648,0,3362.3409,-2007.2268,-4756.5918,1355.1141,-3401.4777
18,-3213.4068,-1538.6176,0,3387.3976,-2033.1624,-4752.0244,1354.2352,-3397.7892
19,-3206.8513,-1536.0283,0,3386.9251,-2040.3693,-4742.8796,1346.5558,-3396.3238
20,-3187.3939,-1528.548,0,3378.1082,-2029.5835,-4715.9419,1348.5247,-3367.4172
21,-3161.6249,-1538.6339,0,3381.8126,-2028.284,-4700.2588,1353.5286,-3346.7302
22,-3195.0825,-1536.7893,0,3374.9094,-2027.4177,-4731.8718,1347.4917,-3384.3801
23,-3159.2724,-1538.1008,0,3386.2494,-2025.7609,-4697.3732,1360.4885,-3336.8847
24,-3218.7407,-1536.5071,0,3378.7177,-2025.2599,-4755.2478,1353.4578,-3401.79
25,-3175.9584,-1534.7297,0,3378.3964,-2022.2312,-4710.6881,1356.1652,-3354.5229
26,-3197.4805,-1539.2632,0,3380.9716,-2027.6455,-4736.7437,1353.3261,-3383.4176
27,-3221.6549,-1540.2606,0,3370.4301,-2023.6679,-4761.9155,1346.7622,-3415.1533
28,-3227.8513,-1534.639,0,3372.7453,-2027.7469,-4762.4903,1344.9984,-3417.4919
29,-3148.0936,-1538.1135,0,3376.393,-2044.9257,-4686.2071,1331.4673,-3354.7398
30,-3235.8717,-1534.4724,0,3385.3705,-2036.3677,-4770.3441,1349.0028,-3421.3413
31,-3167.1493,-1532.6545,0,3377.8483,-2031.4847,-4699.8038,1346.3636,-3353.4402
32,-3169.1904,-1534.4486,0,3394.2724,-2056.3996,-4703.639,1337.8728,-3365.7662
33,-3135.9051,-1536.6645,0,3392.751,-2040.2807,-4672.5696,1352.4703,-3320.0993
34,-3201.6944,-1529.1973,0,3394.0645,-2037.2568,-4730.8917,1356.8077,-3374.084
35,-3184.3595,-1529.6158,0,3396.2333,-2042.5497,-4713.9753,1353.6836,-3360.2917
