POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1215.0415,3235.9094,2128.5316,0,0,0,-3205.8411,-1537.3053,1602.7994,810.151505,0,3366.6123,-2013.7182,4249.287005,1352.8941,5602.181105
1,1285.1718,3192.2497,2172.3073,0,0,0,-3222.2316,-1536.418,1573.1164,807.81455,0,3371.8334,-2006.8236,4272.01015,1365.0098,5637.01995
2,1164.7486,3181.9901,2129.734,0,0,0,-3224.859,-1534.79,1572.1176,807.759455,0,3365.6767,-2003.7171,4096.700755,1361.9596,5458.660355
3,1235.4546,3205.6282,2119.9027,0,0,0,-3181.88,-1537.1373,1577.9909,807.069275,0,3373.0619,-2020.1479,4227.028375,1352.914,5579.942375
4,1239.0221,3238.3221,2180.0162,0,0,0,-3144.8932,-1539.5301,1563.1005,804.479345,0,3374.3613,-2023.1653,4340.516945,1351.196,5691.712945
5,1254.4918,3238.3092,2144.4065,0,0,0,-3173.2576,-1540.5747,1548.5069,806.902685,0,3383.8869,-2018.6827,4278.784785,1365.2042,5643.988985
6,1250.3234,3245.7905,2146.1846,0,0,0,-3171.6004,-1541.5402,1583.7985,811.8599,0,3366.2768,-2015.9735,4324.8163,1350.3033,5675.1196
7,1295.299,3154.3495,2147.5641,0,0,0,-3149.7815,-1541.1691,1587.6553,809.84753,0,3380.6361,-2037.8495,4303.76483,1342.7866,5646.55143
8,1221.4513,3270.281,2144.1249,0,0,0,-3190.3372,-1539.6961,1597.2734,810.43419,0,3378.3256,-2040.1578,4313.53149,1338.1678,5651.69929
9,1211.5117,3212.6881,2194.826,0,0,0,-3192.0135,-1542.7,1618.2983,810.446245,0,3375.0889,-2030.5405,4313.056845,1344.5484,5657.605245
10,1275.0487,3219.2623,2218.435,0,0,0,-3177.9754,-1540.0037,1575.1756,809.412785,0,3378.2311,-2028.5015,4379.355285,1349.7296,5729.084885
11,1281.5872,3212.1224,2207.3413,0,0,0,-3169.17,-1538.7254,1584.6823,811.12644,0,3387.596,-2023.5119,4388.96424,1364.0841,5753.04834
12,1248.6454,3210.6389,2130.9269,0,0,0,-3233.1871,-1536.7527,1568.6696,809.19347,0,3372.528,-2010.0104,4198.13447,1362.5176,5560.65207
13,1221.0605,3301.7895,2146.8741,0,0,0,-3191.7444,-1542.5672,1573.9834,812.4531,0,3369.4898,-2007.9446,4321.849,1361.5452,5683.3942
14,1235.6291,3249.2095,2211.9751,0,0,0,-3185.4446,-1542.2911,1587.2876,810.65476,0,3377.2908,-2025.5813,4367.02036,1351.7095,5718.72986
15,1243.7959,3220.0015,2188.272,0,0,0,-3205.051,-1541.2678,1580.2133,811.382375,0,3373.3501,-2007.5738,4297.346275,1365.7763,5663.122575
16,1224.419,3256.3765,2178.1819,0,0,0,-3177.8315,-1539.9562,1575.7783,812.28382,0,3374.177,-2007.7255,4329.25182,1366.4515,5695.70332
17,1240.3625,3217.2997,2180.6534,0,0,0,-3222.2567,-1540.5583,1592.3999,812.9937,0,3369.0409,-2000.0951,4280.8942,1368.9458,5649.84
18,1248.1889,3243.0841,2189.5907,0,0,0,-3190.4827,-1543.8791,1590.8723,816.372655,0,3380.707,-2016.6806,4353.746855,1364.0264,5717.773255
19,1246.0607,3312.377,2173.2412,0,0,0,-3154.5382,-1541.9447,1585.9127,811.795945,0,3377.3758,-2013.617,4432.904645,1363.7588,5796.663445
