POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1265.9091,3214.817,2139.429,0,0,0,-3206.1636,-1531.4322,1574.8439,808.167555,0,3361.24,-2009.2753,4265.570755,1351.9647,5617.535455
1,1221.2671,3218.5892,2168.9384,0,0,0,-3227.605,-1533.6017,1582.3869,808.49292,0,3362.1755,-1998.9255,4238.46782,1363.25,5601.71782
2,1232.0546,3237.8726,2157.5017,0,0,0,-3184.876,-1527.6385,1551.2136,806.49574,0,3372.9627,-2009.5032,4272.62374,1363.4595,5636.08324
3,1255.1029,3228.7082,2176.0991,0,0,0,-3172.7569,-1533.3395,1599.2184,810.034435,0,3373.0241,-1997.2256,4363.066635,1375.7985,5738.865135
4,1198.9296,3284.0946,2216.1135,0,0,0,-3163.2257,-1530.75,1622.8154,804.925565,0,3367.4486,-1997.8056,4432.902965,1369.643,5802.545965
5,1206.5675,3292.4531,2148.8184,0,0,0,-3224.9521,-1538.2646,1593.749,812.36955,0,3344.5229,-1981.7627,4290.74085,1362.7602,5653.50105
6,1248.0986,3224.2157,2158.3223,0,0,0,-3208.0093,-1534.3547,1562.1955,806.5805,0,3377.064,-2003.0835,4257.0486,1373.9805,5631.0291
7,1210.5555,3253.4127,2175.1485,0,0,0,-3182.0445,-1536.7945,1590.0292,807.831365,0,3368.6771,-2000.4098,4318.138265,1368.2673,5686.405565
8,1276.9693,3203.4419,2170.8282,0,0,0,-3186.1116,-1534.3856,1595.4581,805.94151,0,3380.6739,-2027.5422,4332.14181,1353.1317,5685.27351
9,1234.848,3294.9629,2185.9351,0,0,0,-3173.3176,-1538.1648,1574.6992,808.5144,0,3375.7693,-2014.212,4387.4772,1361.5573,5749.0345
10,1212.0615,3255.7962,2158.3536,0,0,0,-3172.0273,-1541.5842,1605.7974,811.31871,0,3371.9799,-2020.4032,4329.71591,1351.5767,5681.29261
11,1278.5085,3213.98,2200.6027,0,0,0,-3197.1071,-1536.6075,1577.7847,806.24574,0,3350.3016,-1999.36,4343.40704,1350.9416,5694.34864
12,1227.9989,3194.2363,2151.4646,0,0,0,-3174.821,-1535.6454,1589.0749,808.270075,0,3376.1048,-2021.3686,4260.578375,1354.7362,5615.314575
13,1217.0141,3250.9952,2169.3616,0,0,0,-3196.9072,-1526.8254,1569.11,804.46025,0,3374.0022,-2014.3208,4287.20855,1359.6814,5646.88995
14,1239.1295,3236.0412,2167.7643,0,0,0,-3200.9075,-1535.4852,1575.8881,810.510945,0,3374.073,-2008.0768,4292.941345,1365.9962,5658.937545
15,1250.7785,3250.5949,2143.343,0,0,0,-3220.5469,-1529.0241,1580.8046,809.420825,0,3372.5374,-2003.3829,4285.370825,1369.1545,5654.525325
16,1218.9519,3229.3066,2193.692,0,0,0,-3183.6482,-1537.1606,1581.6348,809.176585,0,3362.2889,-1998.6025,4311.953085,1363.6864,5675.639485
17,1230.3221,3264.4475,2203.0268,0,0,0,-3232.1022,-1536.6288,1563.646,808.009835,0,3347.7265,-1979.5966,4300.721235,1368.1299,5668.851135
18,1261.8091,3311.812,2147.1249,0,0,0,-3189.5662,-1537.7456,1564.8618,807.826235,0,3375.7835,-1996.7166,4366.122235,1379.0669,5745.189135
19,1225.6003,3238.4433,2174.584,0,0,0,-3220.203,-1534.2016,1589.9674,808.96356,0,3354.658,-1972.5487,4283.15396,1382.1093,5665.26326
20,1246.6351,3219.3116,2169.3654,0,0,0,-3174.5957,-1536.5208,1592.5391,811.14698,0,3357.9608,-1982.1986,4327.88168,1375.7622,5703.64388
21,1217.5798,3193.8789,2205.1869,0,0,0,-3182.7556,-1537.0852,1599.4891,810.501965,0,3364.0041,-1994.841,4306.795865,1369.1631,5675.958965
22,1215.1801,3256.3025,2179.1326,0,0,0,-3205.5539,-1536.6193,1593.2321,809.258665,0,3364.7506,-1989.1348,4310.932765,1375.6158,5686.548565
23,1229.2587,3277.7373,2176.9037,0,0,0,-3220.3215,-1539.6656,1578.7054,811.06276,0,3359.6713,-1978.6826,4313.68076,1380.9887,5694.66946
24,1281.3929,3236.2159,2164.4885,0,0,0,-3195.6171,-1533.1161,1570.879,807.05383,0,3366.1209,-1983.5143,4331.29693,1382.6066,5713.90353
25,1219.1273,3188.5398,2172.1215,0,0,0,-3261.7147,-1536.5317,1594.7057,808.324275,0,3347.0555,-1974.2053,4184.572175,1372.8502,5557.422375
26,1260.1691,3263.1405,2184.1424,0,0,0,-3176.6905,-1537.8129,1560.6164,809.079435,0,3363.2906,-1981.9074,4362.644435,1381.3832,5744.027635
27,1221.2917,3244.7488,2145.2402,0,0,0,-3204.153,-1544.8338,1580.9626,815.055165,0,3357.4269,-1997.0471,4258.311665,1360.3798,5618.691465
28,1180.3343,3191.762,2127.0026,0,0,0,-3256.6752,-1540.0258,1573.1584,810.800025,0,3337.8134,-1973.8103,4086.356325,1364.0031,5450.359425
29,1212.6069,3280.8818,2179.9957,0,0,0,-3236.1811,-1533.8485,1597.7375,809.679255,0,3363.5032,-1988.2105,4310.871555,1375.2927,5686.164255
30,1240.5794,3290.9305,2170.941,0,0,0,-3208.7473,-1536.367,1577.2386,807.06608,0,3361.084,-1990.7498,4341.64128,1370.3342,5711.97548
31,1231.4588,3258.1458,2179.8692,0,0,0,-3199.4052,-1539.0858,1575.7318,806.35339,0,3355.9054,-1985.5708,4313.06799,1370.3346,5683.40259
32,1254.4183,3265.5382,2188.511,0,0,0,-3181.3783,-1538.7392,1582.733,808.744835,0,3357.649,-1979.3805,4379.827835,1378.2685,5758.096335
33,1228.3957,3321.8745,2188.0248,0,0,0,-3213.1243,-1537.0467,1579.514,809.617795,0,3342.5148,-1973.6523,4377.255795,1368.8625,5746.118295
34,1216.7636,3253.7883,2162.435,0,0,0,-3224.9398,-1534.7543,1559.5202,806.949245,0,3357.4977,-1975.2532,4239.762245,1382.2445,5622.006745
35,1263.327,3322.6919,2162.9138,0,0,0,-3217.7375,-1539.6931,1556.3246,809.47088,0,3343.5921,-1972.4924,4357.29758,1371.0997,5728.39728
36,1259.4908,3269.3064,2160.9378,0,0,0,-3237.6024,-1533.9397,1565.6192,807.02815,0,3351.927,-1963.4869,4290.84025,1388.4401,5679.28035
37,1239.8579,3282.023,2189.0611,0,0,0,-3225.5433,-1536.2319,1546.8451,809.27536,0,3347.2634,-1958.7947,4305.28726,1388.4687,5693.75596
38,1273.8643,3234.173,2188.1677,0,0,0,-3165.9289,-1531.4553,1567.6726,805.74213,0,3356.1322,-1978.7019,4372.23553,1377.4303,5749.66583
39,1234.4752,3218.7089,2157.4087,0,0,0,-3213.3956,-1539.9164,1573.5731,811.918275,0,3359.8414,-1964.0286,4242.772175,1395.8128,5638.584975
40,1231.3312,3262.6388,2200.8673,0,0,0,-3209.2826,-1537.032,1583.9398,808.228555,0,3340.1003,-1953.1129,4340.691055,1386.9874,5727.678455
41,1260.2306,3236.3473,2213.7348,0,0,0,-3195.1859,-1537.1675,1587.3992,807.24826,0,3346.5121,-1963.8787,4372.60676,1382.6334,5755.24016
42,1263.5289,3203.9726,2177.7465,0,0,0,-3220.0324,-1537.9619,1595.4811,808.04216,0,3352.9901,-1963.1914,4290.77696,1389.7987,5680.57566
43,1233.2909,3177.4932,2174.8765,0,0,0,-3220.3535,-1537.9294,1592.0305,811.689835,0,3345.1466,-1949.7625,4231.098035,1395.3841,5626.482135
44,1239.1582,3217.3893,2159.2036,0,0,0,-3243.9404,-1534.3699,1534.3255,809.332885,0,3345.7656,-1952.4549,4181.099185,1393.3107,5574.409885
45,1283.021,3191.2916,2183.2914,0,0,0,-3181.5858,-1544.3125,1588.2127,812.325985,0,3355.7637,-1973.6343,4332.244385,1382.1294,5714.373785
46,1222.4033,3295.3614,2190.2764,0,0,0,-3212.986,-1542.9007,1586.383,812.57453,0,3351.9317,-1968.0806,4351.11193,1383.8511,5734.96303
47,1253.9248,3178.3956,2240.2998,0,0,0,-3214.6977,-1540.3168,1560.6511,811.95174,0,3354.384,-1961.8577,4290.20854,1392.5263,5682.73484
48,1203.5825,3267.3966,2181.6044,0,0,0,-3216.0626,-1543.2341,1570.2672,814.102195,0,3342.5478,-1965.0625,4277.656195,1377.4853,5655.141495
49,1260.2362,3191.6459,2209.353,0,0,0,-3275.0309,-1537.1863,1569.2336,812.868775,0,3338.9427,-1952.5736,4231.120275,1386.3691,5617.489375
50,1293.8834,3239.5027,2228.7096,0,0,0,-3226.5016,-1538.2342,1557.0986,809.153155,0,3336.8023,-1961.3455,4363.611655,1375.4568,5739.068455
51,1260.3511,3185.1527,2197.0385,0,0,0,-3240.7092,-1536.4343,1551.7398,808.176645,0,3342.6235,-1960.847,4225.315245,1381.7765,5607.091745
52,1348.1592,3164.4474,2144.5988,0,0,0,-3239.009,-1541.0161,1568.6992,808.29126,0,3329.6108,-1946.2788,4254.17076,1383.332,5637.50276
53,1237.1302,3340.0671,2217.4663,0,0,0,-3195.3355,-1541.4363,1582.2688,811.002295,0,3329.247,-1950.1256,4451.162895,1379.1214,5830.284295
54,1240.7265,3215.7096,2125.1347,0,0,0,-3167.4312,-1537.7902,1575.8621,809.736905,0,3355.5605,-1972.082,4261.948405,1383.4785,5645.426905
55,1296.2899,3166.1976,2148.0745,0,0,0,-3234.2398,-1535.5536,1580.7177,808.86703,0,3348.18,-1965.4319,4230.35333,1382.7481,5613.10143
56,1198.8673,3247.1949,2164.0035,0,0,0,-3189.0667,-1537.6131,1570.3153,809.957705,0,3352.0498,-1969.6432,4263.658905,1382.4066,5646.065505
57,1249.7033,3247.3697,2207.2089,0,0,0,-3266.3785,-1536.0554,1563.3022,807.76675,0,3346.8334,-1962.9516,4272.91695,1383.8818,5656.79875
58,1316.81,3228.6326,2178.9145,0,0,0,-3233.0475,-1534.2528,1547.3788,804.437365,0,3338.5174,-1955.7653,4308.872965,1382.7521,5691.625065
59,1192.0187,3189.2929,2235.7121,0,0,0,-3217.3541,-1534.5167,1602.2589,808.73685,0,3347.58,-1958.5752,4276.14865,1389.0048,5665.15345
60,1256.2792,3187.5626,2200.4687,0,0,0,-3219.8649,-1541.6668,1603.4547,811.68866,0,3340.6342,-1972.6239,4297.92216,1368.0103,5665.93246
61,1184.5782,3202.5449,2214.7627,0,0,0,-3257.3755,-1538.0333,1576.9811,811.908405,0,3347.3248,-1954.7657,4195.366505,1392.5591,5587.925605
62,1252.7984,3341.653,2205.0549,0,0,0,-3224.2823,-1542.4668,1584.696,813.317035,0,3340.3838,-1954.0903,4430.770235,1386.2935,5817.063735
63,1185.0943,3240.16,2212.2626,0,0,0,-3207.1523,-1539.9762,1625.5351,810.76562,0,3351.6199,-1971.1084,4326.68912,1380.5115,5707.20062
64,1184.4732,3177.3503,2205.2031,0,0,0,-3221.9159,-1542.7346,1585.7734,816.39175,0,3350.415,-1969.0573,4204.54125,1381.3577,5585.89895
65,1232.6659,3250.1704,2176.8618,0,0,0,-3198.0791,-1538.5484,1562.5725,812.265555,0,3368.0014,-1988.5982,4297.908655,1379.4032,5677.311855
66,1265.6136,3196.9633,2163.4018,0,0,0,-3200.7912,-1538.6016,1580.1447,809.580055,0,3370.4915,-1986.1906,4276.310655,1384.3009,5660.611555
