POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1279.2474,3175.6321,2202.8932,0,0,0,-3210.1924,-1553.7552,1595.4137,826.679955,0,3327.2389,-1954.8583,4315.918755,1372.3806,5688.299355
1,1262.6177,3306.5515,2182.3661,0,0,0,-3227.1655,-1546.5783,1588.5302,824.295265,0,3353.439,-1961.7195,4390.616965,1391.7195,5782.336465
2,1220.4517,3242.1063,2186.8093,0,0,0,-3195.4842,-1549.2393,1582.7744,823.64551,0,3350.0701,-1962.5551,4311.06371,1387.515,5698.57871
3,1248.3635,3187.8654,2218.4707,0,0,0,-3164.8936,-1557.7926,1582.7085,825.820985,0,3344.3103,-1969.4503,4340.542885,1374.86,5715.402885
4,1218.7928,3248.839,2173.8863,0,0,0,-3205.678,-1547.2243,1564.2314,822.47288,0,3355.5227,-1965.2002,4275.32008,1390.3225,5665.64258
5,1262.4993,3238.3523,2161.6346,0,0,0,-3185.2209,-1549.691,1593.8132,823.482865,0,3355.1116,-1967.0669,4344.870365,1388.0447,5732.915065
6,1226.4591,3272.8847,2203.0007,0,0,0,-3219.3631,-1550.0636,1575.9175,825.655265,0,3352.5601,-1966.9575,4334.490565,1385.6026,5720.093165
7,1210.483,3239.8869,2150.5536,0,0,0,-3191.5205,-1545.5052,1611.9904,822.164165,0,3353.2641,-1968.9241,4298.052365,1384.34,5682.392365
8,1218.52,3187.8409,2190.7158,0,0,0,-3234.5367,-1543.759,1580.8729,821.07643,0,3336.618,-1952.4126,4220.73033,1384.2054,5604.93573
9,1260.6425,3191.4223,2210.8289,0,0,0,-3207.3294,-1549.2041,1608.7237,826.67834,0,3354.0768,-1959.7834,4341.76224,1394.2934,5736.05564
10,1246.1707,3269.9563,2181.8353,0,0,0,-3276.5053,-1542.545,1586.8985,822.538405,0,3354.9841,-1966.1371,4288.348905,1388.847,5677.195905
11,1261.4408,3180.7745,2162.4378,0,0,0,-3214.7454,-1544.7593,1598.7916,823.12678,0,3350.9914,-1968.6368,4267.06678,1382.3546,5649.42138
12,1199.3498,3327.675,2205.8656,0,0,0,-3226.7034,-1547.0195,1593.0995,822.482265,0,3342.751,-1966.1238,4374.749265,1376.6272,5751.376465
13,1270.9409,3287.0251,2162.4438,0,0,0,-3209.275,-1547.0269,1600.8829,822.068975,0,3339.916,-1961.433,4387.059775,1378.483,5765.542775
