POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1313.2169,3207.527,2217.4589,0,0,0,-3197.5637,-1540.8667,1573.1638,825.643245,0,3397.7926,-2033.8999,4398.579445,1363.8927,5762.472145
1,1201.9951,3250.2327,2244.0384,0,0,0,-3202.4185,-1544.9633,1576.4142,823.69389,0,3381.1322,-2027.9008,4348.99249,1353.2314,5702.22389
2,1273.2644,3250.4722,2154.8272,0,0,0,-3207.8183,-1545.295,1545.9908,824.01182,0,3375.0795,-2011.4865,4295.45312,1363.593,5659.04612
3,1219.0263,3284.1492,2176.9322,0,0,0,-3138.2281,-1549.2685,1577.6927,824.47367,0,3391.1917,-2033.413,4394.77747,1357.7787,5752.55617
4,1218.8089,3244.3447,2185.0116,0,0,0,-3161.3901,-1544.3732,1569.7355,824.09784,0,3392.9872,-2039.4661,4336.23524,1353.5211,5689.75634
5,1263.9211,3256.6696,2178.915,0,0,0,-3194.8578,-1545.0214,1570.0596,821.581515,0,3391.7871,-2043.2133,4351.267615,1348.5738,5699.841415
6,1236.5989,3206.2752,2170.3024,0,0,0,-3168.9928,-1546.4271,1577.7339,825.183135,0,3397.1263,-2044.9794,4300.673635,1352.1469,5652.820535
7,1223.2874,3262.3482,2208.899,0,0,0,-3133.6195,-1543.6098,1583.9588,821.889925,0,3395.8364,-2051.9163,4423.154025,1343.9201,5767.074125
8,1309.0967,3290.9588,2199.6366,0,0,0,-3161.5314,-1544.8032,1540.326,820.793265,0,3396.7011,-2042.203,4454.476765,1354.4981,5808.974865
9,1228.1711,3250.0555,2143.0651,0,0,0,-3144.1037,-1549.4523,1608.7841,823.666585,0,3361.6463,-2010.5338,4360.186385,1351.1125,5711.298885
10,1255.2379,3247.8039,2210.1672,0,0,0,-3182.8415,-1545.162,1603.8818,820.714415,0,3379.3651,-2029.4464,4409.801715,1349.9187,5759.720415
11,1234.0691,3358.3657,2196.7066,0,0,0,-3194.1679,-1547.1355,1582.2402,818.97088,0,3363.6875,-2011.6348,4449.04908,1352.0527,5801.10178
12,1228.3452,3273.7393,2189.854,0,0,0,-3213.2841,-1543.3033,1592.9768,821.38641,0,3357.9986,-1989.5085,4349.71431,1368.4901,5718.20441
13,1225.343,3302.1708,2198.5953,0,0,0,-3145.7663,-1544.3362,1600.1515,821.691465,0,3379.8328,-2002.6214,4457.849565,1377.2114,5835.060965
14,1217.8021,3304.5247,2186.8057,0,0,0,-3195.6338,-1547.3126,1594.415,823.54664,0,3370.3639,-2015.6874,4384.14774,1354.6765,5738.82424
15,1208.4963,3276.3846,2122.8133,0,0,0,-3175.4507,-1540.0303,1558.1008,819.014025,0,3379.5163,-2013.3255,4269.328025,1366.1908,5635.518825
16,1170.6103,3263.9786,2203.5929,0,0,0,-3201.197,-1545.9887,1586.2951,824.95286,0,3363.9474,-2002.7673,4302.24406,1361.1801,5663.42416
17,1203.4471,3179.8819,2167.4555,0,0,0,-3206.8242,-1546.084,1602.7357,821.1154,0,3370.1182,-2008.5869,4221.7274,1361.5313,5583.2587
18,1267.8928,3282.3993,2239.2172,0,0,0,-3185.1607,-1546.9872,1581.5267,820.56038,0,3357.0253,-1998.1003,4459.44848,1358.925,5818.37348
19,1265.4301,3247.1646,2165.6677,0,0,0,-3140.8729,-1544.932,1589.0169,820.162415,0,3374.9566,-2014.1179,4401.636815,1360.8387,5762.475515
20,1236.4117,3324.8242,2216.3463,0,0,0,-3191.4613,-1539.5273,1583.6004,819.756655,0,3365.7807,-2007.3358,4449.950655,1358.4449,5808.395555
21,1208.7435,3278.7453,2201.5074,0,0,0,-3160.9879,-1540.2951,1608.0088,820.582625,0,3369.1496,-2017.7786,4416.304625,1351.371,5767.675625
22,1236.3613,3259.2069,2174.6321,0,0,0,-3161.1565,-1542.5397,1588.1502,819.502145,0,3380.981,-2026.3584,4374.156445,1354.6226,5728.779045
23,1223.1029,3262.2252,2228.6171,0,0,0,-3194.2418,-1539.5161,1567.4062,817.636095,0,3380.2297,-2034.5055,4365.229595,1345.7242,5710.953795
24,1241.1545,3251.6817,2154.9659,0,0,0,-3193.3705,-1542.7,1599.6322,823.519465,0,3373.8179,-2026.378,4334.883265,1347.4399,5682.323165
25,1231.4381,3198.2204,2217.4414,0,0,0,-3202.24,-1543.0397,1582.7473,825.053995,0,3370.6852,-2010.4184,4309.621495,1360.2668,5669.888295
26,1229.3436,3264.6843,2191.0702,0,0,0,-3214.1329,-1540.3399,1562.3924,822.301245,0,3393.1809,-2038.2852,4315.318945,1354.8957,5670.214645
27,1232.0068,3243.9976,2186.6867,0,0,0,-3167.5373,-1542.0377,1621.275,824.26895,0,3373.336,-2019.62,4398.66005,1353.716,5752.37605
