POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1284.8604,3313.9731,2180.9159,0,0,0,-3278.4869,-1525.3272,1581.2596,746.812585,0,3271.4508,-1836.0671,4304.007485,1435.3837,5739.391185
1,1261.934,3241.2369,2212.6053,0,0,0,-3302.4392,-1524.65,1601.6645,747.812375,0,3263.5222,-1827.498,4238.163875,1436.0242,5674.188075
2,1275.9083,3271.6918,2238.6005,0,0,0,-3337.4128,-1518.9066,1550.1099,741.93949,0,3274.7488,-1827.1626,4221.93059,1447.5862,5669.51679
3,1248.0707,3300.4639,2226.851,0,0,0,-3307.9466,-1527.199,1600.4773,747.95489,0,3275.004,-1819.0293,4288.67219,1455.9747,5744.64689
4,1269.3132,3305.8635,2216.3234,0,0,0,-3283.8772,-1523.2687,1562.9328,744.044775,0,3274.6213,-1829.4783,4291.331775,1445.143,5736.474775
5,1244.2445,3203.8826,2188.6671,0,0,0,-3301.1003,-1522.1104,1603.8378,748.017875,0,3257.5687,-1818.9242,4165.439175,1438.6445,5604.083675
6,1273.3187,3304.4941,2176.7612,0,0,0,-3294.1275,-1530.9645,1573.6905,751.606675,0,3260.8337,-1817.979,4254.779175,1442.8547,5697.633875
7,1226.7024,3204.348,2224.4613,0,0,0,-3281.7911,-1525.7657,1588.5366,749.38013,0,3257.101,-1811.8192,4185.87163,1445.2818,5631.15343
8,1289.0568,3185.2947,2173.0335,0,0,0,-3335.5884,-1524.2716,1595.9287,748.98856,0,3260.588,-1828.7742,4132.44226,1431.8138,5564.25606
9,1250.4679,3229.3303,2179.3525,0,0,0,-3256.3826,-1531.6528,1583.7694,747.897105,0,3263.5884,-1817.4219,4202.781805,1446.1665,5648.948305
10,1235.3174,3274.0063,2193.0696,0,0,0,-3313.7281,-1522.7712,1567.9574,746.41542,0,3250.4718,-1803.2216,4180.26682,1447.2502,5627.51702
11,1235.0276,3277.3645,2212.5214,0,0,0,-3339.2943,-1528.5395,1591.9446,746.92326,0,3249.626,-1805.9879,4195.94756,1443.6381,5639.58566
12,1212.3993,3202.6031,2218.6052,0,0,0,-3335.348,-1529.4617,1585.5013,750.733415,0,3265.2799,-1821.9898,4105.032615,1443.2901,5548.322715
13,1206.1315,3245.767,2196.2806,0,0,0,-3315.0549,-1528.1137,1596.8744,750.280285,0,3256.723,-1817.32,4152.165185,1439.403,5591.568185
14,1265.719,3364.4965,2193.8056,0,0,0,-3321.1672,-1522.3578,1602.0911,745.088705,0,3256.8694,-1814.4312,4327.675905,1442.4382,5770.114105
15,1236.6013,3334.3882,2244.3025,0,0,0,-3348.9529,-1523.3024,1576.5514,745.799535,0,3247.9297,-1801.0311,4265.387635,1446.8986,5712.286235
16,1236.4341,3308.418,2185.8813,0,0,0,-3350.6485,-1520.2288,1560.649,745.79977,0,3258.3578,-1807.4968,4166.30487,1450.861,5617.16587
17,1318.9892,3202.0584,2231.4134,0,0,0,-3322.7564,-1526.8081,1597.077,753.28143,0,3260.3187,-1818.9131,4253.25493,1441.4056,5694.66053
18,1228.0286,3268.0534,2225.4378,0,0,0,-3324.2728,-1522.7002,1583.5366,745.599755,0,3249.4748,-1812.7792,4203.683155,1436.6956,5640.378755
19,1260.7827,3221.9238,2174.6537,0,0,0,-3318.8478,-1523.1735,1598.4957,747.976735,0,3247.684,-1814.1006,4161.811335,1433.5834,5595.394735
20,1249.9077,3294.4412,2228.4071,0,0,0,-3346.4131,-1525.4862,1586.7616,747.64448,0,3236.018,-1799.1746,4235.26278,1436.8434,5672.10618
21,1287.4583,3338.9731,2182.546,0,0,0,-3317.1935,-1527.9686,1594.739,749.583945,0,3242.3117,-1806.1526,4308.138245,1436.1591,5744.297345
22,1244.9887,3245.8146,2201.0746,0,0,0,-3289.7064,-1530.4706,1607.1266,748.83852,0,3232.7058,-1799.821,4227.66602,1432.8848,5660.55082
23,1233.4132,3243.5096,2189.358,0,0,0,-3346.273,-1524.5632,1564.6097,745.63749,0,3267.581,-1820.6967,4105.69179,1446.8843,5552.57609
24,1245.8944,3277.7152,2176.3487,0,0,0,-3301.4786,-1529.2732,1601.0033,751.891645,0,3239.798,-1805.2021,4222.101445,1434.5959,5656.697345
25,1268.0436,3312.744,2176.2945,0,0,0,-3335.984,-1529.4111,1578.9604,749.32849,0,3252.9335,-1818.6761,4219.97589,1434.2574,5654.23329
26,1270.0595,3303.3267,2153.2843,0,0,0,-3312.5514,-1525.1663,1600.3941,748.36073,0,3255.6315,-1824.5472,4237.70763,1431.0843,5668.79193
27,1223.8573,3315.4836,2188.0727,0,0,0,-3326.6603,-1523.1329,1587.4585,749.57001,0,3263.0167,-1825.8985,4214.64891,1437.1182,5651.76711
28,1236.6656,3295.7046,2210.2097,0,0,0,-3326.6287,-1526.4499,1595.8391,750.82876,0,3267.4676,-1828.8042,4236.16916,1438.6634,5674.83256
29,1319.1388,3239.3641,2214.5594,0,0,0,-3319.932,-1529.7725,1565.2666,751.399895,0,3268.9087,-1830.2043,4240.024295,1438.7044,5678.728695
30,1292.1886,3244.6372,2203.2795,0,0,0,-3323.9534,-1530.1896,1596.3573,751.829545,0,3248.6526,-1809.4436,4234.149145,1439.209,5673.358145
