POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1253.4325,3304.9848,2188.6809,0,0,0,-3310.0161,-1522.8132,1589.0839,748.489835,0,3264.4153,-1826.5881,4251.842635,1437.8272,5689.669835
1,1271.787,3255.433,2188.6326,0,0,0,-3330.6912,-1519.8126,1618.6542,742.58149,0,3240.5068,-1809.0435,4226.58449,1431.4633,5658.04779
2,1215.8756,3279.9223,2196.0805,0,0,0,-3249.4916,-1527.2896,1627.4914,749.73929,0,3262.0197,-1820.6322,4292.32789,1441.3875,5733.71539
3,1233.8131,3282.2308,2166.605,0,0,0,-3339.2166,-1520.0685,1577.1628,743.886905,0,3257.1388,-1820.9646,4144.413505,1436.1742,5580.587705
4,1265.9394,3305.3378,2204.873,0,0,0,-3353.8822,-1523.0518,1592.7507,748.770985,0,3258.424,-1814.0019,4240.737885,1444.4221,5685.159985
5,1245.5043,3359.0704,2199.9272,0,0,0,-3324.9283,-1520.3092,1590.6373,745.256605,0,3269.0836,-1824.4157,4295.158305,1444.6679,5739.826205
6,1214.2608,3276.3785,2222.0834,0,0,0,-3339.7329,-1518.4596,1607.8255,748.29096,0,3280.3574,-1837.7793,4210.64666,1442.5781,5653.22476
7,1287.2507,3215.126,2208.9181,0,0,0,-3331.8416,-1516.2408,1596.6356,744.716005,0,3256.2552,-1822.8009,4204.564005,1433.4543,5638.018305
8,1292.4087,3232.1828,2210.9588,0,0,0,-3289.6055,-1520.4011,1568.8519,744.62846,0,3273.5723,-1842.0292,4239.02406,1431.5431,5670.56716
9,1251.1802,3227.032,2218.8276,0,0,0,-3315.0228,-1522.1932,1599.28,746.06321,0,3270.742,-1829.8241,4205.16701,1440.9179,5646.08491
10,1275.4771,3327.6651,2175.4407,0,0,0,-3312.5901,-1521.6162,1577.9859,743.446545,0,3249.8953,-1815.7243,4265.809045,1434.171,5699.980045
11,1249.9626,3252.1682,2213.998,0,0,0,-3318.0938,-1520.1202,1607.946,743.847865,0,3278.6092,-1843.7662,4229.708665,1434.843,5664.551665
12,1265.0963,3245.3604,2203.7345,0,0,0,-3320.4454,-1518.8343,1571.4317,741.517455,0,3261.585,-1824.8114,4187.860655,1436.7736,5624.634255
13,1247.5401,3300.988,2190.9657,0,0,0,-3347.2866,-1515.4859,1580.7567,740.980495,0,3264.9397,-1839.8537,4198.458495,1425.086,5623.544495
14,1229.2651,3218.816,2189.2903,0,0,0,-3326.3582,-1518.8924,1591.1223,744.458875,0,3261.807,-1834.1021,4127.701975,1427.7049,5555.406875
15,1264.8196,3282.4099,2209.6248,0,0,0,-3294.8534,-1525.6321,1609.699,746.374615,0,3270.0616,-1829.9956,4292.442415,1440.066,5732.508415
16,1229.3627,3279.0724,2213.9188,0,0,0,-3312.4828,-1522.4979,1604.4502,746.91515,0,3260.7486,-1837.6669,4238.73855,1423.0817,5661.82025
17,1210.3866,3317.3759,2200.858,0,0,0,-3324.6089,-1526.9546,1620.7902,747.94516,0,3253.2784,-1811.2241,4245.79236,1442.0543,5687.84666
18,1234.3415,3259.9982,2217.5518,0,0,0,-3327.1897,-1526.015,1592.6968,745.80453,0,3271.4602,-1843.5478,4197.18813,1427.9124,5625.10053
19,1303.4948,3201.9848,2199.1582,0,0,0,-3307.3459,-1521.0858,1568.5579,742.487445,0,3276.9412,-1847.3719,4187.251445,1429.5693,5616.820745
20,1293.7373,3307.3208,2204.0874,0,0,0,-3317.3113,-1524.7208,1585.9146,746.063475,0,3257.3136,-1828.8095,4295.091475,1428.5041,5723.595575
21,1239.8749,3238.2172,2221.6372,0,0,0,-3340.2957,-1525.4202,1601.3501,745.75501,0,3261.8779,-1824.248,4181.11851,1437.6299,5618.74841
