POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3131.673,-1543.0122,0,3390.9035,-2041.479,-4674.6852,1349.4245,-3325.2607
1,-3152.2543,-1544.6067,0,3392.1131,-2042.8685,-4696.861,1349.2446,-3347.6164
2,-3179.3175,-1539.6271,0,3380.9668,-2032.0161,-4718.9446,1348.9507,-3369.9939
3,-3164.6546,-1544.6698,0,3394.0598,-2049.8164,-4709.3244,1344.2434,-3365.081
4,-3139.2652,-1547.546,0,3396.5924,-2055.469,-4686.8112,1341.1234,-3345.6878
5,-3137.8101,-1546.9638,0,3386.4667,-2050.7446,-4684.7739,1335.7221,-3349.0518
6,-3170.0931,-1538.5492,0,3400.8307,-2062.8636,-4708.6423,1337.9671,-3370.6752
7,-3140.4317,-1544.9342,0,3403.1035,-2060.8873,-4685.3659,1342.2162,-3343.1497
8,-3146.9394,-1546.1477,0,3389.2497,-2051.9453,-4693.0871,1337.3044,-3355.7827
9,-3165.8668,-1540.1661,0,3396.7578,-2055.3527,-4706.0329,1341.4051,-3364.6278
10,-3165.9249,-1535.727,0,3403.0751,-2062.0338,-4701.6519,1341.0413,-3360.6106
11,-3149.6182,-1536.4664,0,3398.5816,-2061.9285,-4686.0846,1336.6531,-3349.4315
12,-3140.0629,-1537.3432,0,3388.7584,-2053.6053,-4677.4061,1335.1531,-3342.253
13,-3125.8773,-1539.2675,0,3382.408,-2026.1593,-4665.1448,1356.2487,-3308.8961
14,-3206.2017,-1529.3746,0,3398.1044,-2048.4997,-4735.5763,1349.6047,-3385.9716
15,-3150.428,-1541.0388,0,3379.8943,-2038.2778,-4691.4668,1341.6165,-3349.8503
16,-3162.682,-1539.076,0,3400.363,-2052.3469,-4701.758,1348.0161,-3353.7419
17,-3115.8858,-1542.3977,0,3412.1518,-2069.7071,-4658.2835,1342.4447,-3315.8388
18,-3170.6717,-1542.1469,0,3404.5399,-2061.8829,-4712.8186,1342.657,-3370.1616
19,-3145.1038,-1542.5291,0,3385.6446,-2058.1291,-4687.6329,1327.5155,-3360.1174
20,-3120.0992,-1543.5735,0,3403.283,-2061.5053,-4663.6727,1341.7777,-3321.895
21,-3148.3632,-1542.8279,0,3404.8092,-2056.5807,-4691.1911,1348.2285,-3342.9626
22,-3213.8222,-1544.5845,0,3379.6249,-2025.6245,-4758.4067,1354.0004,-3404.4063
23,-3168.4769,-1546.3074,0,3382.8946,-2045.4212,-4714.7843,1337.4734,-3377.3109
24,-3212.6708,-1540.3308,0,3371.7295,-2040.1902,-4753.0016,1331.5393,-3421.4623
25,-3143.395,-1544.4252,0,3384.4019,-2040.0223,-4687.8202,1344.3796,-3343.4406
26,-3173.1487,-1542.1965,0,3393.2471,-2059.4591,-4715.3452,1333.788,-3381.5572
27,-3173.6678,-1532.8688,0,3382.9561,-2034.4679,-4706.5366,1348.4882,-3358.0484
28,-3180.4467,-1540.3727,0,3388.3992,-2044.4418,-4720.8194,1343.9574,-3376.862
29,-3160.6346,-1537.9041,0,3378.8784,-2031.2544,-4698.5387,1347.624,-3350.9147
30,-3181.9628,-1537.1805,0,3389.9065,-2047.8139,-4719.1433,1342.0926,-3377.0507
31,-3182.1526,-1536.2607,0,3396.7625,-2046.1528,-4718.4133,1350.6097,-3367.8036
