POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1245.0651,3218.4548,2168.8412,0,0,0,-3338.9925,-1518.5912,1565.0244,749.240495,0,3262.53,-1833.6135,4089.042295,1428.9165,5517.958795
1,1232.4819,3364.7091,2209.9255,0,0,0,-3373.1457,-1517.1761,1600.6158,745.36398,0,3276.9554,-1851.4004,4262.77448,1425.555,5688.32948
2,1244.0869,3278.2094,2236.1229,0,0,0,-3343.4156,-1518.0438,1575.9309,748.13957,0,3290.1854,-1855.242,4221.03027,1434.9434,5655.97367
3,1242.8058,3195.3235,2205.0752,0,0,0,-3305.7497,-1521.8048,1597.6961,746.107225,0,3267.3589,-1839.9355,4159.453325,1427.4234,5586.876725
4,1241.8803,3203.928,2191.5056,0,0,0,-3344.0644,-1519.8909,1591.5674,749.82028,0,3265.2327,-1834.8373,4114.74628,1430.3954,5545.14168
5,1210.3562,3233.4639,2163.1977,0,0,0,-3317.2451,-1523.0383,1578.8827,750.498565,0,3274.8575,-1844.6165,4096.115665,1430.241,5526.356665
6,1300.0779,3313.5686,2222.3202,0,0,0,-3330.6901,-1522.5537,1594.9918,746.82556,0,3271.2476,-1847.5568,4324.54026,1423.6908,5748.23106
7,1268.428,3261.5688,2163.3618,0,0,0,-3318.5417,-1514.2637,1583.7032,743.16645,0,3264.3869,-1841.2332,4187.42285,1423.1537,5610.57655
8,1237.2377,3245.4571,2247.9517,0,0,0,-3330.6989,-1515.2847,1594.4104,747.830495,0,3283.268,-1854.3063,4226.903795,1428.9617,5655.865495
9,1278.5083,3294.0021,2235.8014,0,0,0,-3307.118,-1514.5665,1587.9357,745.59174,0,3274.8811,-1849.1166,4320.15474,1425.7645,5745.91924
10,1265.2865,3286.9319,2198.5686,0,0,0,-3319.4391,-1522.0374,1620.9702,749.99004,0,3279.058,-1851.8621,4280.27074,1427.1959,5707.46664
11,1240.1142,3256.4174,2202.4211,0,0,0,-3361.4544,-1516.5676,1607.2708,746.186375,0,3260.0116,-1828.6802,4174.387875,1431.3314,5605.719275
12,1279.9879,3311.8638,2225.1707,0,0,0,-3310.3799,-1521.8945,1583.0659,746.78899,0,3273.7897,-1852.4181,4314.60289,1421.3716,5735.97449
13,1331.8057,3224.0439,2221.5473,0,0,0,-3331.4464,-1517.233,1586.7155,747.93321,0,3292.7652,-1866.0813,4263.36621,1426.6839,5690.05011
14,1239.7449,3320.2887,2243.3526,0,0,0,-3338.5238,-1515.3179,1604.3531,745.455385,0,3282.0773,-1862.4769,4299.352985,1419.6004,5718.953385
15,1276.7973,3306.9089,2187.9631,0,0,0,-3338.4227,-1519.598,1591.1389,747.25628,0,3273.7093,-1851.8603,4252.04378,1421.849,5673.89278
16,1249.9585,3165.994,2201.7113,0,0,0,-3314.2959,-1521.016,1598.2584,749.050525,0,3274.711,-1847.986,4129.660825,1426.725,5556.385825
17,1206.6447,3245.1598,2198.52,0,0,0,-3355.6498,-1521.8171,1622.9872,753.24504,0,3268.8001,-1845.2389,4149.08984,1423.5612,5572.65104
18,1223.6767,3237.7352,2168.973,0,0,0,-3343.8547,-1519.2612,1587.6722,750.545665,0,3276.3695,-1842.9448,4105.486865,1433.4247,5538.911565
19,1196.2825,3325.0381,2240.4438,0,0,0,-3336.6043,-1518.8923,1611.198,744.958025,0,3256.2126,-1829.9226,4262.423825,1426.29,5688.713825
20,1244.606,3201.3591,2178.5527,0,0,0,-3302.4773,-1521.4689,1603.7033,749.119645,0,3272.1832,-1835.9104,4153.394545,1436.2728,5589.667345
