POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1232.6924,3269.6228,2148.7472,0,0,0,-3376.06,-1523.6599,1591.938,747.60754,0,3236.9914,-1765.7419,4090.88804,1471.2495,5562.13754
1,1250.6805,3169.1016,2226.1452,0,0,0,-3383.8575,-1519.6218,1620.264,743.86767,0,3221.087,-1767.2694,4106.57967,1453.8176,5560.39727
2,1234.3432,3238.4443,2196.4516,0,0,0,-3317.8738,-1527.8053,1588.2557,747.77304,0,3243.7576,-1785.1918,4159.58874,1458.5658,5618.15454
3,1287.3547,3278.7429,2202.7452,0,0,0,-3318.6874,-1528.5529,1578.7312,745.00206,0,3229.9511,-1773.8793,4245.33576,1456.0718,5701.40756
4,1231.4141,3298.2267,2198.5276,0,0,0,-3393.4331,-1525.4785,1573.5663,746.281845,0,3228.3824,-1763.1262,4129.104945,1465.2562,5594.361145
5,1228.0843,3265.2016,2230.7413,0,0,0,-3351.1631,-1527.0694,1584.7091,742.53058,0,3232.7767,-1785.2659,4173.03438,1447.5108,5620.54518
6,1288.3616,3309.578,2184.8372,0,0,0,-3363.3986,-1530.1609,1581.8205,746.250725,0,3215.8848,-1762.8885,4217.288525,1452.9963,5670.284825
7,1177.6066,3193.1544,2241.3057,0,0,0,-3380.3127,-1532.5455,1613.9633,752.38083,0,3225.1316,-1768.7435,4065.55263,1456.3881,5521.94073
8,1227.8498,3250.1574,2221.3441,0,0,0,-3372.5669,-1525.4964,1595.0027,748.668345,0,3232.2569,-1770.8237,4144.959045,1461.4332,5606.392245
9,1259.7218,3302.9901,2184.7119,0,0,0,-3386.1915,-1529.5001,1594.5398,753.103275,0,3231.3214,-1775.6359,4179.375275,1455.6855,5635.060775
10,1261.5997,3287.6745,2191.9566,0,0,0,-3369.2956,-1523.9379,1609.1823,746.250915,0,3246.0775,-1797.6033,4203.430515,1448.4742,5651.904715
11,1230.6226,3255.6877,2244.0429,0,0,0,-3345.1962,-1531.5914,1576.8193,751.84586,0,3245.5861,-1785.2718,4182.23076,1460.3143,5642.54506
12,1227.5185,3270.6902,2218.0355,0,0,0,-3382.5387,-1530.0442,1586.8279,749.046595,0,3228.0091,-1780.6979,4139.535795,1447.3112,5586.846995
13,1280.708,3287.1988,2196.5134,0,0,0,-3358.8296,-1532.7082,1623.39,752.53455,0,3228.1603,-1774.2171,4248.80695,1453.9432,5702.75015
14,1272.0927,3299.2983,2237.1113,0,0,0,-3366.0155,-1527.5191,1594.6707,746.08631,0,3244.3198,-1799.1893,4255.72471,1445.1305,5700.85521
15,1240.9709,3241.3937,2228.43,0,0,0,-3316.3647,-1530.569,1610.5236,751.32886,0,3245.1042,-1798.594,4225.71336,1446.5102,5672.22356
16,1251.2395,3233.3181,2202.3243,0,0,0,-3409.1001,-1526.3902,1589.7717,747.275595,0,3238.3427,-1789.0595,4088.438895,1449.2832,5537.722095
17,1262.4751,3195.6863,2188.2539,0,0,0,-3352.2283,-1528.3843,1623.7846,750.39807,0,3230.2157,-1782.486,4139.98537,1447.7297,5587.71507
18,1271.8486,3209.1086,2212.0175,0,0,0,-3397.6617,-1523.112,1572.3752,746.167335,0,3252.7965,-1796.5651,4090.743535,1456.2314,5546.974935
19,1271.2795,3217.7456,2234.1089,0,0,0,-3371.3769,-1529.9258,1581.472,751.040415,0,3244.3529,-1783.4055,4154.343715,1460.9474,5615.291115
20,1266.7227,3318.19,2196.8502,0,0,0,-3377.1313,-1523.6428,1572.0761,745.55194,0,3225.916,-1773.0765,4198.61684,1452.8395,5651.45634
21,1244.4518,3247.2214,2252.9665,0,0,0,-3403.0861,-1527.0433,1574.2268,750.108785,0,3239.3538,-1774.0557,4138.845885,1465.2981,5604.143985
22,1266.601,3233.5013,2178.9322,0,0,0,-3363.8985,-1524.7281,1581.7633,749.41288,0,3239.3586,-1780.655,4121.58408,1458.7036,5580.28768
23,1229.6197,3326.2076,2199.5816,0,0,0,-3387.0303,-1526.2021,1589.4594,745.799925,0,3232.1577,-1775.6255,4177.435825,1456.5322,5633.968025
24,1226.0564,3307.6134,2215.1583,0,0,0,-3371.0484,-1525.0281,1583.7892,751.42746,0,3236.3818,-1778.4378,4187.96826,1457.944,5645.91226
25,1289.9594,3245.7773,2189.7658,0,0,0,-3350.1326,-1524.9936,1569.9249,745.135025,0,3238.0828,-1789.4107,4165.436225,1448.6721,5614.108325
26,1193.1913,3274.1378,2226.8672,0,0,0,-3420.8208,-1522.418,1613.2951,749.20263,0,3231.5671,-1781.8199,4113.45523,1449.7472,5563.20243
27,1207.1219,3303.2664,2153.4044,0,0,0,-3346.119,-1528.2802,1594.4239,747.786025,0,3250.9915,-1799.6807,4131.603425,1451.3108,5582.914225
28,1235.249,3169.9204,2210.1283,0,0,0,-3335.1759,-1531.0392,1611.7417,751.045965,0,3238.8672,-1789.1974,4111.870265,1449.6698,5561.540065
