NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.09980185,1385.0692417499997,1417.34874965
1,16.1800042,16.13557985,1388.6530047499998,1420.96829065
2,16.1800042,16.1579411,1398.0077591499999,1430.34570445
3,16.1800042,16.1263372,1389.2010044499998,1421.5073458499999
4,16.1800042,16.15525775,1389.3360664,1421.6713283499998
5,16.1800042,16.1173927,1387.2633276,1419.5607244999999
6,16.1800042,16.15108365,1391.6163176,1423.94740545
7,16.1800042,16.11530565,1387.2689924499998,1419.5643022999998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.0517997,1335.1550557999997,1367.3510817
1,16.14452435,16.036892199999997,1336.28355355,1368.46467195
2,16.14452435,16.0529923,1333.6407519499999,1365.8382685999998
3,16.14452435,16.0905592,1338.68783515,1370.9229186999999
4,16.14452435,16.088472149999998,1337.5336965,1369.766693
5,16.14452435,16.0774406,1340.0804937999999,1372.3021605999998
6,16.14452435,16.034805149999997,1332.4150573,1364.5943868
7,16.14452435,16.053886749999997,1329.7418443999998,1361.9402555

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.52379565,45.8954221,70.7217763
1,13.302558549999999,11.637390799999997,47.187902349999995,72.1278517
2,13.302558549999999,11.630831499999998,47.28659,72.21998005
3,13.302558549999999,11.634111149999999,47.02988284999999,71.96655254999999
4,13.302558549999999,11.51723635,44.90973819999999,69.72953309999998
5,13.302558549999999,11.665416899999999,47.0731146,72.04109005
6,13.302558549999999,11.637390799999997,47.1887968,72.12874615
7,13.302558549999999,11.6260611,46.67269914999999,71.60131879999999

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.2670787,-11.475793500000002,4.018763850000049,-20.724108349999952
1,-13.2670787,-11.538703149999995,5.181548849999736,-19.624232999999933
2,-13.2670787,-11.525882699999999,17.080417199999992,-7.712544199999684
3,-13.2670787,-11.598333150000002,3.483286449999852,-21.38212539999998
4,-13.2670787,-11.450450749999996,6.892631700000038,-17.824897750000176
5,-13.2670787,-11.625464799999998,0.1097192000000291,-24.782526149999867
6,-13.2670787,-11.521112299999993,12.01246350000006,-12.77572750000003
7,-13.2670787,-11.564642199999996,10.854448900000058,-13.977272000000127


