NMODE entropy results
Complex Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.1800042,16.04673115,1364.5908089999998,1396.81754435
1,16.1800042,16.05627195,1377.4261665,1409.6624426499998
2,16.1800042,16.11530565,1388.2734598000002,1420.56876965
3,16.1800042,16.061936799999998,1379.3689119,1411.6108528999998
4,16.1800042,16.103379649999997,1386.79075985,1419.0738455499998
5,16.1800042,16.1078519,1381.7573915499997,1414.0452476499997
6,16.1800042,16.082210999999997,1383.84623045,1416.1084456499998
7,16.1800042,16.0834036,1380.64529205,1412.9084016999998

Receptor Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,16.14452435,16.06700535,1330.65805935,1362.8692909
1,16.14452435,16.041364449999996,1332.71052395,1364.8964127499999
2,16.14452435,16.0124439,1322.9031778499998,1355.0601461
3,16.14452435,16.02049395,1327.9022588999999,1360.0669790499999
4,16.14452435,16.01095315,1322.46966775,1354.62514525
5,16.14452435,16.06998685,1345.0029502999998,1377.2174615
6,16.14452435,16.0321218,1334.6207709999999,1366.7977152999997
7,16.14452435,16.048520049999997,1324.7517078499995,1356.9444541

Ligand Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,13.302558549999999,11.68837445,47.0462811,72.0372141
1,13.302558549999999,11.626657400000001,46.65779165,71.58700759999999
2,13.302558549999999,11.665715050000001,47.0677479,72.0360215
3,13.302558549999999,11.626955549999998,46.542705749999996,71.47221984999999
4,13.302558549999999,11.60310355,46.521835249999995,71.42749735
5,13.302558549999999,11.626359249999998,46.66256205,71.59147984999998
6,13.302558549999999,11.6367945,47.289273349999995,72.2286264
7,13.302558549999999,11.6242722,46.18731095,71.11414169999999

DELTA Energy Terms
Frame #,Translational,Rotational,Vibrational,Total
0,-13.2670787,-11.708648649999999,-13.113531450000224,-38.08896064999996
1,-13.2670787,-11.611749899999998,-1.942149100000016,-26.82097770000007
2,-13.2670787,-11.562853300000002,18.30253405000039,-6.527397950000193
3,-13.2670787,-11.585512699999999,4.923947250000182,-19.928346000000033
4,-13.2670787,-11.510677050000002,17.799256849999992,-6.978797050000296
5,-13.2670787,-11.588494199999998,-9.908120800000098,-34.76369370000015
6,-13.2670787,-11.586705300000002,1.9361861000000218,-22.91789604999991
7,-13.2670787,-11.589388649999997,9.706273250000535,-15.150194100000235


