POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1255.3075,3278.8232,2173.4652,0,0,0,-3315.8039,-1541.3326,1592.7117,787.26905,0,3284.2414,-1859.588,4230.44015,1424.6534,5655.09355
1,1286.8849,3308.2916,2232.5563,0,0,0,-3268.0899,-1542.2063,1598.8387,786.71649,0,3279.8329,-1857.1849,4402.99179,1422.648,5825.63979
2,1235.043,3285.4026,2211.9896,0,0,0,-3297.9606,-1547.5538,1549.245,790.24804,0,3279.2329,-1847.4205,4226.41384,1431.8124,5658.22624
3,1248.5818,3213.863,2194.6636,0,0,0,-3308.645,-1543.2127,1602.3823,788.363885,0,3280.8535,-1869.3383,4195.996885,1411.5152,5607.512085
4,1223.0689,3310.7297,2218.4931,0,0,0,-3259.5838,-1543.2805,1608.706,789.915355,0,3288.4891,-1874.6372,4348.048755,1413.8519,5761.900655
5,1326.569,3190.1508,2164.3621,0,0,0,-3333.8058,-1542.8632,1601.0045,788.279255,0,3278.4958,-1853.0541,4193.696655,1425.4417,5619.138355
6,1244.8453,3267.2052,2227.2993,0,0,0,-3294.756,-1536.1978,1592.0854,785.86421,0,3288.0875,-1857.04,4286.34561,1431.0475,5717.39311
7,1251.0278,3293.8046,2164.666,0,0,0,-3370.7268,-1545.4289,1552.979,794.61399,0,3282.2049,-1841.2991,4140.93569,1440.9058,5581.84149
8,1288.7866,3268.429,2206.5421,0,0,0,-3329.3109,-1541.1026,1607.1616,789.15728,0,3277.3192,-1850.3486,4289.66308,1426.9706,5716.63368
9,1254.2331,3264.2495,2179.3281,0,0,0,-3312.347,-1545.9295,1584.6037,793.769145,0,3270.5672,-1849.0265,4217.907045,1421.5407,5639.447745
10,1212.9659,3180.5733,2194.3869,0,0,0,-3320.5165,-1545.3754,1599.6962,790.008715,0,3255.9102,-1821.867,4111.739115,1434.0432,5545.782315
11,1244.2208,3285.1948,2274.3003,0,0,0,-3347.8419,-1543.617,1576.4179,789.07906,0,3269.6647,-1828.8892,4277.75396,1440.7755,5718.52946
12,1297.6579,3277.9978,2235.237,0,0,0,-3311.8207,-1541.9044,1565.398,787.13129,0,3272.9581,-1840.3468,4309.69689,1432.6113,5742.30819
13,1271.6497,3310.6865,2256.1411,0,0,0,-3335.6683,-1546.3873,1592.2238,789.15827,0,3259.0666,-1818.8802,4337.80377,1440.1864,5777.99017
14,1231.5149,3245.2245,2207.6139,0,0,0,-3304.622,-1546.8589,1571.2373,788.133595,0,3263.3285,-1837.2507,4192.243295,1426.0778,5618.321095
15,1216.8659,3274.1099,2229.7842,0,0,0,-3330.8213,-1537.7675,1617.3418,787.94273,0,3274.8717,-1834.7586,4257.45573,1440.1131,5697.56883
16,1250.2467,3248.5558,2182.8139,0,0,0,-3306.4363,-1541.4284,1581.2482,789.154555,0,3269.849,-1825.804,4204.154455,1444.045,5648.199455
17,1274.5576,3195.8997,2209.86,0,0,0,-3340.5959,-1543.9016,1605.7555,793.970165,0,3258.8492,-1808.9411,4195.545465,1449.9081,5645.453565
18,1279.5906,3245.0806,2201.5281,0,0,0,-3313.7286,-1539.4896,1595.6852,788.96274,0,3252.5413,-1812.6966,4257.62904,1439.8447,5697.47374
19,1241.2,3333.719,2229.5556,0,0,0,-3304.4826,-1535.3291,1577.0085,787.380295,0,3262.5205,-1815.14,4329.051695,1447.3805,5776.432195
20,1235.2164,3193.582,2259.0192,0,0,0,-3330.6586,-1543.1754,1616.393,789.805575,0,3258.8161,-1825.3554,4220.182175,1433.4607,5653.642875
21,1211.483,3230.5155,2200.7115,0,0,0,-3317.6891,-1542.4789,1589.3751,791.485095,0,3272.3155,-1838.7832,4163.402195,1433.5323,5596.934495
