POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1265.0203,3274.5391,2226.7309,0,0,0,-3333.8001,-1524.8208,1599.2311,751.83564,0,3262.3457,-1827.1182,4258.73614,1435.2275,5693.96364
1,1265.8732,3195.1484,2195.2209,0,0,0,-3349.9292,-1523.5501,1614.3991,752.10616,0,3263.0828,-1831.2853,4149.26846,1431.7975,5581.06596
2,1243.9989,3266.6807,2252.3541,0,0,0,-3318.2914,-1523.1815,1617.49,747.4831,0,3271.0208,-1831.3149,4286.5339,1439.7059,5726.2398
3,1283.0891,3334.1106,2236.8959,0,0,0,-3352.291,-1525.6236,1615.3252,750.75903,0,3261.8496,-1816.589,4342.26523,1445.2606,5787.52583
4,1235.9908,3232.5165,2229.9963,0,0,0,-3309.003,-1521.2549,1622.5509,749.578165,0,3262.3929,-1824.0375,4240.374765,1438.3554,5678.730165
5,1292.5053,3222.2837,2237.7527,0,0,0,-3298.0486,-1523.6876,1588.8933,751.779125,0,3267.3684,-1828.9808,4271.477925,1438.3876,5709.865525
6,1281.3325,3191.0327,2258.9718,0,0,0,-3303.7369,-1522.2806,1603.5729,749.724665,0,3265.8375,-1827.4461,4258.617065,1438.3914,5697.008465
7,1276.6239,3228.0221,2216.7868,0,0,0,-3316.4622,-1522.163,1601.118,750.62797,0,3269.6789,-1834.0554,4234.55357,1435.6235,5670.17707
8,1311.8159,3325.7408,2226.6023,0,0,0,-3319.5399,-1523.8934,1584.9018,750.86586,0,3271.0161,-1837.7161,4356.49336,1433.3,5789.79336
9,1217.5686,3225.4809,2195.0382,0,0,0,-3359.5532,-1525.495,1574.6138,754.301535,0,3273.0384,-1833.6545,4081.954835,1439.3839,5521.338735
10,1268.6592,3317.6897,2209.0594,0,0,0,-3345.4249,-1525.3927,1588.6077,750.62453,0,3264.1318,-1831.4831,4263.82293,1432.6487,5696.47163
11,1223.641,3338.6893,2195.9806,0,0,0,-3313.5214,-1519.7603,1570.049,744.846245,0,3273.7849,-1845.0355,4239.924445,1428.7494,5668.673845
