POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1294.9561,3294.6877,2178.736,0,0,0,-3330.1869,-1522.7677,1574.7488,744.52559,0,3256.1843,-1804.6921,4234.69959,1451.4922,5686.19179
1,1217.7242,3300.3691,2192.7022,0,0,0,-3308.8719,-1522.9979,1608.0341,746.93593,0,3250.3158,-1808.922,4233.89573,1441.3938,5675.28953
2,1314.5982,3230.3924,2204.411,0,0,0,-3356.6994,-1517.5649,1582.6767,742.70428,0,3254.2943,-1804.3696,4200.51828,1449.9247,5650.44298
3,1256.7676,3302.0079,2206.3976,0,0,0,-3344.7532,-1518.9496,1569.8903,744.8482,0,3250.9254,-1810.1075,4216.2088,1440.8179,5657.0267
4,1297.6243,3306.4556,2238.6767,0,0,0,-3307.6624,-1522.8491,1600.4677,743.12717,0,3255.3338,-1816.177,4355.83997,1439.1568,5794.99677
5,1257.0725,3237.6618,2208.8577,0,0,0,-3316.948,-1518.8406,1594.3863,740.942535,0,3254.5022,-1801.4839,4203.132235,1453.0183,5656.150535
6,1267.3536,3188.2325,2227.4795,0,0,0,-3321.5749,-1526.023,1587.1171,747.56929,0,3256.6521,-1801.6593,4170.15409,1454.9928,5625.14689
7,1240.3743,3306.7087,2194.0227,0,0,0,-3307.0071,-1520.7768,1542.4272,744.136065,0,3258.8965,-1805.648,4199.885065,1453.2485,5653.133565
8,1265.1681,3226.1049,2190.4718,0,0,0,-3320.0538,-1517.2983,1598.452,745.48969,0,3247.8683,-1791.6465,4188.33439,1456.2218,5644.55619
9,1245.4584,3258.7381,2196.6368,0,0,0,-3340.3676,-1523.1861,1592.5886,746.772115,0,3269.2962,-1810.3259,4176.640315,1458.9703,5635.610615
10,1264.5407,3273.9652,2220.8691,0,0,0,-3360.3131,-1520.5924,1585.3688,746.62302,0,3263.6876,-1808.0258,4210.46132,1455.6618,5666.12312
11,1314.3668,3255.1938,2202.1356,0,0,0,-3312.49,-1523.6714,1576.2061,746.906965,0,3260.9471,-1807.1006,4258.647865,1453.8465,5712.494365
12,1285.6964,3203.6308,2210.987,0,0,0,-3314.612,-1526.0066,1617.4864,747.690315,0,3250.1694,-1803.9843,4224.872315,1446.1851,5671.057415
13,1267.1555,3218.4745,2197.4003,0,0,0,-3335.4957,-1522.0931,1605.1823,745.115445,0,3258.5941,-1808.1011,4175.739245,1450.493,5626.232245
14,1294.4526,3252.7567,2159.972,0,0,0,-3351.3003,-1516.818,1613.4699,740.8988,0,3258.9957,-1810.8295,4193.4317,1448.1662,5641.5979
15,1308.747,3174.5718,2188.8213,0,0,0,-3319.9663,-1521.9272,1622.2159,746.9388,0,3259.7375,-1815.126,4199.4013,1444.6115,5644.0128
16,1247.1553,3280.7648,2178.0207,0,0,0,-3318.3116,-1525.4079,1639.9938,747.25644,0,3255.8677,-1810.4186,4249.47154,1445.4491,5694.92064
17,1260.206,3266.5823,2171.0556,0,0,0,-3325.96,-1519.9214,1596.3427,742.00085,0,3256.9261,-1805.8103,4190.30605,1451.1158,5641.42185
18,1240.6346,3209.8575,2190.1414,0,0,0,-3318.1979,-1524.6709,1620.2906,750.28319,0,3273.4258,-1824.0134,4168.33849,1449.4124,5617.75089
19,1243.0658,3245.3857,2240.6724,0,0,0,-3355.2888,-1518.1508,1584.8966,743.3408,0,3257.7766,-1803.5967,4183.9217,1454.1799,5638.1016
20,1268.464,3290.2614,2191.6015,0,0,0,-3301.736,-1522.9958,1588.65,744.860205,0,3254.3368,-1805.9762,4259.105305,1448.3606,5707.465905
21,1209.7604,3220.0119,2203.4157,0,0,0,-3342.4546,-1519.32,1618.0718,743.830165,0,3264.5287,-1809.3235,4133.315365,1455.2052,5588.520565
22,1319.4713,3168.1501,2195.0323,0,0,0,-3293.3305,-1521.3337,1602.6811,747.773765,0,3244.9766,-1798.6523,4218.444365,1446.3243,5664.768665
23,1229.7837,3355.397,2190.2935,0,0,0,-3310.5453,-1517.0777,1592.9082,742.72233,0,3255.9339,-1801.0561,4283.48173,1454.8778,5738.35953
24,1225.3119,3233.7496,2221.0634,0,0,0,-3313.7528,-1521.266,1602.7651,744.251915,0,3243.1717,-1789.7485,4192.123115,1453.4232,5645.546315
25,1244.7371,3325.5636,2222.8439,0,0,0,-3372.306,-1521.4286,1597.4272,745.28521,0,3243.956,-1790.2822,4242.12241,1453.6738,5695.79621
26,1249.3279,3244.747,2244.4868,0,0,0,-3337.6469,-1519.827,1601.7572,743.87302,0,3252.0263,-1806.0373,4226.71802,1445.989,5672.70702
27,1256.9754,3183.7349,2234.6165,0,0,0,-3320.7709,-1522.4135,1634.0744,745.649265,0,3249.5599,-1800.884,4211.866065,1448.6759,5660.541965
28,1235.1882,3288.4387,2170.4699,0,0,0,-3343.2865,-1515.408,1606.8494,742.929145,0,3237.0008,-1794.9571,4185.180845,1442.0437,5627.224545
29,1249.8602,3286.6533,2217.189,0,0,0,-3361.5123,-1516.4244,1597.264,742.84384,0,3246.0822,-1799.3027,4215.87364,1446.7795,5662.65314
30,1279.4434,3201.5029,2222.1337,0,0,0,-3286.2969,-1517.352,1612.586,743.472525,0,3254.5589,-1799.2769,4255.489625,1455.282,5710.771625
31,1221.8597,3252.9463,2218.2026,0,0,0,-3334.4208,-1514.893,1588.6136,741.040065,0,3247.5943,-1806.6245,4173.348465,1440.9698,5614.318265
32,1256.638,3170.6293,2228.8435,0,0,0,-3341.3141,-1523.7941,1629.7323,746.008465,0,3242.0991,-1791.4312,4166.743365,1450.6679,5617.411265
33,1262.7281,3228.9784,2186.664,0,0,0,-3347.3762,-1522.0837,1566.865,746.54547,0,3246.5453,-1795.979,4122.32107,1450.5663,5572.88737
34,1269.9788,3222.77,2189.149,0,0,0,-3354.4625,-1518.4093,1589.9415,741.820035,0,3239.7697,-1782.8833,4140.787535,1456.8864,5597.673935
35,1230.9363,3276.0679,2184.0942,0,0,0,-3351.4103,-1522.5398,1617.4708,742.896765,0,3241.5793,-1787.3258,4177.515865,1454.2535,5631.769365
36,1275.7857,3178.7342,2204.9359,0,0,0,-3323.3048,-1527.185,1614.1828,751.31162,0,3239.6184,-1789.6748,4174.46042,1449.9436,5624.40402
37,1235.138,3246.4016,2182.0283,0,0,0,-3331.9833,-1522.0484,1621.245,745.21613,0,3232.2616,-1783.8338,4175.99733,1448.4278,5624.42513
38,1160.7263,3341.2606,2223.1992,0,0,0,-3356.0829,-1524.56,1605.8248,745.757065,0,3222.3391,-1769.3597,4196.125065,1452.9794,5649.104465
39,1241.2405,3231.3582,2188.6833,0,0,0,-3349.8286,-1527.2249,1611.616,745.758605,0,3226.327,-1778.294,4141.603105,1448.033,5589.636105
40,1231.2567,3381.1912,2212.9289,0,0,0,-3369.5587,-1522.8142,1590.4304,742.306655,0,3223.8936,-1769.3847,4265.740955,1454.5089,5720.249855
41,1207.4047,3300.3157,2232.4746,0,0,0,-3372.3405,-1521.358,1586.8423,744.33398,0,3229.0817,-1784.6978,4177.67278,1444.3839,5622.05668
42,1298.8353,3315.6882,2228.9804,0,0,0,-3338.0358,-1522.4184,1617.8589,741.82148,0,3233.8681,-1782.7727,4342.73008,1451.0954,5793.82548
43,1266.9701,3269.8222,2213.0847,0,0,0,-3323.6777,-1518.8014,1612.8035,741.637115,0,3249.3945,-1790.8626,4261.838515,1458.5319,5720.370415
44,1212.0827,3257.0973,2175.2286,0,0,0,-3375.0672,-1518.2774,1581.402,742.72498,0,3231.8695,-1784.2124,4075.19098,1447.6571,5522.84808
45,1237.6036,3270.1344,2193.5421,0,0,0,-3340.327,-1519.6588,1583.163,743.872485,0,3234.5202,-1782.2367,4168.329785,1452.2835,5620.613285
46,1225.8438,3293.3418,2220.9629,0,0,0,-3349.8128,-1522.5648,1616.0591,745.3481,0,3230.9953,-1776.249,4229.1781,1454.7463,5683.9244
47,1285.1341,3230.3364,2208.4704,0,0,0,-3321.4133,-1518.2815,1583.697,744.11605,0,3232.7625,-1779.9555,4212.05915,1452.807,5664.86615
48,1198.8889,3273.1435,2195.8039,0,0,0,-3323.3523,-1522.8386,1582.9627,749.1331,0,3234.591,-1783.0993,4153.7412,1451.4917,5605.2329
