POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1218.5332,3109.8041,2150.389,0,0,0,-3178.2927,-1544.4046,1589.3553,815.2512,0,3389.9254,-2036.1744,4160.6355,1353.751,5514.3865
1,1249.6455,3175.7215,2186.0058,0,0,0,-3173.7618,-1547.8684,1582.0628,817.97596,0,3399.966,-2039.3704,4289.78136,1360.5956,5650.37696
2,1257.4403,3169.1328,2174.3292,0,0,0,-3208.1033,-1547.9595,1607.1974,817.089065,0,3396.7483,-2036.3157,4269.125965,1360.4326,5629.558565
3,1180.9882,3178.4118,2196.6602,0,0,0,-3151.973,-1547.5732,1579.5031,818.04255,0,3395.1088,-2044.7251,4254.05965,1350.3837,5604.44335
4,1212.873,3194.2214,2167.4472,0,0,0,-3113.0955,-1549.436,1597.7813,818.773315,0,3414.3868,-2059.0813,4328.564715,1355.3055,5683.870215
5,1232.7741,3213.4659,2187.1718,0,0,0,-3188.6317,-1542.5202,1569.9727,814.77858,0,3405.9999,-2039.876,4287.01118,1366.1239,5653.13508
6,1249.06,3195.8431,2171.0215,0,0,0,-3156.9238,-1545.165,1589.1508,816.060465,0,3411.84,-2044.9125,4319.047065,1366.9275,5685.974565
7,1265.3907,3144.842,2228.2852,0,0,0,-3210.5735,-1545.3064,1562.2941,816.508565,0,3405.2958,-2036.9001,4261.440665,1368.3957,5629.836365
8,1291.8692,3217.992,2171.9722,0,0,0,-3182.2065,-1545.8191,1616.6349,816.760215,0,3379.1382,-2021.1893,4387.202915,1357.9489,5745.151815
9,1274.0336,3259.3203,2186.4548,0,0,0,-3186.4176,-1545.916,1579.5034,819.374805,0,3394.6835,-2016.8265,4386.353305,1377.857,5764.210305
