POISSON BOLTZMANN:,,,,,,,,
Complex Energy Terms,,,,,,,,
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-3193.6004,-1541.4213,0,3365.1145,-2003.189,-4735.0217,1361.9255,-3373.0962
1,-3154.1788,-1535.5333,0,3369.1071,-2000.1823,-4689.7121,1368.9248,-3320.7873
2,-3192.1131,-1534.5862,0,3372.0838,-2013.4553,-4726.6993,1358.6285,-3368.0708
3,-3159.9819,-1537.2231,0,3380.1778,-2022.0123,-4697.205,1358.1655,-3339.0395
4,-3198.6863,-1533.0119,0,3378.1649,-2020.6469,-4731.6982,1357.518,-3374.1802
5,-3199.8787,-1538.296,0,3366.4705,-1996.2927,-4738.1747,1370.1778,-3367.9969
6,-3143.4774,-1541.0653,0,3366.2579,-2009.4167,-4684.5427,1356.8412,-3327.7015
7,-3233.0962,-1528.8911,0,3356.6378,-1985.3981,-4761.9873,1371.2397,-3390.7476
8,-3189.0293,-1530.2554,0,3368.8897,-2003.5369,-4719.2847,1365.3528,-3353.9319
9,-3218.241,-1530.848,0,3366.0358,-1994.466,-4749.089,1371.5698,-3377.5192
10,-3177.1272,-1535.1868,0,3380.0502,-2013.7234,-4712.314,1366.3268,-3345.9872
11,-3200.7729,-1532.4191,0,3376.5678,-2011.2594,-4733.192,1365.3084,-3367.8836
12,-3202.3316,-1530.6718,0,3380.7353,-2015.9251,-4733.0034,1364.8102,-3368.1932
13,-3169.9994,-1535.3665,0,3380.0738,-2016.0444,-4705.3659,1364.0294,-3341.3365
14,-3148.4423,-1534.3586,0,3380.0596,-2020.952,-4682.8009,1359.1076,-3323.6933
15,-3187.4534,-1537.2082,0,3365.5586,-2001.552,-4724.6616,1364.0066,-3360.655
16,-3189.876,-1534.4349,0,3367.5195,-1990.4969,-4724.3109,1377.0226,-3347.2883
17,-3214.4401,-1534.8704,0,3347.5138,-1976.8879,-4749.3105,1370.6259,-3378.6846
18,-3195.4896,-1530.0551,0,3360.706,-1986.6078,-4725.5447,1374.0982,-3351.4465
19,-3164.8139,-1528.7595,0,3366.1634,-1986.7216,-4693.5734,1379.4418,-3314.1316
20,-3200.2591,-1532.6533,0,3356.9071,-1987.4731,-4732.9124,1369.434,-3363.4784
21,-3192.2027,-1535.5251,0,3385.8194,-2016.4115,-4727.7278,1369.4079,-3358.3199
22,-3202.9332,-1531.2999,0,3351.223,-1979.4713,-4734.2331,1371.7517,-3362.4814
23,-3160.943,-1532.4807,0,3364.7648,-1997.1427,-4693.4237,1367.6221,-3325.8016
24,-3221.0929,-1534.2552,0,3365.105,-1988.4712,-4755.3481,1376.6338,-3378.7143
25,-3216.5017,-1534.7979,0,3365.0956,-2000.0059,-4751.2996,1365.0897,-3386.2099
26,-3180.575,-1532.9287,0,3372.1878,-2001.4225,-4713.5037,1370.7653,-3342.7384
27,-3237.0307,-1532.6196,0,3367.5951,-1995.994,-4769.6503,1371.6011,-3398.0492
28,-3220.3511,-1537.0586,0,3354.2706,-1988.171,-4757.4097,1366.0996,-3391.3101
29,-3193.7389,-1536.2407,0,3358.7168,-1997.2747,-4729.9796,1361.4421,-3368.5375
30,-3214.2053,-1531.0764,0,3357.1906,-1999.0226,-4745.2817,1358.168,-3387.1137
31,-3210.8091,-1537.5539,0,3363.9332,-1995.6652,-4748.363,1368.268,-3380.095
32,-3230.787,-1529.4633,0,3360.9423,-1980.2764,-4760.2503,1380.6659,-3379.5844
33,-3151.3261,-1532.7667,0,3370.2505,-2009.4906,-4684.0928,1360.7599,-3323.3329
