POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1274.1907,3201.4701,2221.3947,0,0,0,-3179.5727,-1542.7395,1593.6663,815.313705,0,3369.8394,-2010.8976,4383.723305,1358.9418,5742.665105
1,1225.0855,3244.3246,2178.7067,0,0,0,-3168.1286,-1540.8907,1594.1082,812.15525,0,3375.0322,-2010.7029,4345.36095,1364.3293,5709.69025
2,1247.8969,3229.9268,2179.6708,0,0,0,-3208.9021,-1538.761,1591.0465,812.06871,0,3376.1426,-2008.7474,4312.94661,1367.3952,5680.34181
3,1199.8127,3247.843,2208.4015,0,0,0,-3155.7368,-1546.4814,1618.233,816.891305,0,3362.5677,-1994.4239,4388.963305,1368.1438,5757.107105
4,1183.8619,3181.2406,2197.3061,0,0,0,-3155.0145,-1545.1136,1574.6818,816.597125,0,3383.7829,-2012.0366,4253.559425,1371.7463,5625.305725
5,1282.4812,3223.1008,2129.7929,0,0,0,-3193.7909,-1539.4066,1579.5064,811.190035,0,3361.4479,-1995.3883,4292.873835,1366.0596,5658.933435
6,1217.2451,3232.8749,2169.6338,0,0,0,-3117.5685,-1541.8615,1633.414,815.1947,0,3372.7123,-2003.4374,4408.9325,1369.2749,5778.2074
7,1254.5171,3267.3676,2214.918,0,0,0,-3169.6613,-1537.2691,1592.3923,809.825585,0,3379.6816,-2016.8332,4432.090185,1362.8484,5794.938585
8,1278.0761,3241.9076,2213.8608,0,0,0,-3191.8055,-1539.1272,1603.6805,813.17631,0,3381.3495,-2007.9857,4419.76861,1373.3638,5793.13241
9,1198.0862,3301.8075,2237.3059,0,0,0,-3162.686,-1542.7222,1591.9586,815.46233,0,3379.899,-2006.1633,4439.21233,1373.7357,5812.94803
10,1247.4966,3220.5116,2231.8777,0,0,0,-3208.5234,-1537.6506,1589.7623,809.69492,0,3363.4324,-1990.9178,4353.16912,1372.5146,5725.68372
11,1274.058,3231.4592,2170.286,0,0,0,-3190.3941,-1541.0762,1585.7575,813.06771,0,3370.9168,-2000.769,4343.15811,1370.1478,5713.30591
12,1245.815,3251.8791,2175.7162,0,0,0,-3211.8092,-1541.4333,1575.8605,814.41756,0,3368.8047,-1998.2039,4310.44586,1370.6008,5681.04666
13,1245.7933,3272.419,2195.3353,0,0,0,-3216.0821,-1538.2657,1558.7022,810.13655,0,3355.6456,-1974.8354,4328.03855,1380.8102,5708.84875
14,1245.881,3251.6168,2178.512,0,0,0,-3175.0168,-1535.1171,1561.7727,810.450515,0,3376.5962,-1982.3176,4338.099115,1394.2786,5732.377715
15,1238.7446,3223.1158,2199.4591,0,0,0,-3160.9915,-1545.0239,1584.3908,815.123355,0,3367.0659,-1994.0199,4354.818255,1373.046,5727.864255
16,1266.4524,3288.1367,2231.4863,0,0,0,-3165.2488,-1546.2305,1579.9065,811.47765,0,3382.2426,-2015.5076,4465.98025,1366.735,5832.71525
17,1247.3524,3250.1678,2189.0681,0,0,0,-3166.8278,-1546.813,1571.6883,813.64581,0,3378.8595,-2020.6784,4358.28161,1358.1811,5716.46271
18,1213.5695,3173.3669,2192.4841,0,0,0,-3128.6339,-1548.5145,1605.5547,813.11782,0,3375.9253,-2016.9061,4320.94462,1359.0192,5679.96382
19,1229.7944,3228.8273,2216.5754,0,0,0,-3180.8714,-1541.8057,1588.5516,812.656155,0,3369.9434,-2002.2766,4353.727755,1367.6668,5721.394555
20,1259.8505,3271.4456,2189.6174,0,0,0,-3179.3781,-1544.253,1589.3603,817.70605,0,3385.2571,-2019.1949,4404.34875,1366.0622,5770.41095
21,1216.2822,3223.3089,2210.3425,0,0,0,-3161.2877,-1545.1571,1583.9152,817.354865,0,3386.0179,-2019.1614,4344.758865,1366.8565,5711.615365
22,1215.7457,3270.2501,2194.3882,0,0,0,-3115.365,-1542.2693,1582.4685,813.121775,0,3390.9602,-2034.4281,4418.339975,1356.5321,5774.872075
23,1216.2391,3255.185,2190.2426,0,0,0,-3149.8272,-1546.9873,1617.8535,815.628935,0,3368.4361,-2004.4701,4398.334635,1363.966,5762.300635
24,1256.1683,3220.13,2194.0504,0,0,0,-3131.1869,-1541.0022,1590.7371,814.909915,0,3397.0318,-2029.5133,4403.806615,1367.5185,5771.325115
25,1224.7001,3232.0528,2182.1822,0,0,0,-3168.3859,-1540.9307,1588.5414,815.320865,0,3389.7175,-2028.418,4333.480765,1361.2995,5694.780265
26,1253.1124,3273.3056,2188.8724,0,0,0,-3194.0168,-1540.7359,1575.6693,811.81181,0,3380.499,-2008.1481,4368.01881,1372.3509,5740.36971
27,1246.3814,3207.4691,2198.4331,0,0,0,-3137.8872,-1546.7767,1587.4828,816.86006,0,3393.9795,-2035.8702,4371.96256,1358.1093,5730.07186
28,1209.47,3276.0706,2205.1557,0,0,0,-3129.1598,-1546.5602,1624.0243,819.187555,0,3385.5028,-2021.514,4458.188155,1363.9888,5822.176955
29,1242.3189,3246.7246,2180.9772,0,0,0,-3164.7466,-1545.7317,1595.7287,816.80762,0,3378.2263,-2010.6311,4372.07872,1367.5952,5739.67392
30,1164.5764,3285.2558,2195.9121,0,0,0,-3178.8548,-1547.9093,1602.7794,815.27759,0,3369.1685,-1999.597,4337.03719,1369.5715,5706.60869
31,1232.3837,3139.744,2122.9966,0,0,0,-3164.3676,-1549.7224,1585.0384,818.025825,0,3371.4979,-2005.2325,4184.098525,1366.2654,5550.363925
32,1187.8921,3223.8464,2211.6648,0,0,0,-3193.7037,-1542.8586,1614.4525,814.16814,0,3366.9336,-1990.752,4315.46164,1376.1816,5691.64324
33,1237.2458,3293.4643,2169.3976,0,0,0,-3168.5921,-1542.4001,1572.9711,811.984025,0,3372.7359,-2004.3371,4374.070625,1368.3988,5742.469425
34,1214.8984,3244.3398,2158.6028,0,0,0,-3194.8485,-1543.5762,1578.9874,815.311155,0,3365.9933,-2003.5801,4273.714855,1362.4132,5636.128055
35,1259.5425,3240.1957,2176.5773,0,0,0,-3167.8163,-1547.255,1604.3331,817.130175,0,3373.8415,-2018.4124,4382.707475,1355.4291,5738.136575
36,1228.3515,3230.9074,2160.7137,0,0,0,-3160.6077,-1547.9583,1603.1795,813.397325,0,3383.6128,-2017.8572,4327.983425,1365.7556,5693.739025
37,1216.776,3284.0531,2200.5746,0,0,0,-3142.2791,-1548.7537,1603.841,814.03558,0,3367.4911,-2014.376,4428.24748,1353.1151,5781.36258
38,1238.8784,3284.4235,2197.1243,0,0,0,-3175.3699,-1543.2642,1590.4254,811.39793,0,3367.6423,-2007.3589,4403.61543,1360.2834,5763.89883
39,1239.1185,3126.4703,2157.0078,0,0,0,-3204.6038,-1542.3987,1570.6097,814.992015,0,3376.5584,-2005.9948,4161.195815,1370.5636,5531.759415
40,1263.9155,3293.0722,2191.0522,0,0,0,-3170.2388,-1545.0063,1587.2846,813.01237,0,3368.318,-2001.2643,4433.09177,1367.0537,5800.14547
41,1248.57,3205.8315,2191.2174,0,0,0,-3205.0723,-1545.6841,1585.9212,814.09511,0,3369.6599,-2006.0042,4294.87881,1363.6557,5658.53451
42,1246.4556,3271.0079,2197.5818,0,0,0,-3134.389,-1548.5539,1598.414,812.332785,0,3368.6677,-2012.3276,4442.849185,1356.3401,5799.189285
43,1208.4204,3273.7859,2155.3639,0,0,0,-3145.802,-1545.8604,1606.2574,813.40091,0,3382.9324,-2018.9303,4365.56611,1364.0021,5729.56821
44,1252.1509,3227.9502,2184.971,0,0,0,-3172.8049,-1544.0683,1596.173,816.789105,0,3384.2129,-2023.5278,4361.161005,1360.6851,5721.846105
45,1258.2667,3245.4895,2177.1719,0,0,0,-3172.2832,-1543.2991,1582.0279,811.70928,0,3375.4244,-2018.2191,4359.08298,1357.2053,5716.28828
