POISSON BOLTZMANN:,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1222.5091,3253.5495,2187.2992,0,0,0,-3163.8258,-1539.2419,1614.8302,811.033995,0,3381.4771,-2034.1606,4386.154295,1347.3165,5733.470795
1,1264.2535,3234.5808,2189.4386,0,0,0,-3145.308,-1539.8877,1609.8982,810.901055,0,3401.6009,-2050.9139,4423.876455,1350.687,5774.563455
2,1276.4634,3169.1869,2197.9714,0,0,0,-3158.3158,-1544.8904,1576.2884,813.28644,0,3380.8487,-2028.0534,4329.99034,1352.7953,5682.78564
3,1229.5663,3346.2516,2213.3638,0,0,0,-3140.1145,-1547.1179,1612.0646,816.00508,0,3390.5822,-2038.22,4530.01898,1352.3622,5882.38118
4,1239.419,3283.9027,2191.8378,0,0,0,-3156.6291,-1548.9185,1587.0103,813.8502,0,3380.0171,-2018.8929,4410.4724,1361.1242,5771.5966
5,1249.4997,3178.4388,2199.1167,0,0,0,-3163.4752,-1548.0384,1568.6381,815.130605,0,3380.3101,-2014.1269,4299.310305,1366.1832,5665.493505
6,1246.0275,3203.3628,2169.3177,0,0,0,-3168.3831,-1548.0104,1598.5761,814.38447,0,3376.4686,-2019.1782,4315.27507,1357.2904,5672.56547
7,1273.5091,3174.4487,2227.0013,0,0,0,-3157.5366,-1542.4886,1570.3564,812.027465,0,3396.0443,-2023.5088,4357.317765,1372.5355,5729.853265
8,1269.5285,3204.1328,2216.2041,0,0,0,-3175.5411,-1541.8509,1566.9036,811.145535,0,3394.7638,-2030.0546,4350.522535,1364.7092,5715.231735
9,1269.8969,3216.0711,2196.5981,0,0,0,-3149.8838,-1547.6803,1575.0949,813.443395,0,3385.4887,-2020.9604,4373.540295,1364.5283,5738.068595
10,1237.837,3239.383,2191.8669,0,0,0,-3195.4916,-1542.1426,1576.5415,814.763455,0,3381.0708,-2014.8415,4322.757655,1366.2293,5688.986955
11,1254.1236,3250.8261,2232.6647,0,0,0,-3173.0988,-1543.9782,1576.6596,813.150405,0,3388.8103,-2021.192,4410.347405,1367.6183,5777.965705
12,1251.393,3256.3809,2218.4511,0,0,0,-3177.0204,-1545.3424,1583.2873,813.37966,0,3386.0651,-2027.5743,4400.52916,1358.4908,5759.01996
13,1256.3674,3210.9076,2191.2182,0,0,0,-3166.9919,-1542.2817,1540.3303,815.35774,0,3393.7574,-2015.6867,4304.90764,1378.0707,5682.97834
14,1296.1506,3275.3972,2214.7092,0,0,0,-3140.7288,-1542.0818,1556.6909,810.376555,0,3396.2522,-2032.1778,4470.513855,1364.0744,5834.588255
15,1233.4975,3233.5701,2218.618,0,0,0,-3195.0402,-1547.0724,1594.2646,813.8469,0,3392.6896,-2034.2793,4351.6845,1358.4103,5710.0948
16,1257.2246,3203.8347,2158.7309,0,0,0,-3207.1272,-1548.1149,1592.2122,816.58002,0,3383.0742,-2019.9804,4273.34032,1363.0938,5636.43412
17,1193.3882,3197.3781,2211.4297,0,0,0,-3207.6162,-1545.5441,1587.1256,812.678535,0,3384.142,-2027.7669,4248.839835,1356.3751,5605.214935
18,1271.3933,3251.9597,2163.2623,0,0,0,-3173.1106,-1549.1033,1594.9188,816.71934,0,3395.1371,-2029.8432,4376.03954,1365.2939,5741.33344
19,1252.0896,3207.6284,2179.4695,0,0,0,-3194.1557,-1544.0225,1597.8138,816.21215,0,3385.7627,-2022.4453,4315.03525,1363.3174,5678.35265
20,1241.2496,3265.215,2214.6827,0,0,0,-3199.0252,-1541.1584,1583.3928,813.13579,0,3390.9413,-2024.6618,4377.49229,1366.2795,5743.77179
21,1232.6642,3227.3622,2178.6426,0,0,0,-3167.9038,-1544.4353,1597.8976,812.816685,0,3387.3787,-2032.1701,4337.044185,1355.2086,5692.252785
22,1198.0118,3302.6913,2202.8493,0,0,0,-3169.5246,-1548.3272,1608.3966,814.795225,0,3389.2308,-2029.154,4408.892425,1360.0768,5768.969225
23,1243.0065,3212.1446,2200.2222,0,0,0,-3182.4919,-1547.6234,1589.7729,817.47706,0,3380.8251,-2011.3629,4332.50796,1369.4622,5701.97016
